#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	2.17, -7.67, -12.03 	11.01, -3.14, -11.72 	0.00, 30.00 	12,55,25,635		0.00,0.00	0,0 	0
2       	0.82, -19.98, -12.88 	21.38, -22.87, -6.01 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	0.15, -20.17, -12.45 	21.39, -22.83, -6.07 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	0.07, -20.22, -12.17 	21.30, -22.91, -6.04 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	0.15, -20.19, -12.06 	21.16, -23.03, -5.95 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	0.33, -20.13, -12.01 	21.10, -23.05, -5.90 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	0.78, -19.91, -11.89 	20.95, -23.08, -5.88 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	1.37, -19.53, -11.48 	20.83, -23.08, -5.89 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	2.28, -18.10, -11.06 	20.80, -23.07, -5.87 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	2.48, -16.96, -11.44 	20.72, -23.10, -5.89 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	2.34, -16.41, -11.48 	20.70, -23.03, -5.93 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	1.52, -16.41, -10.91 	20.59, -23.04, -5.96 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	0.48, -16.24, -10.48 	20.70, -22.99, -6.04 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	-0.29, -15.80, -10.53 	20.64, -22.93, -6.13 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	-0.59, -15.50, -10.67 	20.67, -22.91, -6.21 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	-0.99, -15.42, -10.73 	20.40, -22.94, -6.38 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	-1.67, -15.31, -10.79 	19.77, -23.20, -6.67 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	-2.38, -15.17, -10.86 	18.37, -23.64, -7.19 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	-3.12, -14.96, -10.82 	16.40, -23.94, -7.91 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	-3.72, -14.54, -10.55 	15.32, -23.94, -8.27 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	-4.14, -13.82, -10.34 	14.46, -24.45, -8.05 	0.00, 30.00 	12,55,25,648		inf,inf	0,0 	0
2       	-4.21, -13.04, -10.20 	13.99, -24.75, -7.78 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-4.23, -12.66, -9.96 	14.54, -24.47, -7.84 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-4.58, -12.73, -9.60 	15.78, -23.99, -7.95 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.15, -12.93, -9.25 	16.53, -23.62, -8.07 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.78, -13.26, -8.85 	16.85, -23.58, -8.02 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-6.42, -13.51, -8.52 	16.71, -23.67, -7.94 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-6.79, -13.57, -8.29 	16.42, -23.74, -7.86 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-6.74, -13.38, -8.21 	15.99, -23.82, -7.79 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-6.36, -13.17, -8.20 	15.56, -24.00, -7.74 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.92, -13.05, -8.19 	15.39, -24.07, -7.68 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.62, -13.01, -8.09 	15.17, -24.09, -7.69 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.43, -12.91, -7.94 	15.05, -24.20, -7.60 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.29, -12.86, -7.73 	14.94, -24.27, -7.56 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.23, -12.91, -7.46 	14.93, -24.32, -7.52 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.13, -12.91, -7.31 	14.88, -24.30, -7.51 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.00, -12.73, -7.38 	14.87, -24.30, -7.49 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.28, -12.58, -7.54 	14.87, -24.26, -7.52 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-6.35, -12.84, -7.43 	14.87, -24.30, -7.48 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-7.25, -13.15, -7.19 	14.82, -24.28, -7.50 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-7.21, -13.25, -7.05 	14.82, -24.25, -7.48 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-6.54, -13.29, -6.94 	14.73, -24.35, -7.44 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.77, -13.37, -6.86 	14.63, -24.34, -7.48 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.26, -13.44, -6.78 	14.48, -24.41, -7.40 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.02, -13.51, -6.69 	14.40, -24.39, -7.34 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-4.95, -13.66, -6.50 	14.40, -24.39, -7.29 	0.00, 30.00 	12,55,25,649		inf,-nan	0,0 	0
2       	-5.22, -14.00, -6.14 	14.43, -24.39, -7.18 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.55, -14.45, -5.71 	14.38, -24.47, -7.09 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.81, -14.83, -5.40 	14.40, -24.55, -6.93 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-6.06, -15.19, -5.06 	14.53, -24.55, -6.83 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.77, -15.04, -4.72 	14.39, -24.55, -6.85 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-5.01, -14.46, -4.72 	14.24, -24.53, -6.84 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-4.19, -13.93, -4.75 	14.12, -24.58, -6.83 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-3.59, -13.65, -4.68 	13.99, -24.63, -6.88 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-3.59, -13.65, -4.51 	14.15, -24.65, -6.90 	0.00, 30.00 	12,55,25,649		-nan,inf	0,0 	0
2       	-3.75, -13.54, -4.38 	14.23, -24.67, -6.87 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-3.70, -13.36, -4.36 	14.30, -24.69, -6.82 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-3.51, -13.35, -4.42 	14.38, -24.78, -6.79 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-3.37, -13.47, -4.43 	14.24, -24.81, -6.74 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-3.17, -13.51, -4.35 	14.00, -24.85, -6.74 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-2.97, -13.54, -4.24 	13.93, -24.86, -6.72 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-2.89, -13.52, -4.18 	13.81, -24.87, -6.79 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-2.92, -13.49, -4.15 	13.88, -24.81, -6.83 	0.00, 30.00 	12,55,25,649		inf,inf	0,0 	0
2       	-2.98, -13.45, -4.14 	14.00, -24.74, -6.88 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-2.97, -13.43, -4.14 	14.15, -24.71, -6.90 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-2.99, -13.40, -4.14 	14.36, -24.66, -6.91 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-3.05, -13.41, -4.13 	14.45, -24.64, -6.90 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-3.12, -13.42, -4.14 	14.36, -24.65, -6.92 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-3.18, -13.41, -4.16 	14.27, -24.67, -6.89 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-3.30, -13.41, -4.21 	14.14, -24.70, -6.87 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-3.32, -13.36, -4.31 	14.10, -24.75, -6.88 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-3.14, -13.21, -4.43 	14.13, -24.73, -6.86 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-2.74, -13.10, -4.56 	14.09, -24.73, -6.88 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-2.68, -13.05, -4.62 	14.08, -24.68, -6.89 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-2.93, -13.03, -4.63 	14.10, -24.68, -6.91 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-3.24, -12.94, -4.72 	14.07, -24.71, -6.92 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-3.41, -12.87, -4.86 	14.15, -24.66, -6.93 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-3.65, -12.85, -5.01 	14.16, -24.65, -6.93 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-3.96, -12.92, -5.14 	14.20, -24.67, -6.93 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-4.28, -13.02, -5.22 	14.15, -24.67, -6.94 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-4.69, -13.15, -5.26 	14.13, -24.70, -6.90 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-5.31, -13.28, -5.22 	14.10, -24.69, -6.91 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-5.83, -13.21, -5.19 	14.14, -24.70, -6.94 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-5.96, -13.12, -5.15 	14.00, -24.68, -6.94 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-6.08, -13.12, -5.10 	13.74, -24.77, -6.95 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-6.43, -13.19, -5.08 	13.74, -24.77, -7.05 	0.00, 30.00 	12,55,25,650		inf,-nan	0,0 	0
2       	-6.67, -13.30, -5.17 	14.85, -24.41, -7.46 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-6.72, -13.40, -5.25 	17.08, -23.57, -8.34 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.05, -13.63, -5.26 	19.22, -22.61, -9.24 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.57, -13.96, -5.23 	17.21, -23.60, -8.50 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.82, -14.20, -5.27 	11.37, -27.32, -6.84 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.76, -14.27, -5.34 	10.05, -27.65, -7.64 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.70, -14.14, -5.30 	11.87, -26.97, -8.20 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.70, -13.99, -5.25 	13.92, -26.30, -7.67 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.52, -13.84, -5.29 	15.36, -26.60, -6.84 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.23, -13.62, -5.52 	16.28, -27.26, -6.16 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-6.90, -13.41, -5.70 	16.44, -27.54, -5.62 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-6.89, -13.35, -5.72 	16.38, -27.40, -5.34 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.19, -13.58, -5.62 	16.42, -27.28, -5.22 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.30, -13.73, -5.69 	16.57, -27.21, -5.15 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-6.96, -13.62, -6.09 	16.76, -27.16, -5.10 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-6.45, -13.53, -6.68 	16.90, -27.03, -5.06 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-6.47, -13.67, -7.16 	17.00, -26.60, -5.21 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.27, -14.06, -7.33 	16.57, -26.10, -5.78 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-8.37, -14.41, -7.18 	16.57, -26.10, -5.78 	0.00, 30.00 	12,55,25,650		inf,-nan	0,0 	0
2       	-8.97, -14.69, -7.09 	3.34, -25.97, -12.57 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-9.32, -15.07, -7.12 	8.66, -21.09, -10.12 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-9.06, -15.21, -7.19 	8.15, -18.74, -10.81 	0.00, 30.00 	12,55,25,650		inf,inf	0,0 	0
2       	-7.98, -14.96, -7.29 	7.42, -24.46, -12.63 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-6.94, -14.47, -7.65 	6.94, -26.13, -10.78 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-6.77, -13.91, -8.22 	8.25, -27.15, -9.04 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-7.39, -13.60, -8.47 	9.72, -29.06, -5.49 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-8.34, -13.82, -8.28 	10.69, -28.80, -3.49 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-9.29, -14.37, -8.10 	13.20, -27.50, -3.66 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-9.84, -14.80, -8.05 	16.23, -25.83, -4.60 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-9.76, -14.89, -7.99 	18.54, -24.41, -5.55 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-9.25, -14.75, -8.10 	19.78, -23.64, -6.14 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-8.77, -14.46, -8.67 	20.02, -23.51, -6.37 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-8.21, -14.04, -9.28 	19.74, -23.74, -6.35 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-7.87, -13.89, -9.21 	19.08, -24.19, -6.31 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-8.36, -14.18, -8.38 	18.13, -24.57, -6.56 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-9.60, -14.49, -7.50 	17.62, -24.63, -7.26 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-10.84, -14.61, -6.97 	18.56, -24.07, -8.13 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-11.18, -14.57, -6.88 	20.09, -23.34, -8.64 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-11.09, -14.41, -6.97 	21.31, -22.48, -8.98 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-11.04, -14.35, -7.06 	22.45, -21.64, -9.18 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-11.06, -14.33, -7.10 	23.45, -20.94, -9.40 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-11.32, -14.37, -7.33 	24.11, -20.46, -9.54 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-8.51, -13.77, -8.10 	24.39, -20.24, -9.59 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-2.68, -10.50, -10.13 	24.54, -20.06, -9.65 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	2.09, -7.93, -12.34 	24.54, -20.03, -9.61 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	0.74, -8.80, -12.43 	24.46, -20.08, -9.58 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-2.64, -10.90, -11.33 	23.93, -20.23, -9.47 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-4.23, -11.80, -10.79 	23.14, -20.30, -9.39 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-4.26, -11.69, -10.74 	22.81, -20.27, -9.30 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-3.99, -11.40, -10.62 	23.50, -20.34, -9.22 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-4.00, -11.38, -10.63 	24.00, -20.70, -8.69 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-4.19, -11.53, -10.62 	24.60, -20.70, -8.31 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-4.11, -11.41, -10.66 	25.52, -20.31, -8.38 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-3.53, -11.04, -10.82 	26.41, -19.72, -8.75 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-2.62, -10.45, -11.21 	27.00, -19.42, -9.02 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-1.47, -9.78, -11.68 	26.99, -19.48, -9.09 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-0.74, -9.21, -12.02 	26.32, -19.83, -9.04 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-0.49, -8.93, -12.10 	25.62, -20.14, -8.89 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-0.54, -8.84, -12.03 	24.92, -20.19, -8.74 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-0.72, -8.72, -11.90 	24.61, -20.11, -8.58 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-0.83, -8.52, -11.76 	24.92, -19.90, -8.53 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-0.91, -8.30, -11.65 	25.54, -19.57, -8.52 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-0.86, -8.06, -11.64 	25.97, -19.09, -8.41 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-0.59, -7.78, -11.68 	26.13, -18.69, -8.19 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-0.32, -7.41, -11.72 	26.28, -18.50, -7.99 	0.00, 30.00 	12,55,25,651		inf,inf	0,0 	0
2       	-0.09, -7.05, -11.73 	26.61, -18.60, -8.00 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.23, -6.74, -11.78 	26.95, -18.78, -8.21 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.51, -6.37, -11.79 	27.10, -19.03, -8.42 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.79, -5.89, -11.81 	27.17, -19.12, -8.53 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	1.19, -5.26, -11.79 	27.24, -19.20, -8.58 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	1.29, -4.75, -11.69 	27.17, -19.35, -8.51 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	1.54, -4.26, -11.55 	26.99, -19.67, -8.41 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	1.69, -3.57, -11.31 	26.85, -19.97, -8.25 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	1.60, -2.85, -10.99 	26.85, -20.17, -8.15 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	1.44, -2.62, -10.74 	26.87, -20.28, -8.10 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	1.32, -2.26, -10.59 	26.86, -20.26, -8.12 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	1.22, -1.67, -10.35 	26.98, -20.29, -8.10 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	1.10, -1.16, -10.08 	26.89, -20.19, -8.10 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.90, -0.85, -9.83 	26.93, -20.11, -8.17 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.75, -0.64, -9.62 	27.10, -20.04, -8.24 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.60, -0.37, -9.29 	27.19, -20.03, -8.33 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.53, -0.20, -8.84 	27.46, -20.08, -8.38 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.51, -0.15, -8.40 	27.54, -20.28, -8.34 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.36, 0.05, -8.04 	27.54, -20.34, -8.35 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.23, 0.47, -7.80 	27.35, -20.40, -8.39 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.24, 0.96, -7.75 	27.29, -20.51, -8.43 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	0.18, 1.32, -7.81 	27.03, -20.69, -8.45 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-0.12, 1.51, -7.90 	26.84, -20.68, -8.53 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-0.23, 1.66, -7.99 	26.79, -20.52, -8.67 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-0.20, 1.71, -8.04 	26.83, -20.25, -8.83 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-0.23, 1.58, -8.05 	27.08, -19.96, -9.01 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-0.41, 1.40, -8.06 	27.30, -19.82, -9.15 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-0.66, 1.31, -8.10 	27.42, -19.91, -9.14 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-1.03, 1.15, -8.03 	27.33, -19.86, -9.09 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-1.49, 0.93, -7.93 	27.34, -19.68, -9.08 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-1.99, 0.85, -7.99 	27.44, -19.48, -9.07 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.41, 0.89, -8.13 	27.64, -19.11, -9.04 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.58, 0.86, -8.15 	27.87, -18.63, -9.02 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.65, 0.83, -8.16 	27.81, -18.26, -9.07 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.69, 0.81, -8.16 	27.74, -18.02, -9.17 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.75, 0.75, -8.23 	27.89, -17.76, -9.32 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.47, 0.68, -8.31 	28.16, -17.55, -9.39 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.26, 0.68, -8.22 	28.34, -17.48, -9.33 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.39, 0.68, -8.10 	28.46, -17.51, -9.25 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.51, 0.68, -7.91 	28.48, -17.61, -9.12 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.49, 0.61, -7.73 	28.54, -17.75, -8.99 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.45, 0.54, -7.62 	28.43, -17.95, -8.91 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.59, 0.49, -7.57 	28.23, -18.06, -8.82 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.76, 0.43, -7.58 	28.04, -18.18, -8.78 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.80, 0.25, -7.58 	27.99, -18.29, -8.77 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.84, 0.16, -7.56 	27.93, -18.39, -8.71 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.85, 0.14, -7.45 	27.87, -18.53, -8.63 	0.00, 30.00 	12,55,25,652		inf,inf	0,0 	0
2       	-2.77, 0.10, -7.26 	27.71, -18.75, -8.55 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-2.56, 0.02, -7.08 	27.73, -18.93, -8.46 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-2.41, 0.04, -7.08 	27.66, -19.13, -8.30 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-2.38, 0.07, -7.11 	27.66, -19.27, -8.15 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-2.39, 0.07, -7.11 	27.61, -19.43, -7.97 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-2.40, 0.07, -7.10 	27.59, -19.53, -7.84 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-2.52, 0.03, -7.10 	27.41, -19.67, -7.71 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-2.63, -0.08, -7.14 	27.20, -19.87, -7.59 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-2.21, -0.18, -7.14 	27.01, -20.08, -7.48 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-1.77, -0.31, -7.19 	26.99, -20.18, -7.36 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-1.49, -0.38, -7.34 	27.02, -20.22, -7.29 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-1.34, -0.53, -7.42 	27.16, -20.20, -7.22 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-1.30, -0.79, -7.32 	27.33, -20.22, -7.11 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-1.35, -1.10, -7.20 	27.19, -20.32, -7.04 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-1.48, -1.24, -7.20 	27.14, -20.41, -6.95 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-1.80, -1.35, -7.19 	27.17, -20.53, -6.89 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
2       	-1.95, -1.48, -7.17 	27.12, -20.64, -6.83 	0.00, 30.00 	12,55,25,653		inf,inf	0,0 	0
