#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-0.70, -0.57, -7.08 	-37.07, -14.19, -5.93 	0.00, 10.00 	13,29,12,461		0.00,0.00	0,0 	0
0       	-0.65, -0.60, -7.04 	-37.31, -14.45, -5.66 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.62, -0.60, -7.05 	-37.33, -14.45, -5.66 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.64, -0.60, -7.04 	-37.33, -14.44, -5.65 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.59, -0.62, -7.04 	-37.32, -14.44, -5.65 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.63, -0.61, -7.03 	-37.32, -14.46, -5.65 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.63, -0.63, -7.03 	-37.32, -14.47, -5.65 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.60, -0.62, -7.03 	-37.32, -14.47, -5.65 	0.00, 10.00 	13,29,12,473		inf,-nan	0,0 	0
0       	-0.62, -0.62, -7.04 	-37.34, -14.46, -5.66 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.62, -0.62, -7.04 	-37.33, -14.45, -5.64 	0.00, 10.00 	13,29,12,473		-nan,inf	0,0 	0
0       	-0.60, -0.61, -7.03 	-37.34, -14.48, -5.63 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.62, -0.61, -7.04 	-37.34, -14.46, -5.65 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.58, -0.61, -7.04 	-37.29, -14.45, -5.68 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.58, -0.61, -7.04 	-37.31, -14.44, -5.66 	0.00, 10.00 	13,29,12,473		-nan,inf	0,0 	0
0       	-0.62, -0.61, -7.04 	-37.32, -14.46, -5.64 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.62, -0.61, -7.04 	-37.32, -14.47, -5.64 	0.00, 10.00 	13,29,12,473		-nan,inf	0,0 	0
0       	-0.62, -0.61, -7.04 	-37.33, -14.46, -5.64 	0.00, 10.00 	13,29,12,473		-nan,inf	0,0 	0
0       	-0.62, -0.62, -7.04 	-37.33, -14.47, -5.64 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.62, -0.61, -7.04 	-37.33, -14.47, -5.64 	0.00, 10.00 	13,29,12,473		inf,-nan	0,0 	0
0       	-0.62, -0.60, -7.06 	-37.33, -14.47, -5.64 	0.00, 10.00 	13,29,12,473		inf,-nan	0,0 	0
0       	-0.62, -0.60, -7.06 	-37.29, -14.47, -5.64 	0.00, 10.00 	13,29,12,473		-nan,inf	0,0 	0
0       	-0.62, -0.61, -7.06 	-37.29, -14.45, -5.65 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.60, -0.61, -7.06 	-37.29, -14.45, -5.65 	0.00, 10.00 	13,29,12,473		inf,-nan	0,0 	0
0       	-0.61, -0.60, -7.07 	-37.33, -14.45, -5.65 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.61, -0.60, -7.07 	-37.33, -14.45, -5.65 	0.00, 10.00 	13,29,12,473		-nan,-nan	0,0 	0
0       	-0.61, -0.60, -7.07 	-37.36, -14.48, -5.64 	0.00, 10.00 	13,29,12,473		-nan,inf	0,0 	0
0       	-0.62, -0.60, -7.06 	-37.36, -14.47, -5.64 	0.00, 10.00 	13,29,12,473		inf,inf	0,0 	0
0       	-0.62, -0.60, -7.06 	-37.39, -14.47, -5.64 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.62, -0.60, -7.06 	-37.39, -14.47, -5.64 	0.00, 10.00 	13,29,12,474		-nan,-nan	0,0 	0
0       	-0.62, -0.60, -7.06 	-37.41, -14.46, -5.63 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.62, -0.60, -7.06 	-37.40, -14.46, -5.63 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.62, -0.60, -7.06 	-37.39, -14.42, -5.64 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.62, -0.60, -7.06 	-37.41, -14.45, -5.64 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.58, -0.61, -7.05 	-37.42, -14.46, -5.64 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.58, -0.61, -7.06 	-37.42, -14.46, -5.64 	0.00, 10.00 	13,29,12,474		-nan,-nan	0,0 	0
0       	-0.59, -0.61, -7.06 	-37.46, -14.48, -5.63 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.59, -0.61, -7.06 	-37.43, -14.48, -5.62 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.59, -0.61, -7.06 	-37.43, -14.48, -5.62 	0.00, 10.00 	13,29,12,474		-nan,-nan	0,0 	0
0       	-0.60, -0.62, -7.04 	-37.43, -14.50, -5.61 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.60, -0.62, -7.04 	-37.43, -14.49, -5.59 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.60, -0.62, -7.04 	-37.42, -14.50, -5.60 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.60, -0.62, -7.04 	-37.41, -14.48, -5.60 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.59, -0.61, -7.06 	-37.42, -14.49, -5.60 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.59, -0.60, -7.05 	-37.45, -14.46, -5.60 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.59, -0.61, -7.05 	-37.44, -14.49, -5.59 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.59, -0.60, -7.06 	-37.47, -14.49, -5.59 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.59, -0.61, -7.05 	-37.47, -14.49, -5.59 	0.00, 10.00 	13,29,12,474		inf,-nan	0,0 	0
0       	-0.59, -0.61, -7.05 	-37.47, -14.49, -5.58 	0.00, 10.00 	13,29,12,474		-nan,-nan	0,0 	0
0       	-0.63, -0.60, -7.04 	-37.42, -14.51, -5.57 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.62, -0.60, -7.05 	-37.41, -14.48, -5.57 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.63, -0.60, -7.05 	-37.42, -14.48, -5.57 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.62, -0.60, -7.05 	-37.42, -14.49, -5.57 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.63, -0.60, -7.05 	-37.43, -14.45, -5.59 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.62, -0.60, -7.04 	-37.44, -14.42, -5.59 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.62, -0.60, -7.04 	-37.43, -14.39, -5.58 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.61, -0.60, -7.04 	-37.43, -14.39, -5.58 	0.00, 10.00 	13,29,12,474		inf,-nan	0,0 	0
0       	-0.61, -0.59, -7.05 	-37.45, -14.38, -5.58 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.63, -0.60, -7.04 	-37.43, -14.38, -5.56 	0.00, 10.00 	13,29,12,474		inf,inf	0,0 	0
0       	-0.63, -0.60, -7.04 	-37.44, -14.39, -5.55 	0.00, 10.00 	13,29,12,474		-nan,inf	0,0 	0
0       	-0.62, -0.61, -7.04 	-37.42, -14.43, -5.55 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.63, -0.61, -7.04 	-37.40, -14.44, -5.55 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.60, -0.61, -7.04 	-37.40, -14.43, -5.55 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.62, -0.60, -7.05 	-37.42, -14.44, -5.54 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.59, -0.60, -7.05 	-37.45, -14.45, -5.54 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.61, -0.59, -7.04 	-37.45, -14.46, -5.54 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.62, -0.60, -7.05 	-37.42, -14.48, -5.54 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.62, -0.61, -7.04 	-37.41, -14.46, -5.53 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.64, -0.61, -7.04 	-37.41, -14.46, -5.52 	0.00, 10.00 	13,29,12,475		inf,-nan	0,0 	0
0       	-0.63, -0.62, -7.02 	-37.41, -14.46, -5.52 	0.00, 10.00 	13,29,12,475		inf,-nan	0,0 	0
0       	-0.63, -0.63, -7.02 	-37.44, -14.47, -5.53 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.66, -0.62, -7.03 	-37.44, -14.47, -5.53 	0.00, 10.00 	13,29,12,475		inf,-nan	0,0 	0
0       	-0.66, -0.62, -7.03 	-37.42, -14.49, -5.53 	0.00, 10.00 	13,29,12,475		-nan,inf	0,0 	0
0       	-0.64, -0.61, -7.02 	-37.41, -14.45, -5.52 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.64, -0.61, -7.03 	-37.40, -14.45, -5.52 	0.00, 10.00 	13,29,12,475		-nan,inf	0,0 	0
0       	-0.64, -0.61, -7.03 	-37.42, -14.46, -5.53 	0.00, 10.00 	13,29,12,475		-nan,inf	0,0 	0
0       	-0.64, -0.61, -7.03 	-37.41, -14.45, -5.53 	0.00, 10.00 	13,29,12,475		-nan,inf	0,0 	0
0       	-0.64, -0.62, -7.02 	-37.40, -14.44, -5.50 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.67, -0.62, -7.02 	-37.41, -14.45, -5.50 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.67, -0.62, -7.02 	-37.39, -14.46, -5.49 	0.00, 10.00 	13,29,12,475		-nan,inf	0,0 	0
0       	-0.67, -0.62, -7.01 	-37.38, -14.45, -5.49 	0.00, 10.00 	13,29,12,475		-nan,inf	0,0 	0
0       	-0.69, -0.62, -7.01 	-37.37, -14.47, -5.50 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.69, -0.61, -7.02 	-37.40, -14.44, -5.52 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.69, -0.62, -7.01 	-37.38, -14.44, -5.51 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.69, -0.62, -7.02 	-37.38, -14.44, -5.51 	0.00, 10.00 	13,29,12,475		-nan,-nan	0,0 	0
0       	-0.67, -0.62, -7.02 	-37.38, -14.42, -5.50 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.67, -0.62, -7.01 	-37.38, -14.40, -5.52 	0.00, 10.00 	13,29,12,475		-nan,inf	0,0 	0
0       	-0.67, -0.62, -7.00 	-37.40, -14.40, -5.52 	0.00, 10.00 	13,29,12,475		-nan,inf	0,0 	0
0       	-0.70, -0.61, -7.01 	-37.40, -14.40, -5.52 	0.00, 10.00 	13,29,12,475		inf,-nan	0,0 	0
0       	-0.69, -0.62, -7.01 	-37.41, -14.41, -5.50 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.69, -0.62, -7.01 	-37.37, -14.42, -5.49 	0.00, 10.00 	13,29,12,475		-nan,inf	0,0 	0
0       	-0.69, -0.62, -7.01 	-37.37, -14.42, -5.49 	0.00, 10.00 	13,29,12,475		-nan,-nan	0,0 	0
0       	-0.68, -0.64, -7.00 	-37.33, -14.42, -5.50 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.69, -0.62, -7.00 	-37.33, -14.39, -5.50 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.69, -0.62, -7.02 	-37.33, -14.40, -5.51 	0.00, 10.00 	13,29,12,475		-nan,inf	0,0 	0
0       	-0.68, -0.61, -7.02 	-37.36, -14.41, -5.51 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.67, -0.62, -7.00 	-37.36, -14.40, -5.51 	0.00, 10.00 	13,29,12,475		inf,inf	0,0 	0
0       	-0.68, -0.61, -7.00 	-37.36, -14.40, -5.51 	0.00, 10.00 	13,29,12,476		inf,-nan	0,0 	0
0       	-0.69, -0.60, -7.01 	-37.37, -14.40, -5.52 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.66, -0.60, -7.02 	-37.37, -14.40, -5.52 	0.00, 10.00 	13,29,12,476		inf,-nan	0,0 	0
0       	-0.66, -0.60, -7.01 	-37.38, -14.42, -5.51 	0.00, 10.00 	13,29,12,476		-nan,inf	0,0 	0
0       	-0.66, -0.60, -7.01 	-37.38, -14.44, -5.51 	0.00, 10.00 	13,29,12,476		-nan,inf	0,0 	0
0       	-0.68, -0.60, -7.02 	-37.38, -14.43, -5.51 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.70, -0.59, -7.01 	-37.40, -14.43, -5.51 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.70, -0.59, -7.01 	-37.40, -14.41, -5.51 	0.00, 10.00 	13,29,12,476		-nan,inf	0,0 	0
0       	-0.70, -0.59, -7.02 	-37.40, -14.40, -5.51 	0.00, 10.00 	13,29,12,476		-nan,inf	0,0 	0
0       	-0.70, -0.60, -7.01 	-37.40, -14.41, -5.51 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.70, -0.59, -7.02 	-37.40, -14.41, -5.51 	0.00, 10.00 	13,29,12,476		inf,-nan	0,0 	0
0       	-0.72, -0.60, -7.02 	-37.41, -14.43, -5.50 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.71, -0.60, -7.02 	-37.42, -14.47, -5.49 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.71, -0.60, -7.02 	-37.42, -14.47, -5.48 	0.00, 10.00 	13,29,12,476		-nan,-nan	0,0 	0
0       	-0.73, -0.60, -7.02 	-37.40, -14.47, -5.48 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.73, -0.60, -7.01 	-37.43, -14.49, -5.48 	0.00, 10.00 	13,29,12,476		-nan,inf	0,0 	0
0       	-0.73, -0.60, -7.01 	-37.42, -14.50, -5.48 	0.00, 10.00 	13,29,12,476		-nan,inf	0,0 	0
0       	-0.72, -0.60, -7.01 	-37.38, -14.51, -5.48 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.72, -0.58, -7.02 	-37.39, -14.48, -5.48 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.71, -0.59, -7.01 	-37.39, -14.46, -5.49 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.70, -0.60, -7.01 	-37.42, -14.47, -5.49 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.71, -0.60, -7.00 	-37.39, -14.44, -5.49 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.69, -0.61, -7.00 	-37.39, -14.44, -5.49 	0.00, 10.00 	13,29,12,476		inf,-nan	0,0 	0
0       	-0.69, -0.60, -7.00 	-37.39, -14.44, -5.49 	0.00, 10.00 	13,29,12,476		inf,-nan	0,0 	0
0       	-0.71, -0.60, -7.00 	-37.39, -14.44, -5.49 	0.00, 10.00 	13,29,12,476		inf,-nan	0,0 	0
0       	-0.71, -0.60, -7.00 	-37.38, -14.45, -5.49 	0.00, 10.00 	13,29,12,476		-nan,inf	0,0 	0
0       	-0.71, -0.61, -7.01 	-37.36, -14.44, -5.49 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.71, -0.61, -7.01 	-37.36, -14.44, -5.49 	0.00, 10.00 	13,29,12,476		-nan,-nan	0,0 	0
0       	-0.70, -0.60, -7.01 	-37.37, -14.43, -5.48 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.71, -0.59, -7.01 	-37.35, -14.42, -5.48 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.68, -0.59, -7.03 	-37.35, -14.42, -5.48 	0.00, 10.00 	13,29,12,476		inf,-nan	0,0 	0
0       	-0.67, -0.58, -7.03 	-37.39, -14.43, -5.48 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.69, -0.57, -7.02 	-37.41, -14.42, -5.48 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.68, -0.57, -7.02 	-37.39, -14.42, -5.47 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.67, -0.57, -7.02 	-37.39, -14.42, -5.47 	0.00, 10.00 	13,29,12,476		inf,-nan	0,0 	0
0       	-0.67, -0.57, -7.02 	-37.39, -14.41, -5.48 	0.00, 10.00 	13,29,12,476		-nan,inf	0,0 	0
0       	-0.67, -0.57, -7.02 	-37.40, -14.40, -5.48 	0.00, 10.00 	13,29,12,476		-nan,inf	0,0 	0
0       	-0.65, -0.58, -7.02 	-37.39, -14.40, -5.48 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.63, -0.59, -7.02 	-37.39, -14.41, -5.48 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.63, -0.57, -7.02 	-37.38, -14.41, -5.48 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.64, -0.59, -7.03 	-37.33, -14.43, -5.49 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.67, -0.58, -7.03 	-37.35, -14.43, -5.50 	0.00, 10.00 	13,29,12,476		inf,inf	0,0 	0
0       	-0.65, -0.58, -7.03 	-37.34, -14.44, -5.51 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.65, -0.58, -7.02 	-37.37, -14.43, -5.50 	0.00, 10.00 	13,29,12,477		-nan,inf	0,0 	0
0       	-0.68, -0.58, -7.01 	-37.37, -14.43, -5.50 	0.00, 10.00 	13,29,12,477		inf,-nan	0,0 	0
0       	-0.70, -0.57, -7.02 	-37.39, -14.42, -5.48 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.74, -0.58, -7.01 	-37.39, -14.43, -5.47 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.74, -0.58, -7.01 	-37.40, -14.43, -5.47 	0.00, 10.00 	13,29,12,477		-nan,inf	0,0 	0
0       	-0.74, -0.57, -7.02 	-37.40, -14.41, -5.47 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.73, -0.56, -7.03 	-37.39, -14.42, -5.48 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.73, -0.57, -7.03 	-37.41, -14.42, -5.48 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.71, -0.56, -7.03 	-37.41, -14.40, -5.46 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.69, -0.56, -7.02 	-37.40, -14.38, -5.47 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.68, -0.57, -7.02 	-37.41, -14.37, -5.47 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.68, -0.57, -7.01 	-37.41, -14.37, -5.48 	0.00, 10.00 	13,29,12,477		-nan,-nan	0,0 	0
0       	-0.69, -0.57, -7.02 	-37.41, -14.36, -5.46 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.70, -0.58, -7.01 	-37.38, -14.39, -5.46 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.71, -0.58, -7.01 	-37.37, -14.39, -5.45 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.71, -0.58, -7.01 	-37.41, -14.36, -5.44 	0.00, 10.00 	13,29,12,477		-nan,inf	0,0 	0
0       	-0.74, -0.56, -7.01 	-37.39, -14.37, -5.44 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.70, -0.57, -7.01 	-37.38, -14.35, -5.45 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.67, -0.57, -7.01 	-37.35, -14.35, -5.47 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.67, -0.56, -7.00 	-37.37, -14.34, -5.45 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.70, -0.56, -7.00 	-37.40, -14.33, -5.45 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.71, -0.56, -7.00 	-37.37, -14.34, -5.45 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.69, -0.58, -7.00 	-37.41, -14.34, -5.45 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.69, -0.58, -6.99 	-37.39, -14.35, -5.44 	0.00, 10.00 	13,29,12,477		-nan,inf	0,0 	0
0       	-0.68, -0.58, -6.99 	-37.41, -14.35, -5.45 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.68, -0.57, -6.99 	-37.39, -14.35, -5.44 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.67, -0.57, -7.00 	-37.42, -14.32, -5.45 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.68, -0.57, -7.00 	-37.46, -14.32, -5.46 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.66, -0.56, -7.01 	-37.46, -14.32, -5.46 	0.00, 10.00 	13,29,12,477		inf,-nan	0,0 	0
0       	-0.66, -0.57, -7.00 	-37.46, -14.31, -5.47 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.66, -0.56, -7.00 	-37.48, -14.31, -5.47 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.68, -0.57, -7.00 	-37.48, -14.31, -5.45 	0.00, 10.00 	13,29,12,477		inf,-nan	0,0 	0
0       	-0.70, -0.57, -6.99 	-37.50, -14.31, -5.44 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.70, -0.57, -7.00 	-37.51, -14.34, -5.43 	0.00, 10.00 	13,29,12,477		-nan,inf	0,0 	0
0       	-0.70, -0.57, -7.00 	-37.54, -14.29, -5.44 	0.00, 10.00 	13,29,12,477		-nan,inf	0,0 	0
0       	-0.70, -0.57, -6.99 	-37.52, -14.28, -5.46 	0.00, 10.00 	13,29,12,477		-nan,inf	0,0 	0
0       	-0.71, -0.58, -7.00 	-37.52, -14.29, -5.45 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.70, -0.58, -7.01 	-37.47, -14.31, -5.44 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.70, -0.57, -7.02 	-37.43, -14.32, -5.44 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.70, -0.57, -7.01 	-37.43, -14.32, -5.44 	0.00, 10.00 	13,29,12,477		-nan,-nan	0,0 	0
0       	-0.68, -0.56, -7.01 	-37.42, -14.31, -5.43 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.69, -0.56, -7.02 	-37.43, -14.32, -5.44 	0.00, 10.00 	13,29,12,477		inf,inf	0,0 	0
0       	-0.69, -0.57, -7.01 	-37.43, -14.32, -5.44 	0.00, 10.00 	13,29,12,478		inf,-nan	0,0 	0
0       	-0.67, -0.57, -7.01 	-37.48, -14.31, -5.44 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.68, -0.57, -7.01 	-37.48, -14.31, -5.43 	0.00, 10.00 	13,29,12,478		inf,-nan	0,0 	0
0       	-0.70, -0.56, -7.01 	-37.48, -14.31, -5.43 	0.00, 10.00 	13,29,12,478		inf,-nan	0,0 	0
0       	-0.72, -0.55, -7.02 	-37.44, -14.32, -5.43 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.67, -0.56, -7.03 	-37.43, -14.33, -5.42 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.67, -0.56, -7.02 	-37.43, -14.30, -5.43 	0.00, 10.00 	13,29,12,478		-nan,inf	0,0 	0
0       	-0.67, -0.56, -7.02 	-37.43, -14.29, -5.42 	0.00, 10.00 	13,29,12,478		-nan,inf	0,0 	0
0       	-0.68, -0.56, -7.04 	-37.44, -14.28, -5.42 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.68, -0.55, -7.03 	-37.44, -14.31, -5.39 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.69, -0.56, -7.02 	-37.45, -14.30, -5.39 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.68, -0.56, -7.02 	-37.43, -14.30, -5.40 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.69, -0.55, -7.02 	-37.46, -14.32, -5.41 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.69, -0.55, -7.03 	-37.46, -14.29, -5.41 	0.00, 10.00 	13,29,12,478		-nan,inf	0,0 	0
0       	-0.68, -0.56, -7.02 	-37.47, -14.30, -5.41 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.69, -0.57, -7.02 	-37.50, -14.28, -5.42 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.68, -0.56, -7.03 	-37.51, -14.27, -5.42 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.69, -0.56, -7.02 	-37.49, -14.27, -5.40 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.68, -0.56, -7.02 	-37.48, -14.28, -5.39 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.68, -0.56, -7.01 	-37.48, -14.28, -5.38 	0.00, 10.00 	13,29,12,478		-nan,-nan	0,0 	0
0       	-0.68, -0.56, -7.01 	-37.48, -14.28, -5.38 	0.00, 10.00 	13,29,12,478		-nan,-nan	0,0 	0
0       	-0.68, -0.57, -7.00 	-37.48, -14.28, -5.38 	0.00, 10.00 	13,29,12,478		inf,-nan	0,0 	0
0       	-0.67, -0.55, -7.01 	-37.46, -14.29, -5.38 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.70, -0.54, -7.02 	-37.46, -14.30, -5.39 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.68, -0.54, -7.03 	-37.46, -14.31, -5.39 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.68, -0.56, -7.02 	-37.45, -14.29, -5.39 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
0       	-0.68, -0.56, -7.04 	-37.45, -14.29, -5.39 	0.00, 10.00 	13,29,12,478		-nan,-nan	0,0 	0
0       	-0.66, -0.56, -7.05 	-37.45, -14.29, -5.39 	0.00, 10.00 	13,29,12,478		inf,-nan	0,0 	0
0       	-0.64, -0.57, -7.04 	-37.43, -14.31, -5.37 	0.00, 10.00 	13,29,12,478		inf,inf	0,0 	0
