#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	0.70, 3.61, -10.65 	15.50, -23.95, -9.10 	0.00, 30.00 	12,56,18,505		0.00,0.00	0,0 	0
0       	-21.81, -19.74, -7.83 	-8.00, -5.03, -15.21 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-21.75, -19.93, -7.75 	-8.26, -5.50, -15.31 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-21.71, -20.15, -7.79 	-8.46, -5.78, -15.39 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-21.61, -20.26, -7.97 	-8.77, -5.86, -15.47 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-21.42, -20.34, -8.13 	-9.11, -5.89, -15.53 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-21.23, -20.46, -8.25 	-9.48, -5.87, -15.55 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-21.29, -20.51, -8.27 	-9.82, -5.88, -15.53 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-21.52, -20.54, -8.20 	-10.13, -5.84, -15.52 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-21.73, -20.55, -8.11 	-10.40, -5.80, -15.47 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-21.81, -20.58, -8.10 	-10.64, -5.81, -15.42 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.02, -20.63, -8.07 	-10.90, -5.83, -15.35 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.08, -20.68, -8.06 	-11.10, -5.80, -15.26 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.16, -20.67, -8.06 	-11.27, -5.66, -15.21 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.17, -20.69, -8.06 	-11.37, -5.38, -15.17 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.17, -20.72, -8.10 	-11.42, -4.97, -15.19 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.19, -20.72, -8.13 	-11.38, -4.63, -15.25 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.27, -20.71, -8.13 	-11.34, -4.42, -15.22 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.27, -20.69, -8.14 	-11.32, -4.28, -15.14 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.31, -20.69, -8.12 	-11.37, -4.21, -15.06 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.37, -20.70, -8.10 	-11.39, -4.21, -14.99 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.42, -20.69, -8.12 	-11.41, -4.28, -14.93 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.45, -20.72, -8.13 	-11.39, -4.37, -14.87 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.51, -20.73, -8.14 	-11.33, -4.43, -14.80 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.52, -20.72, -8.20 	-11.20, -4.39, -14.73 	0.00, 30.00 	12,56,18,515		inf,inf	0,0 	0
0       	-22.63, -20.68, -8.22 	-10.91, -4.25, -14.66 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-22.61, -20.71, -8.23 	-10.60, -3.99, -14.60 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-22.68, -20.66, -8.25 	-10.30, -3.71, -14.52 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-22.74, -20.64, -8.26 	-9.94, -3.39, -14.49 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-22.70, -20.61, -8.27 	-9.41, -3.05, -14.47 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-22.78, -20.62, -8.27 	-9.19, -2.97, -14.37 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-22.88, -20.59, -8.24 	-9.33, -3.18, -14.21 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-22.98, -20.59, -8.22 	-9.57, -3.36, -14.07 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.02, -20.57, -8.21 	-9.53, -3.31, -14.03 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.10, -20.56, -8.22 	-9.42, -3.15, -14.02 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.17, -20.54, -8.23 	-9.46, -2.98, -14.01 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.20, -20.54, -8.24 	-9.49, -2.79, -13.97 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.20, -20.52, -8.25 	-9.51, -2.51, -13.95 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.28, -20.53, -8.27 	-9.49, -2.09, -13.96 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.32, -20.50, -8.32 	-9.47, -1.63, -13.94 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.42, -20.46, -8.31 	-9.53, -1.24, -13.87 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.41, -20.44, -8.33 	-9.62, -1.02, -13.74 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.51, -20.41, -8.35 	-9.55, -0.77, -13.64 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.63, -20.38, -8.36 	-8.99, -0.24, -13.72 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.70, -20.37, -8.38 	-8.41, 0.52, -13.96 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.87, -20.29, -8.41 	-8.53, 0.99, -14.10 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-23.98, -20.26, -8.49 	-9.23, 1.23, -14.03 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-24.01, -20.21, -8.54 	-9.41, 1.49, -13.91 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-24.10, -20.13, -8.56 	-9.52, 1.74, -13.80 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-24.26, -20.02, -8.56 	-10.19, 1.80, -13.63 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-24.36, -19.94, -8.56 	-10.90, 1.83, -13.50 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-24.48, -19.85, -8.58 	-11.05, 2.12, -13.52 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-24.53, -19.79, -8.61 	-10.79, 2.54, -13.67 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-24.67, -19.74, -8.63 	-10.57, 2.99, -13.80 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-24.83, -19.68, -8.67 	-10.56, 3.38, -13.84 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-24.96, -19.61, -8.71 	-10.82, 3.60, -13.77 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-25.02, -19.59, -8.79 	-11.34, 3.58, -13.64 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-25.05, -19.59, -8.88 	-12.03, 3.45, -13.51 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-25.07, -19.58, -8.97 	-12.70, 3.36, -13.41 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-25.16, -19.55, -9.01 	-13.63, 3.23, -13.23 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-25.21, -19.49, -9.03 	-14.57, 3.04, -12.94 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-25.22, -19.48, -9.02 	-15.05, 2.99, -12.77 	0.00, 30.00 	12,56,18,516		inf,inf	0,0 	0
0       	-25.38, -19.52, -8.99 	-15.15, 3.08, -12.77 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-25.53, -19.51, -8.98 	-15.16, 3.19, -12.82 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-25.65, -19.60, -8.97 	-15.21, 3.29, -12.89 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-25.75, -19.60, -9.00 	-15.46, 3.54, -13.06 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-25.81, -19.61, -9.03 	-16.17, 3.79, -13.33 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-25.89, -19.52, -9.06 	-16.79, 3.82, -13.50 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-25.95, -19.61, -9.07 	-17.03, 3.84, -13.61 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-25.97, -19.62, -9.12 	-17.14, 3.81, -13.66 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.05, -19.65, -9.15 	-17.26, 3.73, -13.67 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.12, -19.61, -9.14 	-17.29, 3.59, -13.69 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.17, -19.59, -9.04 	-17.29, 3.42, -13.69 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.32, -19.62, -9.00 	-17.22, 3.19, -13.67 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.39, -19.63, -8.95 	-17.00, 2.83, -13.62 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.53, -19.69, -8.89 	-16.48, 2.31, -13.55 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.55, -19.74, -8.89 	-15.87, 1.76, -13.41 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.57, -19.80, -8.92 	-15.66, 1.44, -13.24 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.63, -19.80, -8.93 	-15.28, 1.33, -13.16 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.62, -19.83, -8.90 	-14.54, 1.34, -13.20 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.65, -19.86, -8.87 	-13.80, 1.21, -13.18 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.65, -19.85, -8.91 	-13.22, 0.85, -12.95 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.67, -19.89, -8.88 	-12.54, 0.49, -12.66 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.80, -19.87, -8.90 	-11.51, 0.43, -12.47 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.75, -19.93, -8.86 	-10.42, 0.48, -12.33 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-26.84, -19.97, -8.83 	-9.54, 0.34, -12.09 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.00, -19.98, -8.81 	-9.02, 0.11, -11.76 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.02, -20.05, -8.78 	-8.58, 0.04, -11.49 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.03, -20.14, -8.77 	-8.29, 0.14, -11.32 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.15, -20.20, -8.82 	-8.17, 0.15, -11.14 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.18, -20.27, -8.86 	-8.05, 0.19, -10.94 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.20, -20.37, -8.85 	-7.73, 0.21, -10.70 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.30, -20.44, -8.83 	-7.32, 0.14, -10.42 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.53, -20.50, -8.78 	-6.89, -0.10, -10.09 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.69, -20.55, -8.70 	-6.67, -0.37, -9.70 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.82, -20.63, -8.64 	-6.71, -0.48, -9.29 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-27.91, -20.71, -8.62 	-6.72, -0.45, -8.99 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-28.00, -20.70, -8.64 	-6.44, -0.35, -8.91 	0.00, 30.00 	12,56,18,517		inf,inf	0,0 	0
0       	-28.08, -20.69, -8.64 	-6.01, -0.26, -8.97 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.12, -20.72, -8.67 	-5.72, -0.33, -8.97 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.14, -20.72, -8.71 	-5.59, -0.56, -8.83 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.19, -20.73, -8.72 	-5.43, -0.72, -8.68 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.13, -20.71, -8.74 	-5.07, -0.69, -8.67 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.17, -20.70, -8.72 	-4.50, -0.55, -8.76 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.21, -20.70, -8.71 	-4.07, -0.55, -8.76 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.27, -20.73, -8.69 	-4.00, -0.68, -8.64 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.28, -20.73, -8.67 	-4.13, -0.74, -8.50 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.30, -20.73, -8.68 	-4.18, -0.74, -8.43 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.33, -20.76, -8.70 	-4.20, -0.70, -8.41 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.31, -20.75, -8.71 	-4.16, -0.63, -8.42 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.38, -20.69, -8.74 	-4.13, -0.59, -8.41 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.31, -20.68, -8.75 	-4.09, -0.55, -8.40 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.40, -20.64, -8.77 	-4.05, -0.55, -8.35 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.46, -20.59, -8.75 	-3.93, -0.58, -8.27 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.58, -20.52, -8.69 	-3.81, -0.60, -8.15 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.67, -20.53, -8.61 	-3.76, -0.58, -8.02 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.78, -20.48, -8.59 	-3.80, -0.58, -7.88 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-28.93, -20.44, -8.56 	-3.81, -0.56, -7.79 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-29.08, -20.39, -8.55 	-3.82, -0.51, -7.74 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-29.18, -20.27, -8.57 	-3.83, -0.48, -7.70 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-29.22, -20.22, -8.62 	-3.87, -0.48, -7.66 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-29.32, -20.05, -8.64 	-3.91, -0.48, -7.61 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-29.40, -19.95, -8.57 	-3.95, -0.49, -7.53 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-29.52, -19.85, -8.50 	-3.96, -0.51, -7.38 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-29.68, -19.81, -8.40 	-3.98, -0.50, -7.16 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-29.85, -19.71, -8.28 	-3.97, -0.43, -7.06 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-29.87, -19.72, -8.20 	-3.68, -0.30, -7.09 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-29.91, -19.69, -8.18 	-3.32, -0.15, -7.17 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-30.01, -19.68, -8.21 	-3.33, -0.09, -7.19 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-30.04, -19.64, -8.23 	-3.62, -0.06, -7.18 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-30.07, -19.58, -8.23 	-3.83, -0.01, -7.20 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-30.08, -19.56, -8.25 	-3.86, 0.04, -7.25 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-30.15, -19.58, -8.23 	-3.86, 0.07, -7.29 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-30.20, -19.51, -8.23 	-3.90, 0.10, -7.33 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-30.24, -19.52, -8.20 	-3.95, 0.15, -7.36 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-30.25, -19.53, -8.16 	-4.02, 0.18, -7.37 	0.00, 30.00 	12,56,18,518		inf,inf	0,0 	0
0       	-30.25, -19.50, -8.12 	-4.12, 0.20, -7.37 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.27, -19.47, -8.10 	-4.18, 0.23, -7.35 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.29, -19.50, -8.08 	-4.29, 0.29, -7.33 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.30, -19.53, -8.08 	-4.42, 0.38, -7.31 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.32, -19.51, -8.07 	-4.57, 0.50, -7.31 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.33, -19.51, -8.09 	-4.70, 0.67, -7.34 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.24, -19.55, -8.08 	-4.78, 0.79, -7.36 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.24, -19.56, -8.06 	-4.71, 0.82, -7.33 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.24, -19.55, -8.06 	-4.55, 0.77, -7.26 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.15, -19.56, -8.06 	-4.34, 0.76, -7.25 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.21, -19.54, -8.04 	-4.14, 0.84, -7.24 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.21, -19.57, -8.02 	-4.02, 0.87, -7.26 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.16, -19.61, -8.00 	-4.02, 0.90, -7.26 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.12, -19.62, -8.00 	-4.07, 0.91, -7.25 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.99, -19.70, -8.04 	-4.13, 0.92, -7.24 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-30.00, -19.72, -8.06 	-4.13, 0.95, -7.24 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.85, -19.75, -8.08 	-4.09, 0.97, -7.23 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.74, -19.77, -8.05 	-4.07, 0.98, -7.23 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.72, -19.78, -8.03 	-4.02, 1.00, -7.23 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.60, -19.82, -8.00 	-3.91, 1.00, -7.23 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.48, -19.85, -7.97 	-3.78, 0.99, -7.21 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.44, -19.84, -7.95 	-3.63, 1.00, -7.19 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.38, -19.89, -7.97 	-3.49, 1.01, -7.15 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.30, -19.99, -7.97 	-3.36, 1.03, -7.12 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.29, -20.01, -7.99 	-3.27, 1.06, -7.12 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.16, -20.01, -8.00 	-3.20, 1.08, -7.14 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.09, -20.06, -8.01 	-3.14, 1.11, -7.17 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.05, -20.06, -8.02 	-3.09, 1.15, -7.19 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.05, -20.07, -7.99 	-3.06, 1.17, -7.20 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.02, -20.06, -7.98 	-3.06, 1.17, -7.19 	0.00, 30.00 	12,56,18,519		inf,-nan	0,0 	0
0       	-29.01, -20.06, -7.98 	-3.07, 1.15, -7.16 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-29.00, -20.11, -7.97 	-3.10, 1.12, -7.13 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.99, -20.14, -7.97 	-3.12, 1.11, -7.09 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.95, -20.17, -7.95 	-3.16, 1.10, -7.06 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.95, -20.18, -7.96 	-3.18, 1.08, -7.04 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.87, -20.15, -8.00 	-3.20, 1.10, -7.04 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.90, -20.14, -8.00 	-3.23, 1.14, -7.06 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.87, -20.17, -7.98 	-3.21, 1.20, -7.11 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.87, -20.19, -7.98 	-3.18, 1.26, -7.16 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.88, -20.17, -7.98 	-3.12, 1.23, -7.18 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.90, -20.18, -7.98 	-3.12, 1.21, -7.19 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.85, -20.20, -7.98 	-3.09, 1.19, -7.18 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.83, -20.19, -7.98 	-3.09, 1.17, -7.17 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.88, -20.19, -7.96 	-3.10, 1.17, -7.16 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.85, -20.23, -7.97 	-3.12, 1.16, -7.15 	0.00, 30.00 	12,56,18,519		inf,inf	0,0 	0
0       	-28.85, -20.24, -7.95 	-3.11, 1.15, -7.15 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.85, -20.24, -7.96 	-3.13, 1.15, -7.15 	0.00, 30.00 	12,56,18,520		-nan,inf	0,0 	0
0       	-28.83, -20.26, -7.98 	-3.14, 1.15, -7.14 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.81, -20.26, -7.96 	-3.16, 1.13, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.81, -20.26, -7.99 	-3.18, 1.13, -7.13 	0.00, 30.00 	12,56,18,520		-nan,inf	0,0 	0
0       	-28.78, -20.28, -7.97 	-3.20, 1.13, -7.12 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.79, -20.30, -7.97 	-3.21, 1.13, -7.12 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.86, -20.31, -7.94 	-3.19, 1.12, -7.12 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.86, -20.29, -7.95 	-3.19, 1.12, -7.12 	0.00, 30.00 	12,56,18,520		inf,-nan	0,0 	0
0       	-28.81, -20.33, -7.94 	-3.19, 1.12, -7.12 	0.00, 30.00 	12,56,18,520		inf,-nan	0,0 	0
0       	-28.81, -20.32, -7.95 	-3.19, 1.12, -7.12 	0.00, 30.00 	12,56,18,520		inf,-nan	0,0 	0
0       	-28.81, -20.35, -7.94 	-3.22, 1.13, -7.12 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.82, -20.33, -7.95 	-3.23, 1.14, -7.12 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.83, -20.36, -7.94 	-3.24, 1.13, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.86, -20.33, -7.95 	-3.27, 1.13, -7.12 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.89, -20.34, -7.94 	-3.28, 1.13, -7.12 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.89, -20.35, -7.93 	-3.28, 1.14, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.88, -20.33, -7.96 	-3.29, 1.14, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.87, -20.36, -7.94 	-3.29, 1.13, -7.12 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.86, -20.36, -7.92 	-3.30, 1.12, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.85, -20.38, -7.90 	-3.31, 1.13, -7.10 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.91, -20.39, -7.92 	-3.33, 1.13, -7.09 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.88, -20.40, -7.95 	-3.38, 1.14, -7.08 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.90, -20.43, -7.95 	-3.43, 1.17, -7.09 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.85, -20.43, -7.96 	-3.51, 1.21, -7.11 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.90, -20.42, -7.96 	-3.52, 1.22, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.90, -20.44, -7.93 	-3.52, 1.21, -7.15 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-28.90, -20.46, -7.92 	-3.49, 1.21, -7.17 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.00, -20.49, -7.91 	-3.51, 1.17, -7.16 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
0       	-29.05, -20.46, -7.94 	-3.58, 1.13, -7.13 	0.00, 30.00 	12,56,18,520		inf,inf	0,0 	0
