#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-28.45, 16.84, -7.46 	-16.51, -3.60, -10.81 	0.00, 30.00 	14,5,53,336		0.00,0.00	0,0 	0
0       	-29.46, 9.71, -11.16 	4.40, -8.71, -10.97 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-28.84, 10.31, -11.44 	4.89, -9.25, -10.78 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-28.20, 10.57, -11.54 	5.34, -9.81, -10.60 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-27.60, 10.72, -11.61 	5.73, -10.14, -10.56 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-26.92, 10.90, -11.72 	6.08, -10.24, -10.59 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-25.80, 11.18, -11.87 	6.55, -10.38, -10.62 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-23.98, 11.45, -12.04 	7.06, -10.52, -10.70 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-22.80, 11.57, -12.10 	7.62, -10.64, -10.80 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-21.94, 11.80, -12.18 	8.33, -10.89, -10.93 	0.00, 30.00 	14,5,53,347		inf,inf	0,0 	0
0       	-21.24, 12.37, -12.47 	8.96, -11.32, -10.93 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-20.34, 12.98, -12.91 	9.72, -11.88, -10.83 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-19.11, 13.28, -13.23 	10.34, -12.33, -10.69 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-17.76, 13.34, -13.43 	10.58, -12.48, -10.63 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-16.89, 13.30, -13.55 	10.82, -12.72, -10.56 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-15.50, 13.31, -13.86 	10.94, -12.91, -10.57 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-14.40, 13.49, -14.25 	11.22, -13.12, -10.67 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-13.54, 13.67, -14.62 	11.50, -13.20, -10.71 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-12.78, 13.65, -14.66 	12.24, -13.10, -10.73 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-11.64, 13.62, -14.37 	12.90, -13.14, -10.74 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-10.26, 13.85, -14.05 	13.49, -13.35, -10.71 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-8.99, 14.32, -13.95 	14.09, -13.75, -10.66 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-7.97, 14.56, -13.95 	14.63, -14.09, -10.58 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-7.10, 14.62, -13.97 	14.98, -14.42, -10.53 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-6.17, 14.72, -14.03 	15.23, -14.80, -10.51 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-5.24, 14.85, -14.08 	15.59, -15.07, -10.45 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-4.36, 14.87, -14.08 	16.04, -15.39, -10.41 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-3.50, 14.93, -14.06 	16.43, -15.70, -10.49 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-2.60, 15.00, -14.04 	17.13, -15.70, -10.67 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-1.68, 15.15, -14.03 	17.93, -15.69, -10.77 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	-0.76, 15.22, -14.01 	18.68, -15.72, -10.83 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	0.01, 15.16, -13.97 	19.27, -15.87, -10.78 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	0.70, 14.96, -13.84 	19.88, -15.87, -10.80 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	1.25, 14.73, -13.67 	20.51, -16.00, -10.84 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	1.80, 14.62, -13.56 	20.95, -16.25, -10.84 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	2.37, 14.61, -13.47 	20.87, -16.84, -10.87 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	3.05, 14.53, -13.36 	20.46, -17.39, -10.81 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	3.67, 14.27, -13.16 	20.09, -18.00, -10.72 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	4.08, 14.03, -12.94 	19.93, -18.46, -10.64 	0.00, 30.00 	14,5,53,348		inf,inf	0,0 	0
0       	4.39, 13.86, -12.71 	19.95, -18.80, -10.57 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	4.71, 13.72, -12.47 	20.14, -19.09, -10.49 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	4.94, 13.52, -12.23 	20.50, -19.49, -10.32 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.11, 13.26, -11.98 	21.08, -19.65, -10.17 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.22, 13.00, -11.72 	21.65, -19.56, -10.03 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.39, 12.77, -11.50 	22.33, -19.42, -9.95 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.50, 12.48, -11.32 	22.74, -19.63, -9.83 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.66, 12.17, -11.15 	22.95, -19.95, -9.76 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.71, 11.91, -11.01 	23.08, -19.90, -9.81 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.77, 11.71, -10.87 	23.28, -19.87, -9.92 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.76, 11.45, -10.74 	23.43, -19.87, -10.00 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.81, 11.20, -10.63 	23.63, -19.92, -9.96 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.76, 10.98, -10.49 	23.80, -19.93, -9.87 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.46, 10.64, -10.22 	23.98, -20.01, -9.79 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.23, 10.20, -9.91 	24.24, -20.06, -9.73 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	5.62, 10.08, -9.73 	24.36, -20.33, -9.63 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	6.46, 10.33, -9.79 	24.34, -20.79, -9.47 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	6.85, 10.41, -9.91 	24.12, -21.25, -9.31 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	6.73, 10.15, -9.92 	24.01, -21.46, -9.20 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	6.64, 9.89, -9.96 	23.84, -21.53, -9.17 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	6.71, 9.84, -10.05 	23.81, -21.51, -9.22 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	6.75, 9.76, -10.12 	23.99, -21.49, -9.17 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	6.83, 9.67, -10.13 	24.52, -21.48, -9.02 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	6.89, 9.60, -10.13 	25.13, -21.44, -8.73 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	6.98, 9.63, -10.14 	25.41, -21.24, -8.27 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	7.02, 9.60, -10.16 	24.93, -21.19, -7.59 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	7.09, 9.53, -10.18 	24.28, -21.48, -6.86 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	7.14, 9.40, -10.20 	24.04, -21.94, -6.57 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	7.18, 9.37, -10.27 	24.08, -22.23, -6.69 	0.00, 30.00 	14,5,53,349		inf,inf	0,0 	0
0       	7.17, 9.67, -10.38 	24.16, -22.14, -6.96 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.33, 9.77, -10.46 	24.39, -21.89, -7.22 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.40, 9.74, -10.49 	24.55, -21.66, -7.38 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.44, 9.72, -10.45 	24.64, -21.70, -7.38 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.47, 9.83, -10.42 	24.36, -22.02, -7.20 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.53, 9.90, -10.38 	23.84, -22.55, -6.89 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.54, 9.85, -10.33 	23.33, -23.05, -6.55 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.51, 9.73, -10.29 	23.15, -23.14, -6.36 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.47, 9.61, -10.23 	23.13, -22.79, -6.25 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.42, 9.54, -10.16 	23.14, -22.49, -6.18 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.36, 9.49, -10.10 	23.19, -22.46, -6.21 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.28, 9.45, -10.00 	23.35, -22.26, -6.44 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.25, 9.49, -9.83 	24.19, -21.35, -6.91 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.51, 9.57, -9.79 	25.41, -20.21, -7.38 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.64, 9.57, -9.80 	26.48, -19.31, -7.78 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.61, 9.56, -9.78 	27.19, -18.80, -8.14 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.52, 9.41, -9.73 	27.50, -18.58, -8.28 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.42, 9.21, -9.71 	27.56, -18.56, -8.35 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.43, 9.15, -9.77 	27.49, -18.54, -8.36 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.38, 9.10, -9.87 	27.45, -18.58, -8.36 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.20, 8.88, -9.92 	27.42, -18.62, -8.37 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	7.02, 8.67, -9.91 	27.29, -18.68, -8.38 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	6.77, 8.77, -9.87 	26.47, -19.22, -8.27 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	6.57, 9.05, -9.81 	24.52, -20.39, -7.97 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	6.40, 9.30, -9.74 	23.11, -21.56, -7.55 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	6.22, 9.52, -9.68 	24.06, -21.43, -7.43 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	6.01, 9.67, -9.58 	25.24, -20.69, -7.49 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	5.62, 9.70, -9.40 	25.50, -20.41, -7.65 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	5.26, 9.72, -9.22 	25.41, -20.33, -7.73 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	5.11, 9.89, -9.12 	25.09, -20.41, -7.74 	0.00, 30.00 	14,5,53,350		inf,inf	0,0 	0
0       	5.02, 10.19, -9.08 	24.71, -20.50, -7.79 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.90, 10.40, -9.07 	24.45, -20.60, -7.84 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.81, 10.52, -9.07 	24.33, -20.63, -7.95 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.76, 10.64, -9.09 	24.17, -20.73, -7.98 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.72, 10.76, -9.10 	23.92, -20.89, -8.06 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.66, 10.86, -9.10 	23.66, -21.16, -8.06 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.61, 10.94, -9.11 	23.62, -21.26, -8.07 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.57, 11.02, -9.11 	23.87, -21.21, -8.15 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.48, 11.13, -9.11 	24.22, -21.00, -8.30 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.40, 11.25, -9.11 	24.47, -20.79, -8.50 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.25, 11.41, -9.12 	24.13, -20.81, -8.71 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	4.08, 11.61, -9.15 	23.10, -21.04, -9.05 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	3.89, 11.87, -9.18 	22.11, -21.23, -9.40 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	3.73, 12.22, -9.21 	21.61, -21.21, -9.61 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	3.60, 12.51, -9.25 	21.57, -21.09, -9.69 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	3.50, 12.75, -9.28 	21.82, -21.00, -9.73 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	3.41, 12.97, -9.29 	21.94, -20.92, -9.73 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	3.27, 13.12, -9.29 	21.90, -20.97, -9.71 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	3.09, 13.25, -9.29 	21.81, -20.95, -9.69 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	2.86, 13.37, -9.32 	21.71, -20.95, -9.66 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	2.59, 13.52, -9.35 	21.65, -20.96, -9.64 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	2.36, 13.64, -9.37 	21.51, -20.99, -9.63 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	2.21, 13.76, -9.42 	21.26, -21.12, -9.58 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	2.11, 14.00, -9.48 	20.87, -21.22, -9.52 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	2.00, 14.22, -9.53 	20.34, -21.24, -9.53 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	1.86, 14.39, -9.56 	19.85, -20.80, -9.71 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	1.63, 14.50, -9.53 	19.49, -19.73, -9.98 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	1.33, 14.61, -9.47 	19.37, -18.54, -10.14 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	0.97, 14.67, -9.38 	18.90, -17.67, -10.06 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	0.53, 14.69, -9.31 	18.45, -16.87, -10.04 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	0.01, 14.59, -9.27 	18.23, -15.96, -10.20 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	-0.76, 14.45, -9.23 	17.82, -15.26, -10.40 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	-1.45, 14.28, -9.21 	17.68, -14.92, -10.56 	0.00, 30.00 	14,5,53,351		inf,inf	0,0 	0
0       	-2.19, 13.99, -9.18 	17.63, -14.76, -10.64 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-2.92, 13.67, -9.17 	17.33, -14.90, -10.62 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-3.64, 13.39, -9.18 	17.01, -15.08, -10.54 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-4.42, 13.03, -9.20 	16.88, -15.11, -10.49 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-5.21, 12.57, -9.18 	16.82, -15.10, -10.45 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-5.96, 12.10, -9.16 	16.84, -14.99, -10.46 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-6.81, 11.68, -9.15 	16.93, -14.78, -10.52 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-7.76, 11.18, -9.09 	16.94, -14.58, -10.56 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-8.73, 10.64, -9.02 	16.79, -14.42, -10.59 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-9.64, 10.18, -8.96 	16.50, -14.18, -10.69 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-10.48, 9.84, -8.92 	15.88, -13.95, -10.86 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-11.29, 9.49, -8.86 	15.30, -13.61, -11.03 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-12.14, 9.19, -8.84 	14.79, -13.28, -11.14 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-12.89, 9.03, -8.92 	14.50, -12.83, -11.23 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-13.56, 9.07, -9.15 	14.12, -12.52, -11.21 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-14.26, 9.06, -9.49 	13.65, -12.56, -11.01 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-15.09, 8.73, -9.91 	13.26, -12.70, -10.82 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-16.52, 8.17, -10.28 	13.18, -12.70, -10.67 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-18.53, 7.76, -10.44 	13.00, -12.67, -10.55 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-20.25, 7.62, -10.26 	12.57, -12.76, -10.36 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-21.01, 7.57, -9.90 	11.90, -12.82, -10.26 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-21.29, 7.71, -9.77 	11.30, -12.82, -10.26 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-21.82, 7.86, -9.79 	10.81, -12.64, -10.37 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-22.94, 7.88, -9.74 	10.56, -12.25, -10.61 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-24.21, 7.98, -9.63 	10.74, -11.66, -10.94 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-25.17, 8.12, -9.53 	11.07, -10.95, -11.35 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-25.90, 8.14, -9.44 	11.23, -10.38, -11.62 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-26.61, 8.19, -9.48 	10.84, -10.19, -11.65 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-27.00, 8.51, -9.85 	9.99, -10.21, -11.56 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-27.03, 8.88, -10.40 	9.00, -10.12, -11.47 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-27.29, 8.88, -10.55 	7.93, -9.96, -11.43 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-28.46, 8.54, -9.99 	6.80, -9.76, -11.39 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-29.57, 8.29, -9.23 	5.92, -9.59, -11.39 	0.00, 30.00 	14,5,53,352		inf,inf	0,0 	0
0       	-29.30, 8.81, -9.47 	5.38, -9.34, -11.51 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-28.81, 9.80, -10.32 	5.01, -9.20, -11.63 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-29.54, 10.01, -10.20 	4.72, -9.17, -11.65 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-32.79, 9.76, -8.72 	4.43, -9.18, -11.62 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-34.04, 9.40, -7.85 	4.09, -9.12, -11.61 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-32.42, 9.60, -8.59 	3.84, -9.06, -11.58 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-30.80, 9.84, -9.57 	3.45, -9.00, -11.57 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-30.57, 9.79, -9.87 	3.04, -8.86, -11.60 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-30.87, 9.63, -9.73 	2.58, -8.63, -11.66 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-31.30, 9.59, -9.66 	2.28, -8.33, -11.79 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-31.67, 9.65, -9.68 	1.97, -8.07, -11.92 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-32.06, 9.68, -9.64 	1.75, -7.88, -12.03 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-32.45, 9.69, -9.47 	1.51, -7.70, -12.11 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-32.94, 9.66, -9.27 	1.29, -7.61, -12.12 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-33.42, 9.74, -9.20 	0.99, -7.61, -12.07 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-33.75, 9.85, -9.19 	0.57, -7.61, -11.98 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-33.96, 9.89, -9.18 	0.14, -7.56, -11.95 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-34.14, 9.87, -9.18 	-0.19, -7.45, -11.95 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-34.33, 9.87, -9.22 	-0.51, -7.33, -11.95 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-34.65, 9.84, -9.29 	-0.80, -7.17, -11.96 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-35.25, 9.83, -9.31 	-1.09, -7.04, -11.99 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-35.63, 9.79, -9.24 	-1.25, -6.96, -12.01 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-36.09, 9.95, -9.27 	-1.38, -6.90, -12.05 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-36.44, 10.08, -9.25 	-1.53, -6.88, -12.04 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-36.74, 10.08, -9.05 	-1.64, -6.86, -12.02 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-36.91, 9.99, -8.85 	-1.73, -6.85, -12.01 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.02, 10.08, -8.87 	-1.82, -6.85, -11.99 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-36.99, 10.14, -8.94 	-1.87, -6.83, -11.99 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-36.94, 10.16, -8.92 	-1.92, -6.79, -12.01 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-36.96, 10.22, -8.91 	-1.98, -6.74, -12.01 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.00, 10.28, -8.93 	-2.05, -6.73, -12.01 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.02, 10.31, -8.92 	-2.17, -6.66, -12.03 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.03, 10.34, -8.92 	-2.23, -6.63, -12.03 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.07, 10.37, -8.91 	-2.33, -6.65, -12.02 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.09, 10.35, -8.89 	-2.42, -6.64, -12.01 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.13, 10.35, -8.89 	-2.46, -6.65, -12.01 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.19, 10.34, -8.85 	-2.45, -6.67, -11.98 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.22, 10.31, -8.82 	-2.49, -6.70, -11.96 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.26, 10.27, -8.79 	-2.53, -6.73, -11.94 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.37, 10.31, -8.76 	-2.57, -6.71, -11.94 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.39, 10.33, -8.76 	-2.66, -6.69, -11.94 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.42, 10.34, -8.74 	-2.69, -6.68, -11.94 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.41, 10.36, -8.76 	-2.72, -6.65, -11.94 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.46, 10.36, -8.75 	-2.76, -6.64, -11.93 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.47, 10.37, -8.74 	-2.77, -6.65, -11.94 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.51, 10.37, -8.72 	-2.75, -6.63, -11.94 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.56, 10.41, -8.71 	-2.75, -6.63, -11.94 	0.00, 30.00 	14,5,53,353		inf,-nan	0,0 	0
0       	-37.57, 10.41, -8.67 	-2.73, -6.61, -11.94 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.55, 10.42, -8.67 	-2.75, -6.62, -11.93 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.52, 10.44, -8.66 	-2.75, -6.61, -11.93 	0.00, 30.00 	14,5,53,353		inf,inf	0,0 	0
0       	-37.51, 10.48, -8.65 	-2.79, -6.60, -11.91 	0.00, 30.00 	14,5,53,354		inf,inf	0,0 	0
