#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-29.19, 5.87, 14.02 	7.96, -5.12, -0.12 	0.00, 30.00 	9,51,24,842		0.00,0.00	0,0 	0
0       	-39.03, 17.50, 18.38 	5.01, -11.27, -8.74 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.15, 17.56, 18.25 	4.96, -11.28, -8.70 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.17, 17.60, 18.18 	4.86, -11.27, -8.68 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.14, 17.61, 18.10 	4.77, -11.26, -8.69 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.07, 17.72, 18.05 	4.70, -11.23, -8.71 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.00, 17.69, 18.00 	4.55, -11.23, -8.68 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.98, 17.77, 18.02 	4.00, -11.25, -8.58 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.93, 17.80, 17.99 	2.96, -11.34, -8.33 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.94, 17.83, 17.99 	1.60, -11.28, -7.77 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.97, 17.86, 17.96 	0.40, -11.03, -6.99 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.01, 17.83, 17.94 	-0.43, -10.91, -6.47 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.01, 17.83, 17.91 	-0.83, -10.81, -6.24 	0.00, 30.00 	9,51,24,854		-nan,inf	0,0 	0
0       	-39.04, 17.86, 17.87 	-1.17, -10.66, -6.20 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.04, 17.85, 17.86 	-1.35, -10.44, -6.23 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.07, 17.87, 17.88 	-1.57, -10.32, -6.21 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.02, 17.88, 17.87 	-1.67, -10.16, -6.16 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-39.02, 17.86, 17.85 	-1.92, -10.01, -6.09 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.99, 17.86, 17.84 	-2.24, -9.96, -6.02 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.93, 17.82, 17.83 	-2.67, -9.94, -5.84 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.92, 17.90, 17.81 	-3.24, -9.89, -5.63 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.91, 17.92, 17.78 	-4.00, -9.72, -5.35 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.89, 17.91, 17.74 	-5.08, -9.43, -4.96 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.94, 17.97, 17.70 	-6.35, -8.72, -4.52 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.89, 17.97, 17.65 	-7.63, -7.63, -4.25 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.89, 17.95, 17.61 	-8.16, -7.22, -4.17 	0.00, 30.00 	9,51,24,854		inf,inf	0,0 	0
0       	-38.88, 17.93, 17.56 	-8.62, -7.10, -4.00 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.84, 17.90, 17.55 	-9.13, -7.05, -3.67 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.82, 17.90, 17.55 	-9.88, -6.93, -3.30 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.76, 17.91, 17.52 	-10.96, -6.66, -2.76 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.77, 17.83, 17.51 	-12.11, -6.41, -2.27 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.80, 17.88, 17.51 	-12.93, -6.22, -1.98 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.76, 17.88, 17.49 	-13.41, -5.87, -1.85 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.75, 17.87, 17.48 	-14.09, -5.34, -1.67 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.78, 17.93, 17.46 	-14.65, -4.92, -1.42 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.73, 17.91, 17.47 	-15.07, -4.72, -1.14 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.73, 17.92, 17.46 	-15.05, -4.76, -0.87 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.69, 17.92, 17.47 	-14.91, -4.78, -0.61 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.67, 17.93, 17.47 	-14.92, -4.64, -0.33 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.65, 17.95, 17.49 	-15.18, -4.33, -0.10 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.67, 17.96, 17.48 	-15.39, -3.97, 0.13 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.67, 17.93, 17.46 	-15.72, -3.60, 0.36 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.68, 18.01, 17.46 	-16.07, -3.31, 0.61 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.69, 18.02, 17.46 	-16.53, -3.12, 0.83 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.72, 18.05, 17.46 	-16.82, -2.94, 1.02 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.68, 18.07, 17.47 	-17.04, -2.77, 1.16 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.66, 18.06, 17.47 	-17.14, -2.58, 1.26 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.65, 18.07, 17.48 	-17.19, -2.39, 1.28 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.63, 18.08, 17.48 	-17.25, -2.24, 1.28 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.58, 18.09, 17.49 	-17.39, -2.08, 1.37 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.60, 18.14, 17.50 	-17.65, -1.82, 1.54 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.56, 18.20, 17.53 	-17.89, -1.47, 1.73 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.55, 18.23, 17.53 	-17.97, -1.23, 1.81 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.56, 18.25, 17.54 	-17.91, -1.11, 1.72 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.57, 18.23, 17.53 	-17.79, -1.08, 1.57 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.58, 18.24, 17.54 	-17.62, -1.11, 1.39 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.54, 18.26, 17.56 	-17.41, -1.25, 1.23 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.52, 18.37, 17.61 	-17.21, -1.52, 1.18 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-38.27, 18.49, 17.73 	-17.13, -1.75, 1.31 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-37.28, 18.30, 18.02 	-17.07, -1.87, 1.44 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-32.89, 15.45, 18.60 	-16.85, -2.06, 1.61 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-26.57, 11.22, 19.64 	-16.94, -2.14, 1.85 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-29.36, 12.08, 20.89 	-17.17, -1.76, 1.92 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-33.01, 9.74, 18.59 	-17.13, -1.19, 1.68 	0.00, 30.00 	9,51,24,855		inf,inf	0,0 	0
0       	-40.37, 16.68, 17.32 	-17.10, -0.94, 1.16 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-44.60, 21.36, 16.63 	-18.10, -0.82, 0.87 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-45.24, 20.63, 14.70 	-20.56, -0.18, 0.95 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-44.93, 19.01, 11.93 	-23.43, 1.15, 1.23 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-42.81, 17.37, 9.62 	-25.95, 2.77, 1.54 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-38.26, 14.58, 8.44 	-27.86, 4.27, 1.77 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.17, 11.92, 8.16 	-29.23, 5.51, 1.91 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-32.23, 10.69, 8.31 	-30.13, 6.48, 1.97 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-31.73, 10.67, 8.60 	-30.69, 7.26, 2.00 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-32.12, 11.60, 8.92 	-31.04, 7.92, 2.04 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-32.85, 12.78, 9.17 	-31.22, 8.47, 2.04 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-33.43, 13.62, 9.13 	-31.22, 8.92, 2.03 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-33.87, 14.41, 8.93 	-31.16, 9.26, 1.96 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.09, 15.40, 8.63 	-31.05, 9.59, 1.86 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.21, 16.45, 8.27 	-30.96, 9.94, 1.75 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.14, 17.61, 7.99 	-30.83, 10.32, 1.64 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.05, 18.88, 7.86 	-30.71, 10.67, 1.51 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.04, 20.11, 7.76 	-30.59, 10.96, 1.32 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.18, 20.99, 7.51 	-30.46, 11.20, 1.16 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.35, 21.68, 7.17 	-30.33, 11.42, 0.99 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.58, 22.48, 6.83 	-30.17, 11.60, 0.82 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.62, 23.21, 6.62 	-29.91, 11.70, 0.63 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.43, 23.78, 6.53 	-29.54, 11.68, 0.40 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-34.10, 24.07, 6.47 	-29.08, 11.55, 0.20 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-33.66, 24.20, 6.35 	-28.56, 11.35, 0.01 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-33.18, 24.41, 6.12 	-28.08, 11.16, -0.17 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-32.94, 24.74, 5.74 	-27.53, 10.95, -0.35 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-33.16, 24.90, 5.10 	-26.85, 10.69, -0.58 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-33.33, 24.58, 4.35 	-25.94, 10.39, -0.88 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-33.16, 24.17, 3.72 	-24.92, 10.14, -1.20 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-32.90, 23.88, 3.51 	-24.01, 9.99, -1.45 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-32.84, 23.50, 3.60 	-23.09, 9.88, -1.66 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-32.76, 22.68, 3.64 	-22.26, 9.76, -1.83 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-32.50, 21.68, 3.38 	-21.53, 9.71, -1.95 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-32.05, 20.71, 2.54 	-20.85, 9.63, -2.05 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-31.41, 19.82, 1.54 	-20.13, 9.50, -2.13 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-30.70, 19.39, 1.14 	-19.46, 9.34, -2.14 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-29.96, 19.24, 1.38 	-18.83, 9.24, -2.14 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-28.79, 18.79, 1.45 	-18.21, 9.11, -2.18 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-27.54, 18.31, 1.11 	-17.57, 9.02, -2.27 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-26.66, 17.99, 0.55 	-16.97, 8.94, -2.35 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-26.00, 17.80, 0.11 	-16.30, 8.83, -2.47 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-25.53, 17.70, -0.07 	-15.56, 8.69, -2.58 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-24.97, 17.44, 0.09 	-14.79, 8.54, -2.69 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-23.78, 16.94, 0.35 	-14.04, 8.35, -2.76 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-22.01, 16.39, 0.36 	-13.29, 8.07, -2.81 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-20.47, 16.06, 0.11 	-12.58, 7.80, -2.83 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-19.42, 15.95, -0.03 	-11.93, 7.53, -2.84 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-18.59, 15.96, 0.14 	-11.33, 7.29, -2.82 	0.00, 30.00 	9,51,24,856		inf,inf	0,0 	0
0       	-17.67, 16.03, 0.38 	-10.74, 7.02, -2.81 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-16.70, 16.17, 0.40 	-10.14, 6.68, -2.83 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-15.74, 16.29, 0.10 	-9.65, 6.31, -2.90 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-14.66, 16.29, -0.26 	-9.07, 5.87, -3.01 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-13.57, 16.20, -0.47 	-8.39, 5.49, -3.24 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-12.61, 16.10, -0.40 	-7.62, 5.11, -3.60 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-11.71, 16.00, -0.13 	-6.91, 4.63, -3.96 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-10.72, 15.94, 0.12 	-6.41, 4.03, -4.21 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-9.58, 15.82, 0.28 	-5.84, 3.33, -4.31 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-8.34, 15.58, 0.44 	-5.26, 2.61, -4.28 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-7.07, 15.23, 0.67 	-4.58, 1.88, -4.13 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-5.83, 14.84, 0.92 	-3.91, 1.23, -3.93 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-4.55, 14.41, 1.11 	-3.10, 0.67, -3.79 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-3.22, 13.95, 1.22 	-2.18, 0.23, -3.70 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-1.88, 13.34, 1.26 	-1.29, -0.13, -3.70 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	-0.43, 12.67, 1.40 	-0.43, -0.51, -3.72 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	1.49, 11.85, 1.57 	0.49, -0.81, -3.77 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	3.87, 10.97, 1.68 	1.37, -1.18, -3.78 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	5.85, 9.89, 1.81 	2.17, -1.51, -3.71 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	6.25, 8.74, 2.12 	2.77, -1.78, -3.57 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	5.24, 8.02, 1.96 	3.23, -1.99, -3.38 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	4.08, 7.89, 1.38 	3.64, -2.16, -3.19 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	4.23, 7.67, 1.24 	4.07, -2.33, -2.94 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	4.96, 7.29, 1.44 	4.32, -2.50, -2.76 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	5.67, 7.21, 1.48 	4.56, -2.65, -2.69 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	6.73, 7.33, 1.31 	5.04, -2.78, -2.65 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	8.42, 7.41, 1.13 	5.39, -3.02, -2.48 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	10.25, 7.32, 1.07 	5.58, -3.34, -2.21 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	10.82, 7.18, 1.22 	5.90, -3.61, -1.99 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	10.09, 7.12, 1.32 	6.49, -3.68, -1.95 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	9.64, 7.16, 1.33 	7.09, -3.65, -2.03 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	8.75, 7.15, 1.27 	7.42, -3.64, -2.18 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	7.62, 6.93, 1.20 	7.48, -3.78, -2.29 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	6.60, 6.40, 1.36 	7.39, -4.00, -2.29 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	6.38, 6.25, 1.47 	7.27, -4.15, -2.31 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	6.49, 6.09, 1.60 	7.31, -4.19, -2.38 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	7.91, 6.21, 1.29 	7.58, -4.09, -2.56 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	8.61, 6.35, 0.96 	8.00, -3.98, -2.72 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	8.85, 6.41, 0.87 	8.50, -4.01, -2.80 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	8.62, 6.34, 0.84 	8.74, -4.04, -2.87 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	7.91, 6.08, 0.86 	8.78, -4.12, -2.85 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	7.20, 5.68, 0.87 	8.83, -4.14, -2.83 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	7.05, 5.37, 0.80 	8.95, -4.17, -2.86 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	7.25, 5.02, 0.65 	8.98, -4.18, -2.91 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	7.55, 4.60, 0.38 	8.98, -4.23, -2.94 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	7.88, 4.04, 0.08 	8.98, -4.27, -3.01 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	7.85, 3.20, -0.11 	9.11, -4.32, -3.12 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	7.62, 2.58, -0.07 	9.41, -4.35, -3.26 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	8.02, 2.04, -0.02 	9.71, -4.40, -3.39 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	9.43, 1.66, -0.06 	10.02, -4.50, -3.49 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	11.12, 1.43, -0.22 	10.31, -4.64, -3.54 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	11.63, 1.15, -0.27 	10.71, -4.87, -3.66 	0.00, 30.00 	9,51,24,857		inf,inf	0,0 	0
0       	10.87, 0.74, -0.12 	11.31, -5.03, -3.86 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	10.81, 0.59, -0.08 	11.68, -5.21, -4.12 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.03, 0.70, -0.50 	11.43, -5.53, -4.37 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.99, 0.64, -0.96 	10.86, -5.95, -4.50 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.67, 0.04, -1.15 	10.31, -6.32, -4.58 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.28, -0.75, -1.12 	10.36, -6.41, -4.76 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.60, -1.29, -1.32 	10.95, -6.27, -5.04 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	13.37, -1.39, -1.83 	11.34, -6.28, -5.25 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	14.26, -1.44, -2.41 	10.50, -6.90, -4.97 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	14.62, -1.75, -2.74 	8.89, -7.80, -4.42 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	13.82, -2.41, -2.76 	8.41, -8.32, -4.15 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.84, -2.93, -2.85 	9.58, -8.19, -4.47 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.47, -3.05, -3.20 	10.95, -8.03, -5.00 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.74, -3.00, -3.72 	11.52, -8.09, -5.44 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.58, -3.18, -4.18 	11.70, -8.20, -5.81 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.64, -3.18, -4.50 	11.76, -8.25, -6.02 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	13.34, -3.13, -4.90 	11.70, -8.51, -6.05 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	14.31, -3.11, -5.43 	11.73, -8.75, -6.02 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	15.61, -3.26, -6.32 	11.71, -9.05, -6.01 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	17.39, -3.85, -7.64 	11.72, -9.25, -6.01 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	18.59, -4.76, -8.62 	11.84, -9.53, -6.13 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	18.42, -6.24, -8.47 	12.00, -9.74, -6.35 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	17.44, -7.03, -7.48 	12.26, -9.74, -6.57 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	16.65, -5.35, -7.16 	12.70, -9.71, -6.86 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	17.63, -4.08, -8.20 	13.28, -9.54, -7.26 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	17.97, -5.70, -9.25 	13.94, -9.37, -7.69 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	16.73, -8.88, -9.78 	14.30, -9.30, -7.98 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	17.67, -10.10, -10.52 	14.28, -9.33, -7.91 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	19.56, -9.90, -11.51 	14.21, -9.51, -7.82 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	18.32, -11.31, -11.99 	14.48, -9.76, -7.88 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	15.53, -13.90, -11.79 	14.80, -10.14, -8.13 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	14.11, -15.46, -11.12 	15.06, -10.40, -8.42 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	13.84, -15.81, -10.46 	15.14, -10.49, -8.56 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	13.34, -15.31, -10.16 	15.17, -10.46, -8.75 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.65, -14.84, -10.28 	15.44, -10.32, -8.90 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	12.48, -14.39, -10.74 	15.54, -10.28, -9.04 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	13.16, -13.34, -11.27 	15.64, -10.31, -9.16 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	14.07, -11.56, -11.59 	15.79, -10.37, -9.29 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	15.33, -9.09, -11.92 	16.19, -10.24, -9.42 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	17.84, -6.34, -12.26 	16.67, -10.17, -9.55 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	20.40, -4.74, -12.34 	17.20, -10.10, -9.68 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	21.26, -5.47, -11.83 	17.45, -10.15, -9.81 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	19.94, -7.91, -11.09 	17.61, -10.26, -9.97 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	18.83, -9.27, -10.72 	17.67, -10.30, -10.06 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	18.34, -9.87, -10.54 	17.73, -10.36, -10.16 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	17.73, -10.33, -10.41 	17.78, -10.45, -10.22 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	16.78, -10.79, -10.38 	17.82, -10.56, -10.30 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	17.27, -9.25, -10.98 	17.58, -10.67, -10.26 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
0       	20.40, -5.96, -12.04 	17.55, -10.78, -10.24 	0.00, 30.00 	9,51,24,858		inf,inf	0,0 	0
