#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	0.55, -3.32, -9.35 	-18.68, -26.28, -5.97 	0.00, 10.00 	14,7,37,405		0.00,0.00	0,0 	0
0       	-3.87, -0.18, -7.15 	-19.98, -26.00, -5.36 	0.00, 10.00 	14,7,37,418		inf,-nan	0,0 	0
0       	-3.87, -0.17, -7.16 	-19.96, -26.01, -5.35 	0.00, 10.00 	14,7,37,418		inf,inf	0,0 	0
0       	-3.87, -0.18, -7.15 	-19.96, -26.03, -5.37 	0.00, 10.00 	14,7,37,418		inf,inf	0,0 	0
0       	-3.86, -0.19, -7.15 	-19.87, -26.04, -5.38 	0.00, 10.00 	14,7,37,418		inf,inf	0,0 	0
0       	-3.88, -0.18, -7.15 	-19.84, -26.04, -5.35 	0.00, 10.00 	14,7,37,418		inf,inf	0,0 	0
0       	-3.90, -0.21, -7.15 	-19.83, -26.08, -5.36 	0.00, 10.00 	14,7,37,418		inf,inf	0,0 	0
0       	-3.93, -0.19, -7.14 	-19.91, -26.07, -5.35 	0.00, 10.00 	14,7,37,418		inf,inf	0,0 	0
0       	-3.93, -0.19, -7.14 	-19.97, -26.08, -5.32 	0.00, 10.00 	14,7,37,419		-nan,inf	0,0 	0
0       	-3.94, -0.20, -7.15 	-19.97, -26.07, -5.32 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.92, -0.19, -7.15 	-19.98, -26.09, -5.30 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.92, -0.20, -7.15 	-19.97, -26.12, -5.27 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.90, -0.20, -7.15 	-19.97, -26.09, -5.28 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.93, -0.19, -7.17 	-19.98, -26.06, -5.27 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.93, -0.19, -7.16 	-19.94, -26.08, -5.29 	0.00, 10.00 	14,7,37,419		-nan,inf	0,0 	0
0       	-3.96, -0.19, -7.16 	-19.94, -26.08, -5.29 	0.00, 10.00 	14,7,37,419		inf,-nan	0,0 	0
0       	-3.95, -0.21, -7.16 	-19.94, -26.07, -5.29 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-4.02, -0.20, -7.15 	-19.94, -26.10, -5.29 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-4.02, -0.20, -7.19 	-19.94, -26.09, -5.29 	0.00, 10.00 	14,7,37,419		-nan,inf	0,0 	0
0       	-4.05, -0.23, -7.18 	-19.93, -26.08, -5.31 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-4.03, -0.21, -7.19 	-19.93, -26.05, -5.32 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.99, -0.22, -7.21 	-19.97, -26.04, -5.30 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.97, -0.25, -7.22 	-19.97, -26.07, -5.28 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.96, -0.24, -7.22 	-19.96, -26.07, -5.26 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.98, -0.27, -7.23 	-19.83, -26.09, -5.27 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.94, -0.29, -7.22 	-19.80, -26.11, -5.28 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.89, -0.31, -7.22 	-19.79, -26.12, -5.27 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.90, -0.33, -7.22 	-19.74, -26.14, -5.27 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.89, -0.35, -7.23 	-19.78, -26.13, -5.28 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.89, -0.35, -7.25 	-19.80, -26.11, -5.28 	0.00, 10.00 	14,7,37,419		-nan,inf	0,0 	0
0       	-3.87, -0.37, -7.28 	-19.85, -26.07, -5.32 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.85, -0.39, -7.28 	-19.83, -26.05, -5.31 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.82, -0.41, -7.27 	-19.84, -26.06, -5.31 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.86, -0.43, -7.27 	-19.84, -26.07, -5.33 	0.00, 10.00 	14,7,37,419		inf,inf	0,0 	0
0       	-3.86, -0.41, -7.27 	-19.77, -26.09, -5.31 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.88, -0.42, -7.27 	-19.78, -26.11, -5.30 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.93, -0.42, -7.28 	-19.79, -26.09, -5.32 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.98, -0.43, -7.29 	-19.88, -26.09, -5.33 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.98, -0.43, -7.28 	-19.86, -26.08, -5.33 	0.00, 10.00 	14,7,37,420		-nan,inf	0,0 	0
0       	-3.96, -0.44, -7.28 	-19.87, -26.07, -5.34 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.95, -0.43, -7.28 	-19.87, -26.03, -5.35 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.98, -0.43, -7.29 	-19.85, -26.04, -5.37 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.94, -0.45, -7.29 	-19.88, -26.03, -5.37 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.93, -0.44, -7.29 	-19.86, -26.08, -5.37 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.93, -0.44, -7.29 	-19.81, -26.05, -5.38 	0.00, 10.00 	14,7,37,420		-nan,inf	0,0 	0
0       	-3.92, -0.44, -7.29 	-19.77, -26.04, -5.38 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.95, -0.46, -7.29 	-19.70, -26.04, -5.40 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.96, -0.45, -7.28 	-19.68, -26.10, -5.38 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.97, -0.46, -7.29 	-19.68, -26.06, -5.37 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.96, -0.46, -7.29 	-19.76, -26.05, -5.37 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.98, -0.46, -7.29 	-19.78, -26.03, -5.39 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.97, -0.45, -7.29 	-19.82, -26.01, -5.36 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.98, -0.45, -7.29 	-19.82, -26.03, -5.37 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.96, -0.44, -7.29 	-19.80, -26.06, -5.37 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.97, -0.46, -7.29 	-19.82, -26.04, -5.37 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.96, -0.46, -7.29 	-19.71, -26.11, -5.37 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.97, -0.46, -7.29 	-19.71, -26.09, -5.37 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-3.97, -0.46, -7.29 	-19.79, -26.09, -5.34 	0.00, 10.00 	14,7,37,420		-nan,inf	0,0 	0
0       	-3.99, -0.47, -7.28 	-19.79, -26.12, -5.32 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-4.00, -0.47, -7.28 	-19.76, -26.10, -5.33 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-4.03, -0.48, -7.29 	-19.77, -26.13, -5.31 	0.00, 10.00 	14,7,37,420		inf,inf	0,0 	0
0       	-4.03, -0.48, -7.30 	-19.78, -26.13, -5.33 	0.00, 10.00 	14,7,37,421		-nan,inf	0,0 	0
0       	-4.05, -0.48, -7.29 	-19.78, -26.11, -5.34 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.05, -0.48, -7.30 	-19.77, -26.11, -5.30 	0.00, 10.00 	14,7,37,421		-nan,inf	0,0 	0
0       	-4.05, -0.47, -7.30 	-19.69, -26.14, -5.32 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.03, -0.48, -7.30 	-19.68, -26.14, -5.32 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.03, -0.49, -7.29 	-19.62, -26.14, -5.30 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.03, -0.51, -7.29 	-19.65, -26.17, -5.28 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.05, -0.49, -7.29 	-19.57, -26.19, -5.30 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.05, -0.50, -7.30 	-19.60, -26.14, -5.32 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.05, -0.50, -7.30 	-19.59, -26.15, -5.33 	0.00, 10.00 	14,7,37,421		-nan,inf	0,0 	0
0       	-4.06, -0.50, -7.29 	-19.61, -26.13, -5.36 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.05, -0.50, -7.29 	-19.59, -26.10, -5.37 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.02, -0.50, -7.30 	-19.58, -26.12, -5.35 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.00, -0.48, -7.30 	-19.59, -26.11, -5.38 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.02, -0.50, -7.29 	-19.53, -26.14, -5.37 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.05, -0.49, -7.29 	-19.56, -26.13, -5.35 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.05, -0.50, -7.28 	-19.59, -26.13, -5.35 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.07, -0.49, -7.29 	-19.49, -26.17, -5.36 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.05, -0.49, -7.29 	-19.50, -26.15, -5.37 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.06, -0.49, -7.28 	-19.50, -26.11, -5.33 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.07, -0.48, -7.29 	-19.48, -26.07, -5.36 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.09, -0.46, -7.29 	-19.60, -26.06, -5.32 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.09, -0.47, -7.29 	-19.61, -26.07, -5.33 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.10, -0.44, -7.29 	-19.58, -26.08, -5.31 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.10, -0.45, -7.28 	-19.56, -26.10, -5.30 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.10, -0.45, -7.28 	-19.52, -26.12, -5.30 	0.00, 10.00 	14,7,37,421		-nan,inf	0,0 	0
0       	-4.17, -0.44, -7.26 	-19.50, -26.14, -5.30 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.22, -0.42, -7.27 	-19.52, -26.14, -5.25 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.22, -0.42, -7.28 	-19.49, -26.13, -5.25 	0.00, 10.00 	14,7,37,421		-nan,inf	0,0 	0
0       	-4.29, -0.39, -7.28 	-19.44, -26.12, -5.27 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.30, -0.39, -7.30 	-19.48, -26.10, -5.27 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.28, -0.37, -7.31 	-19.48, -26.08, -5.28 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.33, -0.36, -7.32 	-19.45, -26.10, -5.27 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.33, -0.36, -7.32 	-19.47, -26.10, -5.30 	0.00, 10.00 	14,7,37,421		-nan,inf	0,0 	0
0       	-4.38, -0.37, -7.33 	-19.46, -26.10, -5.26 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.39, -0.34, -7.34 	-19.48, -26.07, -5.28 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.43, -0.34, -7.32 	-19.45, -26.07, -5.28 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.48, -0.36, -7.33 	-19.37, -26.07, -5.26 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.54, -0.36, -7.33 	-19.40, -26.10, -5.24 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.55, -0.37, -7.36 	-19.37, -26.13, -5.26 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.59, -0.37, -7.39 	-19.39, -26.11, -5.26 	0.00, 10.00 	14,7,37,421		inf,inf	0,0 	0
0       	-4.61, -0.42, -7.40 	-19.36, -26.10, -5.25 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.59, -0.40, -7.45 	-19.37, -26.08, -5.25 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.57, -0.40, -7.48 	-19.40, -26.10, -5.23 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.46, -0.41, -7.52 	-19.39, -26.11, -5.23 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.37, -0.40, -7.56 	-19.44, -26.10, -5.24 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.38, -0.39, -7.56 	-19.32, -26.12, -5.23 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.36, -0.38, -7.57 	-19.28, -26.12, -5.20 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.38, -0.39, -7.55 	-19.32, -26.16, -5.19 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.37, -0.40, -7.53 	-19.38, -26.08, -5.19 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.37, -0.44, -7.52 	-19.49, -26.08, -5.20 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.35, -0.44, -7.52 	-19.56, -25.96, -5.29 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.33, -0.45, -7.51 	-19.46, -25.91, -5.58 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.28, -0.46, -7.51 	-19.15, -26.30, -5.87 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.28, -0.47, -7.51 	-19.37, -27.22, -5.58 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.26, -0.47, -7.51 	-19.77, -27.83, -4.84 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.24, -0.49, -7.50 	-19.51, -28.06, -4.20 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.21, -0.49, -7.49 	-18.77, -27.94, -3.96 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.22, -0.50, -7.49 	-17.71, -27.29, -3.90 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.20, -0.51, -7.48 	-17.07, -26.64, -4.00 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.16, -0.53, -7.47 	-17.19, -26.23, -4.08 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.16, -0.53, -7.47 	-17.69, -26.10, -4.17 	0.00, 10.00 	14,7,37,422		-nan,inf	0,0 	0
0       	-4.07, -0.54, -7.48 	-18.21, -26.03, -4.22 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-4.02, -0.55, -7.48 	-18.32, -26.07, -4.23 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.87, -0.59, -7.49 	-18.22, -26.06, -4.23 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.79, -0.62, -7.49 	-18.28, -26.09, -4.25 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.67, -0.64, -7.49 	-18.23, -26.14, -4.24 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.63, -0.69, -7.50 	-18.28, -26.14, -4.25 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.58, -0.79, -7.48 	-18.20, -26.15, -4.22 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.60, -0.83, -7.49 	-18.18, -26.20, -4.21 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.53, -0.90, -7.51 	-18.20, -26.17, -4.20 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.51, -1.00, -7.53 	-18.11, -26.19, -4.22 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.43, -1.16, -7.58 	-18.10, -26.20, -4.20 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.30, -1.23, -7.65 	-18.15, -26.15, -4.22 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.19, -1.33, -7.74 	-18.19, -26.16, -4.27 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.19, -1.43, -7.77 	-18.10, -26.18, -4.29 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.31, -1.49, -7.82 	-18.08, -26.18, -4.30 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.43, -1.49, -7.86 	-18.07, -26.22, -4.32 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.53, -1.51, -7.88 	-18.05, -26.24, -4.32 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.66, -1.48, -7.91 	-18.04, -26.25, -4.34 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.74, -1.46, -7.95 	-18.03, -26.27, -4.37 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.78, -1.39, -8.01 	-18.05, -26.26, -4.39 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.83, -1.32, -8.06 	-18.03, -26.25, -4.38 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.81, -1.23, -8.11 	-18.12, -26.23, -4.42 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.77, -1.14, -8.16 	-18.16, -26.24, -4.43 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.70, -1.09, -8.18 	-18.22, -26.26, -4.46 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.67, -1.06, -8.15 	-18.09, -26.26, -4.49 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.65, -1.00, -8.13 	-18.13, -26.26, -4.54 	0.00, 10.00 	14,7,37,422		inf,inf	0,0 	0
0       	-3.67, -0.93, -8.11 	-17.93, -26.26, -4.60 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-3.66, -0.84, -8.11 	-17.68, -26.27, -4.66 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-3.69, -0.74, -8.12 	-17.39, -26.26, -4.74 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-3.71, -0.66, -8.11 	-17.11, -26.23, -4.87 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-3.71, -0.54, -8.11 	-17.34, -26.18, -5.09 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-3.72, -0.42, -8.12 	-18.22, -26.28, -5.12 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-3.62, -0.34, -8.09 	-19.57, -26.19, -4.81 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-3.51, -0.25, -8.06 	-19.85, -26.23, -4.63 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-3.37, -0.20, -8.02 	-19.29, -26.48, -4.86 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-3.23, -0.16, -7.96 	-19.08, -26.68, -4.97 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-3.01, -0.16, -7.89 	-18.97, -26.82, -4.79 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.77, -0.24, -7.80 	-18.83, -26.84, -4.52 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.55, -0.29, -7.78 	-18.46, -26.78, -4.32 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.50, -0.26, -7.75 	-18.11, -26.69, -4.32 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.53, -0.32, -7.72 	-18.03, -26.61, -4.39 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.54, -0.33, -7.69 	-18.03, -26.54, -4.45 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.46, -0.33, -7.71 	-18.04, -26.50, -4.46 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.33, -0.35, -7.70 	-17.98, -26.50, -4.46 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.27, -0.34, -7.70 	-18.01, -26.56, -4.48 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.20, -0.36, -7.70 	-17.97, -26.58, -4.49 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.10, -0.37, -7.71 	-17.90, -26.62, -4.50 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-2.01, -0.38, -7.72 	-17.89, -26.66, -4.51 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-1.96, -0.42, -7.73 	-17.91, -26.65, -4.49 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-1.90, -0.48, -7.71 	-17.95, -26.62, -4.48 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-1.80, -0.49, -7.73 	-18.01, -26.63, -4.46 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-1.56, -0.55, -7.75 	-18.10, -26.63, -4.44 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-1.28, -0.62, -7.79 	-18.12, -26.64, -4.44 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.96, -0.61, -7.82 	-18.16, -26.67, -4.44 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.70, -0.59, -7.84 	-18.10, -26.68, -4.43 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.47, -0.62, -7.82 	-17.67, -26.72, -4.45 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.32, -0.65, -7.80 	-16.59, -26.81, -4.54 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.23, -0.67, -7.78 	-15.00, -26.98, -4.60 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.16, -0.64, -7.77 	-14.56, -27.01, -4.35 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.17, -0.63, -7.77 	-15.85, -26.57, -3.95 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.17, -0.59, -7.80 	-17.40, -26.54, -3.67 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.19, -0.58, -7.79 	-18.26, -26.77, -3.53 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.23, -0.56, -7.77 	-18.48, -26.82, -3.72 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	-0.27, -0.52, -7.73 	-18.16, -26.63, -3.95 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.02, -0.25, -7.67 	-17.75, -26.27, -4.01 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	1.60, 0.59, -7.63 	-17.30, -26.13, -4.06 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	3.19, 1.38, -7.66 	-16.96, -26.03, -4.06 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	1.87, 0.99, -7.48 	-16.80, -26.07, -4.23 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.81, 0.69, -7.33 	-16.51, -26.18, -4.32 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.39, 0.57, -7.23 	-16.28, -26.30, -4.49 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.26, 0.55, -7.22 	-16.22, -26.34, -4.51 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.17, 0.53, -7.20 	-16.19, -26.27, -4.48 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.14, 0.53, -7.20 	-16.24, -26.06, -4.46 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.13, 0.53, -7.19 	-16.25, -25.92, -4.43 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.12, 0.54, -7.20 	-16.14, -25.90, -4.50 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.10, 0.54, -7.20 	-16.06, -25.91, -4.50 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.10, 0.54, -7.20 	-15.88, -25.93, -4.53 	0.00, 10.00 	14,7,37,423		-nan,inf	0,0 	0
0       	0.11, 0.54, -7.21 	-15.72, -25.95, -4.48 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.11, 0.53, -7.20 	-15.69, -26.00, -4.48 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.11, 0.53, -7.21 	-15.69, -26.05, -4.42 	0.00, 10.00 	14,7,37,423		-nan,inf	0,0 	0
0       	0.10, 0.53, -7.21 	-15.71, -26.04, -4.40 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.12, 0.53, -7.21 	-15.66, -26.05, -4.38 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.11, 0.54, -7.20 	-15.68, -26.08, -4.43 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.13, 0.53, -7.20 	-15.60, -26.08, -4.46 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.09, 0.52, -7.20 	-15.59, -26.06, -4.52 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.12, 0.53, -7.19 	-15.51, -26.10, -4.55 	0.00, 10.00 	14,7,37,423		inf,inf	0,0 	0
0       	0.13, 0.52, -7.20 	-15.46, -26.08, -4.60 	0.00, 10.00 	14,7,37,424		inf,inf	0,0 	0
0       	0.15, 0.50, -7.19 	-15.34, -26.08, -4.70 	0.00, 10.00 	14,7,37,424		inf,inf	0,0 	0
