#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-1.13, 0.46, -7.09 	-37.66, -11.91, -8.76 	0.00, 10.00 	13,42,10,833		0.00,0.00	0,0 	0
0       	-1.11, 0.43, -7.12 	-37.66, -12.00, -8.83 	0.00, 10.00 	13,42,10,840		-nan,inf	0,0 	0
0       	-1.06, 0.44, -7.13 	-37.67, -11.98, -8.83 	0.00, 10.00 	13,42,10,840		inf,inf	0,0 	0
0       	-1.01, 0.43, -7.13 	-37.67, -11.98, -8.84 	0.00, 10.00 	13,42,10,840		inf,-nan	0,0 	0
0       	-1.01, 0.42, -7.13 	-37.68, -12.00, -8.84 	0.00, 10.00 	13,42,10,840		inf,inf	0,0 	0
0       	-1.01, 0.45, -7.11 	-37.71, -11.99, -8.85 	0.00, 10.00 	13,42,10,840		inf,inf	0,0 	0
0       	-0.98, 0.47, -7.13 	-37.68, -12.00, -8.86 	0.00, 10.00 	13,42,10,840		inf,inf	0,0 	0
0       	-1.01, 0.48, -7.12 	-37.69, -12.01, -8.86 	0.00, 10.00 	13,42,10,840		inf,inf	0,0 	0
0       	-0.97, 0.48, -7.12 	-37.65, -12.01, -8.87 	0.00, 10.00 	13,42,10,840		inf,inf	0,0 	0
0       	-1.00, 0.46, -7.12 	-37.69, -11.99, -8.89 	0.00, 10.00 	13,42,10,840		inf,inf	0,0 	0
0       	-1.04, 0.48, -7.13 	-37.69, -11.99, -8.88 	0.00, 10.00 	13,42,10,840		inf,-nan	0,0 	0
0       	-1.00, 0.45, -7.14 	-37.66, -11.99, -8.88 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.98, 0.44, -7.12 	-37.71, -11.99, -8.86 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-1.01, 0.44, -7.13 	-37.71, -11.98, -8.89 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.97, 0.43, -7.14 	-37.69, -11.96, -8.90 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.93, 0.44, -7.13 	-37.71, -11.97, -8.90 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.94, 0.45, -7.13 	-37.71, -11.96, -8.91 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.97, 0.46, -7.13 	-37.73, -11.97, -8.92 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.97, 0.50, -7.13 	-37.72, -11.94, -8.90 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.95, 0.48, -7.12 	-37.73, -11.95, -8.88 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.96, 0.48, -7.11 	-37.72, -11.94, -8.89 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.93, 0.51, -7.13 	-37.70, -11.92, -8.89 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.88, 0.51, -7.15 	-37.69, -11.95, -8.89 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.83, 0.52, -7.15 	-37.72, -11.92, -8.91 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.85, 0.54, -7.16 	-37.67, -11.92, -8.90 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.73, 0.54, -7.15 	-37.65, -11.91, -8.90 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.68, 0.54, -7.15 	-37.63, -11.89, -8.89 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.67, 0.54, -7.15 	-37.62, -11.88, -8.91 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.69, 0.51, -7.13 	-37.61, -11.87, -8.91 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.69, 0.50, -7.13 	-37.57, -11.89, -8.91 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.68, 0.41, -7.08 	-37.54, -11.87, -8.90 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.56, 0.30, -7.08 	-37.55, -11.88, -8.91 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	-0.31, -0.10, -7.06 	-37.54, -11.88, -8.90 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.15, -0.56, -7.15 	-37.54, -11.86, -8.91 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.60, -1.00, -7.17 	-37.50, -11.85, -8.91 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.52, -1.20, -7.11 	-37.49, -11.86, -8.92 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.49, -1.22, -7.18 	-37.49, -11.89, -8.93 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.49, -1.30, -7.21 	-37.44, -11.90, -8.94 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.43, -1.37, -7.19 	-37.45, -11.88, -8.95 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.37, -1.47, -7.15 	-37.40, -11.92, -8.93 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.31, -1.47, -7.14 	-37.37, -11.94, -8.94 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.29, -1.44, -7.13 	-37.37, -11.98, -8.95 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.28, -1.44, -7.18 	-37.34, -12.06, -8.96 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.31, -1.35, -7.19 	-37.28, -12.15, -8.97 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.40, -1.33, -7.23 	-37.25, -12.18, -9.03 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.46, -1.26, -7.27 	-37.21, -12.32, -9.07 	0.00, 10.00 	13,42,10,841		inf,inf	0,0 	0
0       	0.44, -1.28, -7.23 	-37.07, -12.45, -9.11 	0.00, 10.00 	13,42,10,842		inf,inf	0,0 	0
0       	0.27, -1.35, -7.18 	-36.93, -12.60, -9.16 	0.00, 10.00 	13,42,10,842		inf,inf	0,0 	0
0       	0.17, -1.35, -7.14 	-36.81, -12.75, -9.17 	0.00, 10.00 	13,42,10,842		inf,inf	0,0 	0
0       	0.13, -1.34, -7.15 	-36.60, -12.92, -9.17 	0.00, 10.00 	13,42,10,842		inf,inf	0,0 	0
0       	0.07, -1.33, -7.15 	-36.42, -13.19, -9.15 	0.00, 10.00 	13,42,10,842		inf,inf	0,0 	0
0       	0.06, -1.33, -7.14 	-36.31, -13.39, -9.19 	0.00, 10.00 	13,42,10,842		inf,inf	0,0 	0
0       	0.06, -1.32, -7.15 	-36.18, -13.54, -9.22 	0.00, 10.00 	13,42,10,842		inf,inf	0,0 	0
6       	0.02, -1.32, -7.15 	-36.19, -13.60, -9.25 	0.00, 10.00 	13,42,10,849		5.87,10.50	0,0 	0
15      	0.02, -1.32, -7.17 	-36.09, -13.76, -9.29 	0.00, 10.00 	13,42,10,858		0.00,20.98	0,0 	0
24      	0.04, -1.29, -7.19 	-36.02, -13.90, -9.33 	0.00, 10.00 	13,42,10,868		4.27,17.71	0,0 	0
33      	0.09, -1.27, -7.20 	-35.98, -14.05, -9.36 	0.00, 10.00 	13,42,10,878		5.29,16.51	0,0 	0
42      	0.15, -1.28, -7.19 	-35.86, -14.18, -9.42 	0.00, 10.00 	13,42,10,887		6.67,19.44	0,0 	0
51      	0.15, -1.29, -7.18 	-35.81, -14.32, -9.40 	0.00, 10.00 	13,42,10,897		1.16,16.82	0,0 	0
60      	0.05, -1.30, -7.13 	-35.71, -14.48, -9.39 	0.00, 10.00 	13,42,10,907		10.43,20.98	0,0 	0
69      	0.04, -1.31, -7.12 	-35.66, -14.60, -9.43 	0.00, 10.00 	13,42,10,916		1.71,15.03	0,0 	0
78      	-0.00, -1.32, -7.14 	-35.59, -14.78, -9.40 	0.00, 10.00 	13,42,10,926		5.29,20.56	0,0 	0
87      	-0.03, -1.29, -7.13 	-35.58, -14.90, -9.40 	0.00, 10.00 	13,42,10,936		4.45,13.88	0,0 	0
96      	-0.05, -1.30, -7.12 	-35.53, -14.97, -9.40 	0.00, 10.00 	13,42,10,945		2.81,9.81	0,0 	0
105     	-0.05, -1.32, -7.13 	-35.53, -15.08, -9.41 	0.00, 10.00 	13,42,10,955		2.33,11.58	0,0 	0
114     	0.06, -1.32, -7.15 	-35.48, -15.19, -9.44 	0.00, 10.00 	13,42,10,965		11.73,13.47	0,0 	0
123     	0.04, -1.36, -7.13 	-35.45, -15.31, -9.47 	0.00, 10.00 	13,42,10,974		5.24,14.23	0,0 	0
132     	0.10, -1.36, -7.13 	-35.38, -15.38, -9.51 	0.00, 10.00 	13,42,10,984		6.52,10.60	0,0 	0
141     	0.06, -1.36, -7.13 	-35.34, -15.46, -9.52 	0.00, 10.00 	13,42,10,994		3.91,10.20	0,0 	0
150     	0.12, -1.37, -7.10 	-35.27, -15.56, -9.54 	0.00, 10.00 	13,42,11,3		6.67,13.51	0,0 	0
159     	0.14, -1.36, -7.09 	-35.15, -15.66, -9.53 	0.00, 10.00 	13,42,11,13		2.61,16.80	0,0 	0
168     	0.12, -1.35, -7.10 	-35.11, -15.71, -9.49 	0.00, 10.00 	13,42,11,23		2.90,7.11	0,0 	0
177     	0.07, -1.38, -7.10 	-35.06, -15.78, -9.49 	0.00, 10.00 	13,42,11,33		5.62,9.81	0,0 	0
186     	0.10, -1.37, -7.10 	-35.02, -15.84, -9.48 	0.00, 10.00 	13,42,11,42		2.81,8.11	0,0 	0
195     	0.08, -1.37, -7.11 	-35.01, -15.91, -9.48 	0.00, 10.00 	13,42,11,52		1.30,8.09	0,0 	0
204     	0.10, -1.36, -7.11 	-35.00, -15.98, -9.50 	0.00, 10.00 	13,42,11,62		1.71,7.12	0,0 	0
213     	0.13, -1.35, -7.11 	-34.84, -15.99, -9.53 	0.00, 10.00 	13,42,11,71		3.91,17.11	0,0 	0
222     	0.12, -1.35, -7.11 	-34.81, -16.00, -9.53 	0.00, 10.00 	13,42,11,81		1.30,4.11	0,0 	0
231     	0.13, -1.35, -7.12 	-34.72, -16.05, -9.55 	0.00, 10.00 	13,42,11,91		1.30,10.98	0,0 	0
240     	0.14, -1.34, -7.11 	-34.59, -16.10, -9.56 	0.00, 10.00 	13,42,11,100		1.71,16.14	0,0 	0
249     	0.09, -1.34, -7.11 	-34.46, -16.22, -9.58 	0.00, 10.00 	13,42,11,110		5.39,19.42	0,0 	0
258     	0.08, -1.34, -7.11 	-34.41, -16.29, -9.57 	0.00, 10.00 	13,42,11,120		1.30,9.14	0,0 	0
267     	0.12, -1.34, -7.10 	-34.31, -16.43, -9.61 	0.00, 10.00 	13,42,11,129		4.13,19.62	0,0 	0
276     	0.14, -1.33, -7.10 	-34.27, -16.54, -9.64 	0.00, 10.00 	13,42,11,139		2.81,13.10	0,0 	0
285     	0.14, -1.34, -7.10 	-34.20, -16.73, -9.65 	0.00, 10.00 	13,42,11,149		1.16,22.08	0,0 	0
294     	0.14, -1.33, -7.11 	-34.17, -16.86, -9.70 	0.00, 10.00 	13,42,11,158		1.16,15.15	0,0 	0
303     	0.13, -1.35, -7.11 	-34.16, -16.93, -9.76 	0.00, 10.00 	13,42,11,168		2.62,8.09	0,0 	0
312     	0.13, -1.35, -7.11 	-34.09, -17.01, -9.79 	0.00, 10.00 	13,42,11,178		0.00,12.35	0,0 	0
321     	0.13, -1.36, -7.09 	-34.04, -17.09, -9.83 	0.00, 10.00 	13,42,11,187		1.16,10.20	0,0 	0
330     	0.13, -1.37, -7.09 	-33.92, -17.19, -9.81 	0.00, 10.00 	13,42,11,197		1.16,17.76	0,0 	0
339     	0.13, -1.36, -7.09 	-33.80, -17.30, -9.82 	0.00, 10.00 	13,42,11,207		1.16,17.65	0,0 	0
348     	0.11, -1.36, -7.09 	-33.50, -17.37, -9.94 	0.00, 10.00 	13,42,11,216		2.90,34.09	0,0 	0
357     	0.12, -1.38, -7.08 	-32.89, -17.39, -10.21 	0.00, 10.00 	13,42,11,226		2.72,67.89	0,0 	0
366     	0.11, -1.37, -7.09 	-32.32, -17.38, -10.65 	0.00, 10.00 	13,42,11,236		1.79,63.64	0,0 	0
375     	0.10, -1.38, -7.09 	-32.21, -17.37, -10.96 	0.00, 10.00 	13,42,11,245		1.71,11.66	0,0 	0
384     	0.09, -1.38, -7.08 	-32.50, -17.49, -10.96 	0.00, 10.00 	13,42,11,255		1.30,33.89	0,0 	0
393     	0.15, -1.35, -7.08 	-32.86, -17.74, -10.83 	0.00, 10.00 	13,42,11,265		8.07,48.74	0,0 	0
402     	0.13, -1.34, -7.09 	-33.20, -18.07, -10.67 	0.00, 10.00 	13,42,11,275		2.90,52.83	0,0 	0
411     	0.17, -1.36, -7.08 	-33.44, -18.47, -10.54 	0.00, 10.00 	13,42,11,284		4.64,51.73	0,0 	0
420     	0.20, -1.35, -7.10 	-33.56, -18.85, -10.45 	0.00, 10.00 	13,42,11,294		4.03,44.19	0,0 	0
429     	0.21, -1.34, -7.07 	-33.52, -19.23, -10.28 	0.00, 10.00 	13,42,11,304		1.71,42.79	0,0 	0
438     	0.13, -1.37, -7.05 	-33.51, -19.37, -10.00 	0.00, 10.00 	13,42,11,313		9.63,15.03	0,0 	0
447     	0.07, -1.37, -7.07 	-33.56, -19.42, -9.77 	0.00, 10.00 	13,42,11,323		6.67,8.48	0,0 	0
456     	0.13, -1.32, -7.08 	-33.67, -19.47, -9.70 	0.00, 10.00 	13,42,11,333		7.85,13.56	0,0 	0
465     	0.13, -1.31, -7.07 	-33.64, -19.47, -9.72 	0.00, 10.00 	13,42,11,342		1.16,3.89	0,0 	0
474     	0.20, -1.32, -7.09 	-33.58, -19.42, -9.84 	0.00, 10.00 	13,42,11,352		7.96,7.79	0,0 	0
483     	0.26, -1.22, -7.13 	-33.51, -19.44, -9.91 	0.00, 10.00 	13,42,11,362		12.80,8.21	0,0 	0
492     	0.31, -1.17, -7.11 	-33.51, -19.41, -9.99 	0.00, 10.00 	13,42,11,371		8.55,3.47	0,0 	0
501     	0.37, -1.12, -7.12 	-33.46, -19.36, -10.09 	0.00, 10.00 	13,42,11,381		7.85,7.79	0,0 	0
510     	0.42, -1.02, -7.12 	-33.42, -19.39, -10.16 	0.00, 10.00 	13,42,11,391		12.10,5.33	0,0 	0
519     	0.46, -0.84, -7.11 	-33.37, -19.33, -10.29 	0.00, 10.00 	13,42,11,400		20.57,9.27	0,0 	0
528     	0.46, -0.66, -7.09 	-33.33, -19.30, -10.37 	0.00, 10.00 	13,42,11,410		19.85,6.10	0,0 	0
537     	0.33, -0.47, -7.08 	-33.37, -19.12, -10.36 	0.00, 10.00 	13,42,11,420		26.16,19.95	0,0 	0
546     	0.17, -0.29, -7.08 	-33.55, -18.88, -10.34 	0.00, 10.00 	13,42,11,429		26.69,33.85	0,0 	0
555     	0.07, 0.02, -7.11 	-33.68, -18.64, -10.30 	0.00, 10.00 	13,42,11,439		36.12,30.59	0,0 	0
564     	0.02, 0.37, -7.15 	-33.55, -18.46, -10.37 	0.00, 10.00 	13,42,11,449		39.67,24.44	0,0 	0
573     	-0.08, 0.81, -7.20 	-33.19, -18.21, -10.52 	0.00, 10.00 	13,42,11,458		50.77,49.31	0,0 	0
582     	-0.22, 1.47, -7.29 	-32.59, -17.99, -10.79 	0.00, 10.00 	13,42,11,468		74.10,70.84	0,0 	0
591     	-0.55, 2.38, -7.35 	-32.07, -17.87, -11.01 	0.00, 10.00 	13,42,11,478		107.94,58.76	0,0 	0
600     	-0.88, 3.40, -7.31 	-31.70, -17.71, -11.14 	0.00, 10.00 	13,42,11,488		119.27,44.67	0,0 	0
609     	-1.12, 3.89, -7.21 	-31.65, -17.63, -11.24 	0.00, 10.00 	13,42,11,497		60.49,11.05	0,0 	0
618     	-1.31, 4.33, -7.20 	-31.64, -17.62, -11.31 	0.00, 10.00 	13,42,11,507		53.09,1.70	0,0 	0
627     	-1.45, 4.74, -7.24 	-31.69, -17.62, -11.31 	0.00, 10.00 	13,42,11,517		48.52,5.18	0,0 	0
636     	-1.63, 5.08, -7.27 	-31.61, -17.54, -11.35 	0.00, 10.00 	13,42,11,526		42.11,11.88	0,0 	0
645     	-1.73, 5.44, -7.34 	-31.46, -17.44, -11.39 	0.00, 10.00 	13,42,11,536		41.83,20.50	0,0 	0
654     	-1.83, 5.83, -7.43 	-31.32, -17.32, -11.44 	0.00, 10.00 	13,42,11,546		45.00,20.64	0,0 	0
663     	-1.85, 6.19, -7.45 	-31.19, -17.16, -11.49 	0.00, 10.00 	13,42,11,555		39.55,22.76	0,0 	0
672     	-1.69, 6.45, -7.36 	-31.20, -17.00, -11.55 	0.00, 10.00 	13,42,11,565		34.14,17.34	0,0 	0
681     	-1.48, 6.60, -7.27 	-31.08, -16.87, -11.63 	0.00, 10.00 	13,42,11,575		28.47,19.43	0,0 	0
690     	-1.23, 6.80, -7.23 	-30.98, -16.82, -11.69 	0.00, 10.00 	13,42,11,584		35.84,12.35	0,0 	0
699     	-0.85, 6.99, -7.24 	-30.86, -16.72, -11.71 	0.00, 10.00 	13,42,11,594		47.34,17.26	0,0 	0
708     	-0.45, 7.12, -7.26 	-30.95, -16.66, -11.62 	0.00, 10.00 	13,42,11,604		46.61,11.67	0,0 	0
717     	-0.22, 7.19, -7.29 	-31.20, -16.59, -11.44 	0.00, 10.00 	13,42,11,613		26.70,29.14	0,0 	0
726     	-0.21, 7.29, -7.35 	-31.43, -16.51, -11.23 	0.00, 10.00 	13,42,11,623		10.69,27.16	0,0 	0
735     	-0.34, 7.40, -7.37 	-31.66, -16.42, -11.03 	0.00, 10.00 	13,42,11,633		18.67,27.68	0,0 	0
744     	-0.48, 7.63, -7.26 	-31.72, -16.25, -10.95 	0.00, 10.00 	13,42,11,642		30.29,20.21	0,0 	0
753     	-0.46, 7.80, -7.11 	-31.66, -16.10, -10.96 	0.00, 10.00 	13,42,11,652		18.87,17.64	0,0 	0
762     	-0.45, 7.98, -7.02 	-31.41, -16.01, -11.01 	0.00, 10.00 	13,42,11,662		19.85,29.27	0,0 	0
771     	-0.37, 8.11, -6.97 	-31.17, -15.96, -11.10 	0.00, 10.00 	13,42,11,671		17.07,27.39	0,0 	0
780     	-0.26, 8.18, -6.95 	-31.02, -15.81, -11.14 	0.00, 10.00 	13,42,11,681		14.52,23.02	0,0 	0
789     	-0.17, 8.21, -6.96 	-30.90, -15.76, -11.18 	0.00, 10.00 	13,42,11,691		10.86,15.13	0,0 	0
798     	-0.08, 8.23, -6.97 	-30.79, -15.80, -11.17 	0.00, 10.00 	13,42,11,700		10.45,13.25	0,0 	0
807     	-0.01, 8.26, -6.99 	-30.74, -15.82, -11.14 	0.00, 10.00 	13,42,11,710		8.43,5.77	0,0 	0
816     	0.08, 8.30, -7.04 	-30.72, -15.80, -11.14 	0.00, 10.00 	13,42,11,720		10.86,3.39	0,0 	0
825     	0.20, 8.33, -7.11 	-30.69, -15.79, -11.14 	0.00, 10.00 	13,42,11,730		13.15,2.79	0,0 	0
834     	0.39, 8.32, -7.17 	-30.66, -15.81, -11.14 	0.00, 10.00 	13,42,11,739		21.09,4.61	0,0 	0
843     	0.55, 8.24, -7.18 	-30.64, -15.80, -11.12 	0.00, 10.00 	13,42,11,749		19.69,2.79	0,0 	0
852     	0.59, 8.19, -7.16 	-30.61, -15.81, -11.12 	0.00, 10.00 	13,42,11,759		7.15,3.55	0,0 	0
861     	0.60, 8.19, -7.15 	-30.63, -15.77, -11.12 	0.00, 10.00 	13,42,11,768		1.30,4.86	0,0 	0
870     	0.55, 8.18, -7.15 	-30.59, -15.76, -11.13 	0.00, 10.00 	13,42,11,778		5.29,4.00	0,0 	0
879     	0.58, 8.18, -7.15 	-30.51, -15.77, -11.10 	0.00, 10.00 	13,42,11,788		2.61,9.20	0,0 	0
888     	0.55, 8.19, -7.14 	-30.47, -15.77, -11.08 	0.00, 10.00 	13,42,11,797		2.90,3.89	0,0 	0
897     	0.57, 8.19, -7.13 	-30.44, -15.74, -11.04 	0.00, 10.00 	13,42,11,807		2.61,4.43	0,0 	0
906     	0.55, 8.20, -7.13 	-30.40, -15.78, -11.04 	0.00, 10.00 	13,42,11,817		2.90,6.18	0,0 	0
915     	0.54, 8.19, -7.13 	-30.22, -15.82, -11.04 	0.00, 10.00 	13,42,11,826		1.71,20.18	0,0 	0
924     	0.49, 8.20, -7.12 	-30.03, -15.84, -11.07 	0.00, 10.00 	13,42,11,836		5.39,21.18	0,0 	0
933     	0.48, 8.24, -7.13 	-29.90, -15.79, -11.10 	0.00, 10.00 	13,42,11,846		4.89,16.02	0,0 	0
942     	0.42, 8.28, -7.15 	-29.76, -15.72, -11.14 	0.00, 10.00 	13,42,11,855		7.14,16.73	0,0 	0
951     	0.45, 8.26, -7.13 	-29.69, -15.67, -11.15 	0.00, 10.00 	13,42,11,865		3.57,9.99	0,0 	0
960     	0.50, 8.27, -7.11 	-29.59, -15.62, -11.10 	0.00, 10.00 	13,42,11,875		5.29,12.78	0,0 	0
969     	0.51, 8.25, -7.11 	-29.47, -15.62, -11.07 	0.00, 10.00 	13,42,11,884		2.72,13.06	0,0 	0
978     	0.53, 8.26, -7.09 	-29.37, -15.69, -11.03 	0.00, 10.00 	13,42,11,894		2.81,13.44	0,0 	0
987     	0.50, 8.27, -7.08 	-29.28, -15.74, -10.98 	0.00, 10.00 	13,42,11,904		4.13,10.98	0,0 	0
996     	0.52, 8.28, -7.09 	-29.21, -15.78, -10.94 	0.00, 10.00 	13,42,11,913		2.81,9.90	0,0 	0
1005    	0.50, 8.27, -7.09 	-29.16, -15.80, -10.94 	0.00, 10.00 	13,42,11,923		2.81,5.77	1000,1 	0
1014    	0.52, 8.28, -7.10 	-29.13, -15.79, -10.92 	0.00, 10.00 	13,42,11,933		2.81,4.00	1000,1 	0
1023    	0.51, 8.28, -7.09 	-29.12, -15.82, -10.94 	0.00, 10.00 	13,42,11,943		1.30,3.47	1000,1 	0
1032    	0.48, 8.28, -7.09 	-29.01, -15.83, -10.97 	0.00, 10.00 	13,42,11,952		2.61,13.06	1000,1 	0
1041    	0.52, 8.30, -7.09 	-28.96, -15.80, -11.02 	0.00, 10.00 	13,42,11,962		4.47,5.58	1000,1 	0
1050    	0.50, 8.31, -7.08 	-29.02, -15.75, -11.05 	0.00, 10.00 	13,42,11,972		1.79,8.88	1000,1 	0
1059    	0.51, 8.34, -7.10 	-29.03, -15.74, -11.06 	0.00, 10.00 	13,42,11,981		2.62,1.16	1000,1 	0
1068    	0.51, 8.35, -7.10 	-29.04, -15.73, -11.08 	0.00, 10.00 	13,42,11,991		1.16,1.78	1000,1 	0
1077    	0.56, 8.35, -7.09 	-29.04, -15.74, -11.06 	0.00, 10.00 	13,42,11,1		5.22,1.16	1000,1 	0
1086    	0.52, 8.37, -7.10 	-29.07, -15.75, -11.04 	0.00, 10.00 	13,42,12,10		4.64,3.89	1000,1 	0
1095    	0.53, 8.38, -7.07 	-29.09, -15.73, -11.05 	0.00, 10.00 	13,42,12,20		1.71,2.70	1000,1 	0
1104    	0.49, 8.41, -7.08 	-29.09, -15.73, -11.03 	0.00, 10.00 	13,42,12,30		5.36,0.00	1000,1 	0
1113    	0.51, 8.45, -7.08 	-29.09, -15.73, -11.02 	0.00, 10.00 	13,42,12,39		5.24,0.00	1000,1 	0
1122    	0.55, 8.48, -7.08 	-29.06, -15.73, -11.00 	0.00, 10.00 	13,42,12,49		5.13,2.59	1000,1 	0
1131    	0.53, 8.54, -7.08 	-29.09, -15.71, -11.00 	0.00, 10.00 	13,42,12,59		6.02,3.55	1000,1 	0
1140    	0.59, 8.58, -7.09 	-29.04, -15.68, -11.02 	0.00, 10.00 	13,42,12,68		8.93,5.58	1000,1 	0
1149    	0.63, 8.62, -7.08 	-29.04, -15.68, -10.99 	0.00, 10.00 	13,42,12,78		5.95,0.00	1000,1 	0
1158    	0.64, 8.69, -7.08 	-29.08, -15.65, -10.98 	0.00, 10.00 	13,42,12,88		7.35,5.33	1000,1 	0
1167    	0.69, 8.78, -7.08 	-29.08, -15.62, -10.99 	0.00, 10.00 	13,42,12,97		11.14,3.47	1000,1 	0
1176    	0.67, 8.82, -7.08 	-29.11, -15.61, -10.98 	0.00, 10.00 	13,42,12,107		5.43,2.89	1000,1 	0
1185    	0.66, 8.86, -7.08 	-29.04, -15.61, -10.97 	0.00, 10.00 	13,42,12,117		4.66,7.77	1000,1 	0
1194    	0.62, 8.90, -7.08 	-29.08, -15.58, -10.97 	0.00, 10.00 	13,42,12,126		6.21,5.33	1000,1 	0
1203    	0.62, 8.92, -7.08 	-29.10, -15.53, -11.00 	0.00, 10.00 	13,42,12,136		2.33,6.44	1000,1 	0
1212    	0.61, 8.94, -7.08 	-29.02, -15.53, -11.01 	0.00, 10.00 	13,42,12,146		2.72,9.07	1000,1 	0
1221    	0.65, 8.96, -7.09 	-29.00, -15.50, -11.04 	0.00, 10.00 	13,42,12,155		5.62,3.39	1000,1 	0
1230    	0.65, 8.96, -7.08 	-29.07, -15.48, -11.06 	0.00, 10.00 	13,42,12,165		0.00,8.66	1000,1 	0
1239    	0.69, 8.96, -7.08 	-29.04, -15.45, -11.07 	0.00, 10.00 	13,42,12,175		3.91,4.43	1000,1 	0
1248    	0.69, 8.96, -7.08 	-29.02, -15.45, -11.08 	0.00, 10.00 	13,42,12,185		0.00,2.59	1000,1 	0
1257    	0.67, 8.98, -7.09 	-29.03, -15.43, -11.10 	0.00, 10.00 	13,42,12,194		2.72,2.70	1000,1 	0
1266    	0.67, 8.98, -7.08 	-29.05, -15.40, -11.10 	0.00, 10.00 	13,42,12,204		0.00,3.76	1000,1 	0
1275    	0.69, 8.96, -7.08 	-29.07, -15.40, -11.11 	0.00, 10.00 	13,42,12,214		2.72,2.59	1000,1 	0
1284    	0.70, 8.97, -7.08 	-29.07, -15.38, -11.13 	0.00, 10.00 	13,42,12,223		1.71,2.31	1000,1 	0
1293    	0.70, 8.97, -7.08 	-29.03, -15.38, -11.12 	0.00, 10.00 	13,42,12,233		0.00,5.18	1000,1 	0
1302    	0.68, 8.98, -7.08 	-29.02, -15.36, -11.11 	0.00, 10.00 	13,42,12,243		1.79,2.60	1000,1 	0
1311    	0.68, 8.99, -7.09 	-29.01, -15.38, -11.08 	0.00, 10.00 	13,42,12,252		1.16,2.31	1000,1 	0
1320    	0.70, 8.98, -7.09 	-29.01, -15.38, -11.09 	0.00, 10.00 	13,42,12,262		1.79,0.00	1000,1 	0
1329    	0.69, 9.00, -7.10 	-29.04, -15.38, -11.07 	0.00, 10.00 	13,42,12,272		1.16,2.59	1000,1 	0
1338    	0.69, 9.00, -7.09 	-29.02, -15.36, -11.08 	0.00, 10.00 	13,42,12,281		0.00,3.39	1000,1 	0
1347    	0.70, 8.98, -7.09 	-29.02, -15.36, -11.07 	0.00, 10.00 	13,42,12,291		1.16,0.00	1000,1 	0
1356    	0.68, 8.98, -7.09 	-29.02, -15.36, -11.07 	0.00, 10.00 	13,42,12,301		1.30,0.00	1000,1 	0
1365    	0.72, 8.99, -7.10 	-29.03, -15.37, -11.05 	0.00, 10.00 	13,42,12,310		3.91,1.70	1000,1 	0
1374    	0.72, 9.00, -7.10 	-29.04, -15.34, -11.05 	0.00, 10.00 	13,42,12,320		1.16,3.76	1000,1 	0
1383    	0.72, 9.00, -7.10 	-28.99, -15.35, -11.04 	0.00, 10.00 	13,42,12,330		0.00,5.36	1000,1 	0
