#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-64.45, -13.52, 22.07 	-48.50, -9.96, -7.61 	0.00, 30.00 	14,37,49,468		0.00,0.00	0,0 	0
0       	-64.39, -13.35, 22.06 	-47.57, -11.19, -7.79 	0.00, 30.00 	14,37,49,478		inf,inf	0,0 	0
0       	-64.35, -13.35, 22.06 	-47.52, -11.27, -7.82 	0.00, 30.00 	14,37,49,478		inf,inf	0,0 	0
0       	-64.29, -13.36, 22.08 	-47.52, -11.34, -7.85 	0.00, 30.00 	14,37,49,478		inf,inf	0,0 	0
0       	-64.26, -13.45, 22.06 	-47.46, -11.44, -7.88 	0.00, 30.00 	14,37,49,478		inf,inf	0,0 	0
0       	-64.24, -13.43, 22.05 	-47.40, -11.51, -7.90 	0.00, 30.00 	14,37,49,478		inf,inf	0,0 	0
0       	-64.22, -13.38, 22.06 	-47.39, -11.54, -7.91 	0.00, 30.00 	14,37,49,478		inf,inf	0,0 	0
0       	-64.23, -13.32, 22.07 	-47.31, -11.71, -7.92 	0.00, 30.00 	14,37,49,478		inf,inf	0,0 	0
0       	-64.19, -13.29, 22.06 	-47.19, -11.92, -7.95 	0.00, 30.00 	14,37,49,478		inf,inf	0,0 	0
0       	-64.30, -13.24, 22.06 	-47.09, -12.09, -7.96 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-64.24, -13.41, 22.06 	-46.97, -12.27, -7.98 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-64.24, -13.41, 22.06 	-46.85, -12.42, -8.03 	0.00, 30.00 	14,37,49,479		-nan,inf	0,0 	0
0       	-64.24, -13.41, 22.06 	-46.83, -12.42, -8.06 	0.00, 30.00 	14,37,49,479		-nan,inf	0,0 	0
0       	-62.01, -23.85, 20.77 	-46.83, -12.42, -8.06 	0.00, 30.00 	14,37,49,479		inf,-nan	0,0 	0
0       	-48.27, -38.41, 18.97 	-46.77, -12.79, -8.05 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-40.28, -35.96, 20.53 	-46.78, -12.90, -8.06 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-49.15, -37.49, 18.68 	-46.71, -12.98, -8.08 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-52.05, -33.46, 19.45 	-46.62, -13.03, -8.09 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-54.01, -31.41, 19.75 	-46.48, -13.03, -8.10 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-55.20, -30.08, 19.96 	-46.41, -13.05, -8.12 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-56.95, -28.07, 20.29 	-46.37, -13.04, -8.11 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-63.64, -20.23, 21.49 	-46.31, -13.04, -8.11 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-69.33, -11.56, 22.61 	-46.32, -12.95, -8.10 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-66.75, -12.03, 22.81 	-46.28, -12.93, -8.09 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-64.18, -14.43, 22.57 	-46.27, -12.86, -8.08 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-63.79, -15.02, 22.47 	-46.18, -12.89, -8.09 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-63.99, -14.88, 22.45 	-46.21, -12.84, -8.09 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-64.09, -14.65, 22.42 	-46.18, -12.88, -8.08 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-64.05, -14.70, 22.36 	-46.16, -12.87, -8.07 	0.00, 30.00 	14,37,49,479		inf,inf	0,0 	0
0       	-64.19, -15.05, 22.25 	-46.14, -12.86, -8.06 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-64.39, -15.26, 22.16 	-46.12, -12.87, -8.06 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-64.06, -15.60, 22.06 	-46.12, -12.85, -8.07 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-62.96, -16.66, 22.01 	-46.12, -12.85, -8.07 	0.00, 30.00 	14,37,49,480		inf,-nan	0,0 	0
0       	-61.89, -18.45, 21.98 	-46.12, -12.85, -8.07 	0.00, 30.00 	14,37,49,480		inf,-nan	0,0 	0
0       	-61.08, -19.52, 21.98 	-46.12, -12.84, -8.07 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-60.72, -19.41, 22.06 	-46.12, -12.84, -8.07 	0.00, 30.00 	14,37,49,480		inf,-nan	0,0 	0
0       	-61.11, -18.50, 22.23 	-46.13, -12.82, -8.07 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-61.86, -17.20, 22.27 	-46.08, -12.83, -8.08 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-62.69, -16.02, 22.09 	-46.08, -12.82, -8.08 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-62.69, -16.02, 22.09 	-46.06, -12.82, -8.08 	0.00, 30.00 	14,37,49,480		-nan,inf	0,0 	0
0       	-62.69, -16.02, 22.09 	-46.06, -12.82, -8.08 	0.00, 30.00 	14,37,49,480		-nan,-nan	0,0 	0
0       	-80.02, -44.61, 8.63 	-46.06, -12.82, -8.08 	0.00, 30.00 	14,37,49,480		inf,-nan	0,0 	0
0       	-84.69, -45.51, 0.88 	-46.06, -12.87, -8.09 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-67.02, -53.18, 3.09 	-46.16, -12.86, -8.12 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-66.22, -49.95, 7.37 	-46.12, -12.87, -8.13 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-66.04, -48.18, 8.06 	-46.16, -12.84, -8.14 	0.00, 30.00 	14,37,49,480		inf,inf	0,0 	0
0       	-65.17, -47.12, 8.57 	-46.13, -12.79, -8.14 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-64.92, -44.72, 9.37 	-46.11, -12.80, -8.13 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-66.33, -39.64, 10.73 	-46.13, -12.82, -8.13 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-67.97, -32.36, 12.84 	-46.11, -12.80, -8.13 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-63.88, -31.20, 14.85 	-46.17, -12.75, -8.14 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-63.51, -32.46, 15.71 	-46.18, -12.72, -8.13 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-65.35, -32.75, 15.96 	-46.14, -12.70, -8.14 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-66.04, -32.74, 15.78 	-46.22, -12.69, -8.13 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-67.33, -32.55, 15.33 	-46.22, -12.67, -8.12 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-68.04, -33.29, 14.68 	-46.16, -12.67, -8.12 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-67.31, -35.01, 13.86 	-46.25, -12.66, -8.12 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-65.71, -36.98, 13.04 	-46.25, -12.64, -8.12 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-65.82, -37.93, 12.35 	-46.29, -12.59, -8.13 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-67.40, -38.07, 11.97 	-46.27, -12.62, -8.12 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-69.90, -38.42, 11.72 	-46.38, -12.60, -8.15 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-72.22, -39.55, 11.29 	-46.75, -12.14, -8.15 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-74.01, -40.57, 10.49 	-47.17, -11.67, -8.14 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-75.06, -41.41, 9.44 	-47.65, -11.42, -8.14 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-73.68, -44.10, 8.00 	-48.29, -11.31, -8.10 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-71.34, -47.38, 6.18 	-48.71, -11.65, -8.06 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-70.60, -47.42, 5.12 	-48.32, -12.22, -8.12 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-71.59, -45.09, 5.59 	-47.30, -12.67, -8.24 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-72.10, -45.41, 6.16 	-46.63, -12.97, -8.32 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-71.72, -45.36, 5.93 	-46.48, -13.24, -8.31 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-71.73, -44.25, 5.69 	-46.44, -13.60, -8.27 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-73.46, -44.09, 5.81 	-46.45, -13.91, -8.25 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-75.37, -45.31, 5.48 	-46.48, -14.29, -8.28 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-75.42, -45.93, 4.59 	-46.50, -14.93, -8.32 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-74.34, -46.99, 3.85 	-46.60, -15.77, -8.43 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-72.73, -48.16, 3.34 	-46.62, -17.01, -8.57 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-71.02, -49.35, 2.83 	-46.45, -18.53, -8.78 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-70.78, -49.67, 2.27 	-46.31, -19.92, -8.89 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-70.55, -47.85, 1.85 	-46.41, -20.99, -8.87 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-70.84, -46.75, 1.61 	-46.56, -21.61, -8.92 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-71.26, -47.02, 1.06 	-46.53, -22.16, -8.96 	0.00, 30.00 	14,37,49,481		inf,inf	0,0 	0
0       	-71.41, -47.65, 0.08 	-46.57, -22.75, -9.02 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-72.37, -47.75, -0.77 	-46.25, -23.29, -9.18 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-75.33, -47.27, -1.21 	-45.62, -23.75, -9.57 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-78.67, -45.20, -1.31 	-44.62, -24.29, -10.18 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-81.51, -43.27, -1.71 	-43.35, -25.19, -10.60 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-83.17, -41.97, -2.41 	-42.63, -26.18, -10.75 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-83.61, -41.35, -3.14 	-42.47, -27.17, -10.70 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-83.10, -41.47, -3.59 	-42.48, -28.10, -10.58 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-82.00, -42.00, -3.99 	-42.52, -29.38, -10.47 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-80.59, -42.73, -4.39 	-42.48, -31.25, -10.50 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-78.80, -43.42, -5.15 	-42.16, -33.85, -10.79 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-77.20, -43.68, -6.16 	-42.32, -35.78, -10.90 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-75.83, -43.71, -7.03 	-41.41, -36.20, -10.63 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-74.18, -43.87, -7.85 	-39.91, -36.84, -10.74 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-71.92, -44.18, -8.80 	-38.49, -44.13, -13.06 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-69.98, -44.22, -9.65 	-39.36, -53.33, -12.83 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-68.99, -44.24, -10.01 	-40.46, -54.55, -11.65 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-68.89, -44.11, -10.14 	-40.11, -53.10, -12.81 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-69.46, -43.59, -10.28 	-36.24, -42.33, -10.95 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-69.80, -43.33, -10.32 	-33.35, -36.33, -10.02 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-68.55, -44.25, -10.17 	-32.33, -35.52, -10.09 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-65.75, -45.27, -10.58 	-32.60, -36.55, -10.44 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-64.13, -44.65, -11.59 	-32.99, -37.18, -10.71 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-63.39, -44.19, -12.08 	-32.86, -37.50, -10.92 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-62.03, -45.01, -11.91 	-32.39, -37.16, -11.09 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-60.18, -46.01, -11.99 	-31.24, -36.64, -11.24 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-59.37, -45.99, -12.26 	-30.18, -36.53, -11.37 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-59.20, -46.37, -12.08 	-29.43, -36.71, -11.56 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-58.36, -47.44, -11.68 	-28.90, -37.31, -11.77 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-56.79, -48.18, -11.69 	-28.24, -38.13, -11.90 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-54.97, -48.39, -12.12 	-24.18, -36.61, -12.28 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-52.58, -48.70, -12.60 	12.08, -23.55, -15.97 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-48.41, -47.92, -13.06 	79.54, -34.54, -13.08 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-43.62, -46.89, -13.85 	22.39, -63.21, 0.04 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-39.54, -45.69, -14.77 	-25.85, -50.96, 8.73 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-37.65, -45.35, -14.90 	-33.41, -54.11, 2.91 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-38.52, -45.52, -14.11 	-17.21, -63.61, -13.13 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-39.85, -44.95, -13.48 	-23.77, -46.77, -12.75 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-38.25, -44.21, -13.55 	-21.91, -44.63, -13.18 	0.00, 30.00 	14,37,49,482		inf,inf	0,0 	0
0       	-34.84, -44.24, -13.74 	-21.10, -44.89, -13.25 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-32.24, -44.34, -13.89 	-20.05, -44.18, -13.25 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-30.64, -43.72, -14.23 	-18.85, -42.67, -13.54 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-28.86, -42.93, -14.67 	-18.30, -42.10, -13.92 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-26.92, -42.92, -14.90 	-18.35, -42.50, -14.04 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-26.88, -43.94, -14.49 	-18.48, -43.02, -13.97 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-26.88, -43.94, -14.49 	-18.37, -43.16, -13.86 	0.00, 30.00 	14,37,49,483		-nan,inf	0,0 	0
0       	-26.88, -43.94, -14.49 	-17.71, -43.11, -13.86 	0.00, 30.00 	14,37,49,483		-nan,inf	0,0 	0
0       	-47.95, -54.96, -5.84 	-17.71, -43.11, -13.86 	0.00, 30.00 	14,37,49,483		inf,-nan	0,0 	0
0       	-51.55, -54.18, -2.65 	-15.59, -43.59, -13.61 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-38.17, -50.73, -7.91 	-13.25, -43.68, -13.43 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-26.48, -46.96, -11.78 	-9.86, -43.42, -13.67 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-22.14, -45.27, -13.11 	-7.57, -43.10, -14.04 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-18.67, -44.05, -13.99 	-6.75, -42.76, -14.25 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-15.88, -43.15, -14.50 	-6.65, -42.54, -14.33 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-14.87, -43.08, -14.55 	-6.07, -42.28, -14.37 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-14.89, -43.29, -14.41 	-5.15, -41.96, -14.44 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-14.63, -43.37, -14.33 	-4.58, -41.84, -14.48 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-13.34, -43.08, -14.30 	-4.24, -41.94, -14.43 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-10.11, -42.33, -14.32 	-3.82, -42.03, -14.34 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-6.37, -41.16, -14.62 	-3.02, -41.98, -14.29 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-6.57, -41.38, -14.60 	-1.89, -41.82, -14.38 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-7.08, -42.25, -14.23 	-0.77, -41.81, -14.44 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-5.55, -42.41, -14.09 	0.09, -41.75, -14.45 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-3.01, -41.79, -14.33 	0.69, -41.66, -14.45 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-1.31, -41.20, -14.53 	0.93, -41.60, -14.41 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-0.48, -41.27, -14.51 	1.07, -41.59, -14.36 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-0.37, -41.70, -14.32 	1.31, -41.73, -14.27 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-0.67, -42.11, -14.13 	1.43, -41.82, -14.18 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-1.19, -42.37, -13.94 	1.77, -41.90, -14.14 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-1.38, -42.53, -13.83 	2.31, -41.90, -14.12 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-1.39, -42.62, -13.72 	2.89, -41.95, -14.15 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-1.13, -42.51, -13.72 	3.24, -41.93, -14.11 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-0.87, -42.35, -13.76 	3.64, -42.00, -14.02 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	-0.40, -42.34, -13.72 	4.03, -41.91, -13.99 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	0.37, -42.48, -13.61 	4.32, -41.70, -14.04 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	1.40, -42.69, -13.44 	4.62, -41.63, -14.12 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	2.29, -42.84, -13.29 	4.49, -41.78, -14.22 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	2.32, -43.45, -12.97 	4.17, -42.28, -14.22 	0.00, 30.00 	14,37,49,483		inf,inf	0,0 	0
0       	2.23, -44.71, -12.46 	3.64, -43.02, -14.15 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	3.90, -45.28, -12.26 	3.37, -43.82, -14.08 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	5.47, -44.86, -12.41 	3.76, -44.39, -14.13 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	5.81, -44.52, -12.59 	5.46, -43.83, -14.23 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	5.99, -44.45, -12.78 	6.26, -43.28, -14.03 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	6.11, -44.43, -12.95 	5.41, -43.68, -13.75 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	6.25, -44.40, -13.06 	5.03, -43.71, -13.69 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	6.45, -44.42, -13.10 	5.00, -43.59, -13.75 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	6.46, -44.49, -13.09 	4.97, -43.68, -13.78 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	6.43, -44.53, -13.08 	4.90, -43.77, -13.76 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	6.26, -44.66, -12.99 	4.81, -43.93, -13.73 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	5.98, -45.04, -12.76 	4.91, -44.09, -13.71 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	5.44, -45.83, -12.36 	5.21, -44.44, -13.72 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	4.88, -46.66, -12.16 	5.64, -44.79, -13.75 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	5.35, -46.81, -12.37 	6.31, -45.09, -13.75 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	6.45, -46.45, -12.71 	6.78, -45.23, -13.66 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	7.47, -45.80, -13.14 	6.81, -45.31, -13.52 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	8.45, -45.46, -13.44 	6.91, -45.22, -13.43 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	9.46, -45.38, -13.48 	7.01, -45.23, -13.43 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	10.32, -45.58, -13.41 	7.50, -45.54, -13.46 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	10.78, -45.66, -13.41 	8.62, -45.75, -13.54 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	11.21, -45.50, -13.50 	9.97, -45.42, -13.62 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	12.02, -45.25, -13.61 	11.03, -44.61, -13.73 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	13.44, -45.02, -13.70 	12.00, -43.85, -13.97 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	14.78, -44.31, -13.83 	13.47, -43.22, -14.36 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	16.80, -42.90, -14.15 	15.29, -42.53, -14.59 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	19.79, -41.66, -14.46 	17.27, -42.09, -14.63 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	22.78, -40.55, -14.75 	19.19, -41.98, -14.64 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	25.26, -39.43, -15.03 	21.10, -41.58, -14.80 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	27.31, -38.71, -15.15 	23.44, -40.88, -15.04 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	28.85, -38.74, -15.00 	26.46, -39.82, -15.31 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	29.92, -39.06, -14.86 	29.69, -38.73, -15.50 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	30.56, -39.12, -14.86 	32.56, -38.37, -15.54 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	31.74, -38.86, -15.02 	34.60, -38.68, -15.58 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	33.25, -38.76, -15.15 	36.61, -39.06, -15.65 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	35.25, -38.71, -15.32 	38.51, -39.23, -15.72 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	37.00, -38.54, -15.52 	40.14, -39.33, -15.79 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	38.56, -38.31, -15.64 	41.33, -39.38, -15.92 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	40.12, -38.18, -15.71 	42.22, -39.23, -16.07 	0.00, 30.00 	14,37,49,484		inf,inf	0,0 	0
0       	41.53, -37.87, -15.79 	43.26, -38.99, -16.19 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	42.86, -37.52, -15.90 	44.16, -38.67, -16.33 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	44.16, -37.48, -15.97 	45.28, -38.43, -16.40 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	44.91, -37.98, -15.93 	46.33, -38.57, -16.43 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	45.24, -38.52, -15.91 	47.21, -38.89, -16.42 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	45.43, -38.77, -15.97 	48.22, -39.25, -16.46 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	46.02, -38.73, -16.09 	49.13, -39.43, -16.55 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	46.59, -38.58, -16.20 	49.68, -39.57, -16.68 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	46.97, -38.36, -16.32 	50.19, -39.64, -16.79 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	47.31, -38.25, -16.40 	50.32, -39.73, -16.90 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	47.61, -38.28, -16.45 	50.45, -39.85, -16.96 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	48.08, -38.39, -16.45 	50.67, -39.97, -17.00 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	48.13, -38.71, -16.46 	50.52, -40.12, -17.01 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	48.11, -39.03, -16.45 	50.53, -40.19, -17.03 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
0       	48.06, -39.28, -16.45 	50.69, -40.37, -17.04 	0.00, 30.00 	14,37,49,485		inf,inf	0,0 	0
