#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-35.29, 38.83, -9.69 	11.02, -2.06, -11.31 	0.00, 10.00 	17,44,6,45		0.00,0.00	0,0 	0
0       	-33.97, 38.92, -9.46 	10.11, -2.38, -11.22 	0.00, 10.00 	17,44,6,58		-nan,inf	0,0 	0
0       	-33.98, 38.92, -9.46 	10.11, -2.37, -11.23 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.98, 38.92, -9.46 	10.12, -2.36, -11.22 	0.00, 10.00 	17,44,6,58		-nan,inf	0,0 	0
0       	-33.98, 38.92, -9.46 	10.12, -2.36, -11.22 	0.00, 10.00 	17,44,6,58		-nan,-nan	0,0 	0
0       	-33.98, 38.93, -9.46 	10.11, -2.37, -11.21 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.97, 38.93, -9.46 	10.10, -2.37, -11.22 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.97, 38.92, -9.45 	10.13, -2.38, -11.21 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.97, 38.91, -9.45 	10.14, -2.38, -11.20 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.97, 38.91, -9.45 	10.14, -2.38, -11.21 	0.00, 10.00 	17,44,6,58		-nan,-nan	0,0 	0
0       	-33.96, 38.91, -9.45 	10.12, -2.38, -11.21 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.96, 38.91, -9.45 	10.12, -2.36, -11.20 	0.00, 10.00 	17,44,6,58		-nan,inf	0,0 	0
0       	-33.96, 38.91, -9.45 	10.09, -2.36, -11.21 	0.00, 10.00 	17,44,6,58		-nan,inf	0,0 	0
0       	-33.96, 38.91, -9.45 	10.13, -2.36, -11.21 	0.00, 10.00 	17,44,6,58		-nan,inf	0,0 	0
0       	-33.97, 38.92, -9.45 	10.12, -2.36, -11.21 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.98, 38.93, -9.45 	10.12, -2.36, -11.21 	0.00, 10.00 	17,44,6,58		inf,-nan	0,0 	0
0       	-33.98, 38.92, -9.45 	10.16, -2.36, -11.20 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.97, 38.92, -9.45 	10.16, -2.37, -11.20 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.97, 38.92, -9.44 	10.15, -2.37, -11.18 	0.00, 10.00 	17,44,6,58		-nan,inf	0,0 	0
0       	-33.97, 38.91, -9.45 	10.14, -2.37, -11.18 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.96, 38.93, -9.45 	10.15, -2.37, -11.18 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.96, 38.92, -9.45 	10.14, -2.38, -11.19 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.96, 38.93, -9.45 	10.14, -2.37, -11.18 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.96, 38.93, -9.45 	10.16, -2.38, -11.18 	0.00, 10.00 	17,44,6,58		-nan,inf	0,0 	0
0       	-33.96, 38.93, -9.44 	10.15, -2.38, -11.18 	0.00, 10.00 	17,44,6,58		-nan,inf	0,0 	0
0       	-33.97, 38.93, -9.45 	10.15, -2.37, -11.18 	0.00, 10.00 	17,44,6,58		inf,inf	0,0 	0
0       	-33.97, 38.93, -9.44 	10.16, -2.37, -11.17 	0.00, 10.00 	17,44,6,58		-nan,inf	0,0 	0
0       	-33.97, 38.94, -9.44 	10.16, -2.37, -11.17 	0.00, 10.00 	17,44,6,58		inf,-nan	0,0 	0
0       	-33.97, 38.94, -9.44 	10.16, -2.40, -11.16 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.97, 38.94, -9.44 	10.13, -2.41, -11.16 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.96, 38.93, -9.44 	10.17, -2.38, -11.17 	0.00, 10.00 	17,44,6,59		inf,inf	0,0 	0
0       	-33.96, 38.93, -9.44 	10.17, -2.38, -11.16 	0.00, 10.00 	17,44,6,59		-nan,-nan	0,0 	0
0       	-33.95, 38.93, -9.44 	10.16, -2.39, -11.16 	0.00, 10.00 	17,44,6,59		inf,inf	0,0 	0
0       	-33.95, 38.93, -9.44 	10.13, -2.39, -11.16 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.95, 38.94, -9.44 	10.15, -2.37, -11.16 	0.00, 10.00 	17,44,6,59		inf,inf	0,0 	0
0       	-33.95, 38.93, -9.44 	10.16, -2.37, -11.16 	0.00, 10.00 	17,44,6,59		inf,inf	0,0 	0
0       	-33.96, 38.94, -9.44 	10.21, -2.37, -11.16 	0.00, 10.00 	17,44,6,59		inf,inf	0,0 	0
0       	-33.96, 38.93, -9.44 	10.20, -2.38, -11.17 	0.00, 10.00 	17,44,6,59		inf,inf	0,0 	0
0       	-33.95, 38.93, -9.43 	10.20, -2.38, -11.16 	0.00, 10.00 	17,44,6,59		inf,-nan	0,0 	0
0       	-33.95, 38.92, -9.44 	10.20, -2.38, -11.16 	0.00, 10.00 	17,44,6,59		inf,-nan	0,0 	0
0       	-33.94, 38.92, -9.44 	10.19, -2.39, -11.17 	0.00, 10.00 	17,44,6,59		inf,inf	0,0 	0
0       	-33.93, 38.94, -9.44 	10.19, -2.39, -11.17 	0.00, 10.00 	17,44,6,59		inf,-nan	0,0 	0
0       	-33.93, 38.94, -9.44 	10.21, -2.37, -11.15 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.93, 38.94, -9.44 	10.21, -2.37, -11.16 	0.00, 10.00 	17,44,6,59		-nan,-nan	0,0 	0
0       	-33.94, 38.95, -9.44 	10.21, -2.35, -11.16 	0.00, 10.00 	17,44,6,59		inf,inf	0,0 	0
0       	-33.94, 38.95, -9.44 	10.19, -2.35, -11.15 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.94, 38.95, -9.44 	10.26, -2.35, -11.14 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.94, 38.95, -9.44 	10.25, -2.36, -11.14 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.94, 38.95, -9.44 	10.24, -2.37, -11.14 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.94, 38.95, -9.44 	10.24, -2.38, -11.14 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.94, 38.95, -9.44 	10.23, -2.39, -11.14 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.93, 38.95, -9.44 	10.23, -2.39, -11.14 	0.00, 10.00 	17,44,6,59		inf,-nan	0,0 	0
0       	-33.93, 38.95, -9.44 	10.24, -2.37, -11.14 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.93, 38.95, -9.44 	10.23, -2.37, -11.15 	0.00, 10.00 	17,44,6,59		-nan,inf	0,0 	0
0       	-33.93, 38.95, -9.44 	10.23, -2.37, -11.14 	0.00, 10.00 	17,44,6,59		-nan,-nan	0,0 	0
0       	-33.94, 38.95, -9.44 	10.21, -2.39, -11.14 	0.00, 10.00 	17,44,6,60		inf,inf	0,0 	0
0       	-33.94, 38.95, -9.44 	10.21, -2.39, -11.14 	0.00, 10.00 	17,44,6,60		-nan,-nan	0,0 	0
0       	-33.93, 38.95, -9.44 	10.20, -2.39, -11.14 	0.00, 10.00 	17,44,6,60		inf,inf	0,0 	0
0       	-33.94, 38.93, -9.44 	10.20, -2.39, -11.13 	0.00, 10.00 	17,44,6,60		inf,-nan	0,0 	0
0       	-33.94, 38.93, -9.44 	10.21, -2.40, -11.14 	0.00, 10.00 	17,44,6,60		-nan,inf	0,0 	0
0       	-33.94, 38.93, -9.44 	10.21, -2.40, -11.13 	0.00, 10.00 	17,44,6,60		-nan,-nan	0,0 	0
0       	-33.93, 38.93, -9.44 	10.25, -2.40, -11.13 	0.00, 10.00 	17,44,6,60		inf,inf	0,0 	0
0       	-33.93, 38.93, -9.44 	10.26, -2.38, -11.13 	0.00, 10.00 	17,44,6,60		-nan,inf	0,0 	0
0       	-33.93, 38.93, -9.44 	10.23, -2.39, -11.13 	0.00, 10.00 	17,44,6,60		-nan,inf	0,0 	0
0       	-33.91, 38.93, -9.44 	10.23, -2.39, -11.13 	0.00, 10.00 	17,44,6,60		inf,-nan	0,0 	0
0       	-33.91, 38.93, -9.44 	10.23, -2.39, -11.13 	0.00, 10.00 	17,44,6,60		-nan,-nan	0,0 	0
0       	-33.91, 38.92, -9.44 	10.23, -2.39, -11.13 	0.00, 10.00 	17,44,6,60		inf,-nan	0,0 	0
0       	-33.93, 38.93, -9.44 	10.23, -2.39, -11.13 	0.00, 10.00 	17,44,6,60		inf,-nan	0,0 	0
0       	-33.92, 38.91, -9.44 	10.25, -2.37, -11.13 	0.00, 10.00 	17,44,6,60		inf,inf	0,0 	0
0       	-33.93, 38.93, -9.44 	10.25, -2.37, -11.13 	0.00, 10.00 	17,44,6,60		inf,-nan	0,0 	0
0       	-33.92, 38.91, -9.44 	10.26, -2.36, -11.13 	0.00, 10.00 	17,44,6,60		inf,inf	0,0 	0
0       	-33.93, 38.93, -9.43 	10.25, -2.37, -11.13 	0.00, 10.00 	17,44,6,60		inf,inf	0,0 	0
0       	-33.92, 38.91, -9.43 	10.25, -2.37, -11.13 	0.00, 10.00 	17,44,6,60		inf,-nan	0,0 	0
0       	-33.92, 38.91, -9.43 	10.25, -2.37, -11.13 	0.00, 10.00 	17,44,6,60		-nan,-nan	0,0 	0
0       	-33.91, 38.92, -9.44 	10.24, -2.36, -11.12 	0.00, 10.00 	17,44,6,60		inf,inf	0,0 	0
0       	-33.91, 38.92, -9.44 	10.23, -2.33, -11.13 	0.00, 10.00 	17,44,6,60		-nan,inf	0,0 	0
0       	-33.91, 38.90, -9.44 	10.20, -2.35, -11.14 	0.00, 10.00 	17,44,6,60		inf,inf	0,0 	0
0       	-33.92, 38.90, -9.44 	10.20, -2.35, -11.13 	0.00, 10.00 	17,44,6,60		inf,-nan	0,0 	0
0       	-33.92, 38.90, -9.44 	10.19, -2.35, -11.14 	0.00, 10.00 	17,44,6,60		-nan,inf	0,0 	0
0       	-33.92, 38.90, -9.44 	10.19, -2.35, -11.14 	0.00, 10.00 	17,44,6,60		-nan,-nan	0,0 	0
0       	-33.92, 38.90, -9.44 	10.22, -2.34, -11.13 	0.00, 10.00 	17,44,6,60		-nan,inf	0,0 	0
0       	-33.91, 38.90, -9.44 	10.22, -2.34, -11.13 	0.00, 10.00 	17,44,6,61		inf,-nan	0,0 	0
0       	-33.91, 38.90, -9.44 	10.28, -2.33, -11.13 	0.00, 10.00 	17,44,6,61		-nan,inf	0,0 	0
0       	-33.92, 38.91, -9.44 	10.21, -2.34, -11.13 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.91, 38.92, -9.43 	10.21, -2.33, -11.13 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.91, 38.90, -9.44 	10.22, -2.32, -11.12 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.90, 38.91, -9.44 	10.22, -2.32, -11.11 	0.00, 10.00 	17,44,6,61		inf,-nan	0,0 	0
0       	-33.90, 38.91, -9.44 	10.26, -2.32, -11.11 	0.00, 10.00 	17,44,6,61		-nan,inf	0,0 	0
0       	-33.91, 38.90, -9.44 	10.27, -2.32, -11.11 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.91, 38.89, -9.44 	10.25, -2.34, -11.12 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.92, 38.87, -9.45 	10.25, -2.33, -11.13 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.91, 38.83, -9.48 	10.27, -2.33, -11.11 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.90, 38.76, -9.55 	10.28, -2.32, -11.11 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.86, 38.70, -9.65 	10.27, -2.33, -11.11 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.84, 38.69, -9.72 	10.27, -2.33, -11.12 	0.00, 10.00 	17,44,6,61		inf,-nan	0,0 	0
0       	-33.87, 38.66, -9.74 	10.26, -2.33, -11.12 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.88, 38.65, -9.75 	10.26, -2.33, -11.12 	0.00, 10.00 	17,44,6,61		inf,-nan	0,0 	0
0       	-33.88, 38.64, -9.76 	10.25, -2.34, -11.12 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.87, 38.64, -9.79 	10.22, -2.31, -11.13 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.82, 38.61, -9.80 	10.23, -2.30, -11.14 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.79, 38.58, -9.81 	10.23, -2.30, -11.14 	0.00, 10.00 	17,44,6,61		inf,-nan	0,0 	0
0       	-33.75, 38.60, -9.83 	10.23, -2.30, -11.14 	0.00, 10.00 	17,44,6,61		inf,-nan	0,0 	0
0       	-33.74, 38.59, -9.83 	10.24, -2.29, -11.14 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.72, 38.59, -9.84 	10.23, -2.31, -11.11 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.70, 38.59, -9.84 	10.24, -2.30, -11.12 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.70, 38.61, -9.84 	10.22, -2.28, -11.11 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.69, 38.62, -9.83 	10.22, -2.28, -11.12 	0.00, 10.00 	17,44,6,61		inf,-nan	0,0 	0
0       	-33.69, 38.65, -9.83 	10.24, -2.31, -11.12 	0.00, 10.00 	17,44,6,61		inf,inf	0,0 	0
0       	-33.67, 38.69, -9.79 	10.22, -2.29, -11.13 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.62, 38.75, -9.74 	10.22, -2.29, -11.11 	0.00, 10.00 	17,44,6,62		inf,-nan	0,0 	0
0       	-33.61, 38.83, -9.63 	10.21, -2.30, -11.12 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.61, 38.84, -9.51 	10.23, -2.30, -11.12 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.61, 38.90, -9.46 	10.22, -2.30, -11.12 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.60, 38.97, -9.43 	10.24, -2.30, -11.12 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.65, 39.04, -9.40 	10.28, -2.31, -11.11 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.72, 39.06, -9.36 	10.24, -2.31, -11.11 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.76, 39.07, -9.33 	10.24, -2.31, -11.10 	0.00, 10.00 	17,44,6,62		inf,-nan	0,0 	0
0       	-33.80, 39.06, -9.32 	10.27, -2.32, -11.10 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.82, 39.07, -9.31 	10.24, -2.32, -11.10 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.82, 39.05, -9.31 	10.23, -2.33, -11.10 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.83, 39.05, -9.31 	10.23, -2.32, -11.09 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.82, 39.04, -9.31 	10.29, -2.31, -11.08 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.82, 39.05, -9.32 	10.29, -2.29, -11.09 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.83, 39.05, -9.32 	10.28, -2.31, -11.08 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.82, 39.05, -9.33 	10.30, -2.28, -11.09 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.80, 39.04, -9.33 	10.26, -2.30, -11.10 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.80, 39.04, -9.33 	10.29, -2.31, -11.10 	0.00, 10.00 	17,44,6,62		-nan,inf	0,0 	0
0       	-33.78, 39.04, -9.33 	10.27, -2.31, -11.11 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.78, 39.04, -9.34 	10.26, -2.28, -11.11 	0.00, 10.00 	17,44,6,62		-nan,inf	0,0 	0
0       	-33.78, 39.04, -9.34 	10.28, -2.26, -11.11 	0.00, 10.00 	17,44,6,62		-nan,inf	0,0 	0
0       	-33.79, 39.05, -9.34 	10.27, -2.29, -11.12 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.77, 39.04, -9.34 	10.32, -2.28, -11.12 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.77, 39.03, -9.34 	10.32, -2.27, -11.10 	0.00, 10.00 	17,44,6,62		inf,inf	0,0 	0
0       	-33.76, 39.02, -9.34 	10.31, -2.28, -11.10 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.74, 39.05, -9.34 	10.31, -2.28, -11.09 	0.00, 10.00 	17,44,6,63		inf,-nan	0,0 	0
0       	-33.74, 39.04, -9.34 	10.31, -2.28, -11.09 	0.00, 10.00 	17,44,6,63		inf,-nan	0,0 	0
0       	-33.73, 39.06, -9.35 	10.30, -2.28, -11.09 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.73, 39.05, -9.35 	10.30, -2.29, -11.10 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.72, 39.05, -9.34 	10.27, -2.30, -11.10 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.72, 39.06, -9.35 	10.26, -2.30, -11.09 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.72, 39.06, -9.35 	10.26, -2.30, -11.09 	0.00, 10.00 	17,44,6,63		-nan,-nan	0,0 	0
0       	-33.72, 39.05, -9.35 	10.26, -2.30, -11.09 	0.00, 10.00 	17,44,6,63		inf,-nan	0,0 	0
0       	-33.72, 39.05, -9.35 	10.29, -2.27, -11.10 	0.00, 10.00 	17,44,6,63		-nan,inf	0,0 	0
0       	-33.72, 39.05, -9.34 	10.29, -2.26, -11.09 	0.00, 10.00 	17,44,6,63		-nan,inf	0,0 	0
0       	-33.71, 39.05, -9.35 	10.29, -2.27, -11.09 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.71, 39.05, -9.35 	10.31, -2.28, -11.08 	0.00, 10.00 	17,44,6,63		-nan,inf	0,0 	0
0       	-33.71, 39.05, -9.35 	10.30, -2.26, -11.08 	0.00, 10.00 	17,44,6,63		-nan,inf	0,0 	0
0       	-33.71, 39.04, -9.34 	10.29, -2.26, -11.08 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.70, 39.04, -9.35 	10.30, -2.25, -11.10 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.71, 39.04, -9.35 	10.29, -2.26, -11.08 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.70, 39.04, -9.35 	10.28, -2.27, -11.08 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.70, 39.04, -9.35 	10.28, -2.27, -11.07 	0.00, 10.00 	17,44,6,63		-nan,-nan	0,0 	0
0       	-33.70, 39.05, -9.36 	10.28, -2.27, -11.06 	0.00, 10.00 	17,44,6,63		inf,-nan	0,0 	0
0       	-33.70, 39.05, -9.36 	10.28, -2.27, -11.06 	0.00, 10.00 	17,44,6,63		-nan,-nan	0,0 	0
0       	-33.70, 39.05, -9.36 	10.31, -2.27, -11.07 	0.00, 10.00 	17,44,6,63		-nan,inf	0,0 	0
0       	-33.68, 39.03, -9.37 	10.29, -2.24, -11.07 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.67, 39.02, -9.40 	10.29, -2.26, -11.07 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.66, 38.99, -9.44 	10.27, -2.27, -11.07 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.64, 38.97, -9.51 	10.28, -2.24, -11.07 	0.00, 10.00 	17,44,6,63		inf,inf	0,0 	0
0       	-33.60, 38.96, -9.59 	10.27, -2.26, -11.07 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.59, 38.96, -9.63 	10.27, -2.26, -11.05 	0.00, 10.00 	17,44,6,64		inf,-nan	0,0 	0
0       	-33.55, 38.93, -9.64 	10.28, -2.25, -11.06 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.52, 38.91, -9.65 	10.26, -2.22, -11.05 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.46, 38.90, -9.65 	10.28, -2.22, -11.05 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.45, 38.90, -9.65 	10.26, -2.22, -11.06 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.43, 38.91, -9.65 	10.25, -2.22, -11.06 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.42, 38.91, -9.65 	10.24, -2.23, -11.07 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.41, 38.91, -9.65 	10.22, -2.24, -11.06 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.41, 38.92, -9.65 	10.28, -2.24, -11.05 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.41, 38.94, -9.64 	10.27, -2.24, -11.06 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.40, 38.97, -9.63 	10.26, -2.24, -11.05 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.40, 38.97, -9.60 	10.28, -2.24, -11.05 	0.00, 10.00 	17,44,6,64		-nan,inf	0,0 	0
0       	-33.39, 38.98, -9.57 	10.28, -2.22, -11.06 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.39, 39.01, -9.52 	10.28, -2.22, -11.06 	0.00, 10.00 	17,44,6,64		inf,-nan	0,0 	0
0       	-33.39, 39.01, -9.49 	10.26, -2.20, -11.05 	0.00, 10.00 	17,44,6,64		-nan,inf	0,0 	0
0       	-33.40, 39.03, -9.47 	10.26, -2.19, -11.04 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.41, 39.06, -9.47 	10.23, -2.22, -11.03 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.41, 39.07, -9.47 	10.22, -2.22, -11.04 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.44, 39.10, -9.47 	10.22, -2.22, -11.04 	0.00, 10.00 	17,44,6,64		inf,-nan	0,0 	0
0       	-33.45, 39.09, -9.47 	10.22, -2.22, -11.04 	0.00, 10.00 	17,44,6,64		inf,-nan	0,0 	0
0       	-33.46, 39.10, -9.47 	10.22, -2.20, -11.03 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.47, 39.08, -9.46 	10.18, -2.21, -11.03 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.48, 39.09, -9.46 	10.18, -2.22, -11.03 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.47, 39.09, -9.46 	10.21, -2.20, -11.04 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.48, 39.08, -9.46 	10.21, -2.20, -11.03 	0.00, 10.00 	17,44,6,64		inf,-nan	0,0 	0
0       	-33.47, 39.07, -9.47 	10.21, -2.21, -11.03 	0.00, 10.00 	17,44,6,64		inf,inf	0,0 	0
0       	-33.49, 39.08, -9.47 	10.24, -2.20, -11.04 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-33.49, 39.07, -9.49 	10.24, -2.20, -11.04 	0.00, 10.00 	17,44,6,65		inf,-nan	0,0 	0
0       	-33.53, 39.07, -9.51 	10.25, -2.17, -11.04 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-33.62, 39.05, -9.54 	10.22, -2.17, -11.04 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-33.77, 39.00, -9.56 	10.22, -2.18, -11.04 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-33.89, 38.96, -9.58 	10.21, -2.20, -11.04 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-33.90, 38.91, -9.58 	10.21, -2.20, -11.04 	0.00, 10.00 	17,44,6,65		inf,-nan	0,0 	0
0       	-33.89, 38.92, -9.62 	10.20, -2.22, -11.03 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-33.86, 38.97, -9.65 	10.20, -2.22, -11.03 	0.00, 10.00 	17,44,6,65		inf,-nan	0,0 	0
0       	-33.90, 39.02, -9.66 	10.24, -2.19, -11.04 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-33.95, 39.01, -9.66 	10.24, -2.19, -11.03 	0.00, 10.00 	17,44,6,65		inf,-nan	0,0 	0
0       	-33.99, 39.02, -9.65 	10.24, -2.19, -11.04 	0.00, 10.00 	17,44,6,65		inf,-nan	0,0 	0
0       	-34.01, 39.02, -9.66 	10.23, -2.19, -11.04 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.06, 39.03, -9.65 	10.23, -2.15, -11.04 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.07, 39.01, -9.65 	10.23, -2.16, -11.04 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.11, 39.00, -9.65 	10.22, -2.16, -11.03 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.14, 38.97, -9.66 	10.22, -2.18, -11.03 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.16, 38.96, -9.66 	10.22, -2.19, -11.03 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.19, 38.92, -9.66 	10.23, -2.20, -11.03 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.20, 38.89, -9.68 	10.22, -2.20, -11.03 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.20, 38.89, -9.69 	10.24, -2.18, -11.01 	0.00, 10.00 	17,44,6,65		-nan,inf	0,0 	0
0       	-34.21, 38.90, -9.70 	10.23, -2.16, -11.01 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.21, 38.90, -9.71 	10.22, -2.17, -11.01 	0.00, 10.00 	17,44,6,65		-nan,inf	0,0 	0
0       	-34.22, 38.92, -9.73 	10.23, -2.16, -11.00 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.26, 38.94, -9.73 	10.22, -2.16, -11.01 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.28, 38.94, -9.73 	10.18, -2.15, -11.00 	0.00, 10.00 	17,44,6,65		inf,inf	0,0 	0
0       	-34.28, 38.94, -9.73 	10.18, -2.16, -11.00 	0.00, 10.00 	17,44,6,66		-nan,inf	0,0 	0
