#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	24.60, 0.56, -10.34 	16.80, 4.06, -10.31 	0.00, 30.00 	17,13,6,637		0.00,0.00	0,0 	0
0       	-4.05, -8.49, -16.77 	-4.98, -8.34, -18.23 	0.00, 30.00 	17,13,6,651		inf,inf	0,0 	0
0       	-4.02, -8.47, -16.77 	-6.23, -9.38, -17.76 	0.00, 30.00 	17,13,6,651		inf,inf	0,0 	0
0       	-3.87, -8.11, -16.86 	-6.51, -9.29, -17.75 	0.00, 30.00 	17,13,6,651		inf,inf	0,0 	0
0       	-3.39, -7.80, -16.98 	-6.46, -9.04, -17.88 	0.00, 30.00 	17,13,6,651		inf,inf	0,0 	0
0       	-2.85, -7.24, -17.14 	-6.40, -9.16, -17.91 	0.00, 30.00 	17,13,6,651		inf,inf	0,0 	0
0       	-2.21, -6.73, -17.28 	-6.16, -9.29, -17.91 	0.00, 30.00 	17,13,6,651		inf,inf	0,0 	0
0       	-1.90, -6.41, -17.33 	-5.94, -9.29, -17.92 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	-2.13, -6.56, -17.20 	-5.75, -9.15, -17.93 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	-2.93, -6.87, -17.01 	-5.55, -9.06, -17.87 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	-3.47, -7.17, -16.77 	-5.76, -9.08, -17.69 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	-2.86, -7.20, -16.67 	-6.24, -9.33, -17.42 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	-1.03, -6.72, -16.73 	-6.78, -9.28, -17.20 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	1.79, -5.85, -16.87 	-7.21, -9.18, -17.04 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	5.41, -3.67, -17.31 	-7.49, -9.18, -16.88 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	7.72, -1.61, -17.73 	-7.38, -9.06, -16.83 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	8.52, -2.03, -17.75 	-7.48, -8.93, -16.80 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	9.22, -3.00, -17.66 	-7.73, -8.90, -16.82 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	9.25, -3.37, -17.54 	-7.92, -9.06, -16.81 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	8.99, -3.71, -17.40 	-8.53, -9.05, -16.80 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	8.59, -4.44, -17.14 	-9.35, -8.57, -16.78 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	7.56, -5.88, -16.57 	-9.91, -7.29, -16.87 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	8.89, -5.52, -16.45 	-10.26, -6.24, -17.00 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	9.25, -5.45, -16.46 	-10.42, -5.88, -17.04 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	8.06, -6.72, -16.18 	-10.56, -5.78, -16.98 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	8.68, -6.69, -16.16 	-10.57, -5.88, -17.00 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	10.91, -5.43, -16.38 	-10.35, -6.00, -17.00 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	12.04, -5.01, -16.42 	-10.18, -6.04, -17.05 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	12.54, -5.43, -16.28 	-10.21, -6.10, -17.06 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	12.96, -5.77, -16.17 	-10.01, -6.14, -17.12 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	13.59, -5.89, -16.10 	-9.85, -6.27, -17.18 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	14.58, -5.62, -16.10 	-9.81, -6.41, -17.29 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	15.52, -5.16, -16.16 	-9.75, -6.58, -17.45 	0.00, 30.00 	17,13,6,652		inf,inf	0,0 	0
0       	15.54, -4.96, -16.15 	-9.86, -6.78, -17.60 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.33, -4.77, -15.88 	-9.98, -6.93, -17.76 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	16.19, -4.04, -15.48 	-10.16, -7.05, -17.87 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	16.71, -3.49, -15.02 	-10.33, -7.08, -17.94 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	16.22, -3.53, -14.47 	-10.61, -7.28, -17.94 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.26, -3.86, -13.94 	-10.85, -7.30, -18.03 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	14.19, -4.05, -13.51 	-11.47, -7.46, -18.00 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	13.97, -3.86, -13.14 	-12.01, -7.53, -17.92 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	14.08, -3.18, -12.92 	-12.39, -7.41, -17.96 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	14.38, -2.38, -12.81 	-12.83, -7.04, -18.18 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	14.66, -1.89, -12.70 	-13.05, -6.84, -18.34 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.03, -1.65, -12.58 	-12.99, -6.75, -18.44 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.35, -1.35, -12.40 	-13.01, -6.72, -18.49 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.40, -1.13, -12.15 	-12.95, -6.71, -18.53 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.54, -1.07, -11.88 	-13.00, -6.74, -18.52 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.71, -1.12, -11.63 	-12.92, -6.81, -18.58 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.68, -1.16, -11.34 	-12.95, -6.85, -18.58 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.54, -1.20, -11.03 	-13.20, -7.01, -18.58 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.62, -1.30, -10.78 	-13.44, -7.13, -18.56 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.67, -1.35, -10.65 	-13.81, -7.28, -18.49 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.75, -1.32, -10.56 	-13.90, -7.32, -18.44 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.78, -1.18, -10.52 	-14.21, -7.36, -18.38 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.83, -1.09, -10.52 	-14.23, -7.36, -18.35 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	15.97, -1.03, -10.52 	-14.20, -7.33, -18.33 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	16.15, -0.99, -10.52 	-14.13, -7.34, -18.33 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	16.26, -0.97, -10.49 	-14.14, -7.30, -18.33 	0.00, 30.00 	17,13,6,653		inf,inf	0,0 	0
0       	16.32, -1.08, -10.42 	-14.11, -7.24, -18.36 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.39, -1.23, -10.32 	-14.11, -7.25, -18.36 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.37, -1.35, -10.23 	-14.28, -7.29, -18.31 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.40, -1.46, -10.17 	-14.59, -7.57, -18.14 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.34, -1.64, -10.14 	-15.04, -7.74, -17.99 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.31, -1.83, -10.12 	-15.36, -7.99, -17.77 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.16, -1.87, -10.11 	-15.35, -7.96, -17.64 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.13, -1.86, -10.09 	-14.92, -7.53, -17.59 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.11, -1.82, -10.08 	-14.38, -7.17, -17.52 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.10, -1.78, -10.07 	-14.28, -6.91, -17.47 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.13, -1.72, -10.04 	-14.54, -7.03, -17.31 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.11, -1.74, -10.00 	-15.00, -7.41, -17.06 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.03, -1.74, -9.96 	-15.69, -7.68, -16.72 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	15.87, -1.75, -9.91 	-16.31, -7.95, -16.38 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	15.53, -1.67, -9.81 	-16.77, -8.05, -16.10 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	15.48, -1.54, -9.80 	-16.85, -8.06, -15.86 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	15.67, -1.38, -9.87 	-16.16, -7.72, -15.75 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	15.77, -1.08, -9.99 	-15.38, -7.31, -15.75 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	15.84, -0.89, -10.08 	-14.59, -6.85, -15.80 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.13, -0.92, -10.07 	-13.97, -6.44, -15.92 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.47, -0.86, -10.05 	-13.52, -6.33, -15.99 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.64, -0.66, -10.06 	-13.46, -6.43, -16.08 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.62, -0.51, -10.05 	-13.60, -6.63, -16.05 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.48, -0.61, -9.98 	-13.82, -6.88, -16.00 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.47, -0.71, -9.91 	-13.88, -7.05, -15.96 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.44, -0.56, -9.93 	-14.08, -7.12, -15.93 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.56, -0.37, -9.95 	-14.15, -7.35, -15.88 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.65, -0.28, -9.95 	-14.26, -7.60, -15.81 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.77, -0.22, -9.94 	-14.33, -7.89, -15.71 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.83, -0.09, -9.98 	-14.38, -7.99, -15.67 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	17.08, 0.08, -10.05 	-14.39, -8.19, -15.61 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	17.42, 0.32, -10.16 	-14.36, -8.16, -15.62 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	17.89, 0.53, -10.02 	-14.36, -8.24, -15.59 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	17.29, 0.24, -9.74 	-14.30, -8.21, -15.60 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.76, -0.16, -9.54 	-14.33, -8.24, -15.59 	0.00, 30.00 	17,13,6,654		inf,inf	0,0 	0
0       	16.77, -0.40, -9.52 	-14.36, -8.25, -15.57 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	18.06, 0.62, -9.75 	-14.36, -8.25, -15.56 	0.00, 30.00 	17,13,6,655		inf,-nan	0,0 	0
0       	21.70, 3.28, -10.33 	-14.43, -8.36, -15.53 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	25.24, 5.09, -10.92 	-14.58, -8.46, -15.48 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	24.07, 3.37, -10.78 	-14.65, -8.66, -15.40 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	20.11, 0.64, -10.08 	-14.76, -8.81, -15.31 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	18.03, -0.55, -9.59 	-14.94, -9.12, -15.19 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.81, -0.59, -9.39 	-15.36, -9.34, -15.02 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.92, -0.42, -9.30 	-15.87, -9.39, -14.88 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.74, -0.37, -9.19 	-16.10, -9.33, -14.73 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.50, -0.38, -9.05 	-15.52, -9.08, -14.74 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.49, -0.28, -9.00 	-14.19, -8.66, -14.97 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.56, -0.08, -9.02 	-13.65, -8.51, -15.14 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.58, 0.22, -9.10 	-13.60, -8.66, -15.21 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.60, 0.55, -9.18 	-13.70, -8.78, -15.20 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.75, 0.94, -9.25 	-13.90, -8.84, -15.20 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	18.15, 1.09, -9.26 	-13.95, -8.92, -15.19 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	18.45, 1.47, -9.36 	-14.11, -8.93, -15.20 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	18.73, 1.86, -9.48 	-14.10, -8.97, -15.19 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	18.78, 1.92, -9.49 	-14.22, -9.06, -15.21 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	18.50, 1.73, -9.45 	-14.52, -9.22, -15.19 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	18.04, 1.57, -9.44 	-14.66, -9.23, -15.22 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.71, 1.68, -9.51 	-14.82, -9.24, -15.28 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	17.81, 1.90, -9.64 	-14.72, -9.26, -15.32 	0.00, 30.00 	17,13,6,655		inf,inf	0,0 	0
0       	18.16, 2.18, -9.73 	-14.69, -9.28, -15.33 	0.00, 30.00 	17,13,6,656		inf,inf	0,0 	0
0       	18.30, 2.48, -9.84 	-14.47, -9.35, -15.35 	0.00, 30.00 	17,13,6,656		inf,inf	0,0 	0
0       	18.20, 2.44, -9.78 	-14.56, -9.44, -15.37 	0.00, 30.00 	17,13,6,656		inf,inf	0,0 	0
0       	17.84, 2.09, -9.56 	-14.69, -9.54, -15.35 	0.00, 30.00 	17,13,6,656		inf,inf	0,0 	0
0       	17.49, 1.91, -9.37 	-14.88, -9.67, -15.35 	0.00, 30.00 	17,13,6,656		inf,inf	0,0 	0
0       	17.63, 2.40, -9.41 	-15.05, -9.69, -15.34 	0.00, 30.00 	17,13,6,656		inf,inf	0,0 	0
0       	18.26, 3.27, -9.60 	-15.17, -9.76, -15.34 	0.00, 30.00 	17,13,6,656		inf,inf	0,0 	0
0       	18.87, 3.78, -9.65 	-15.21, -9.82, -15.33 	0.00, 30.00 	17,13,6,656		inf,inf	0,0 	0
0       	18.98, 3.95, -9.58 	-15.31, -9.83, -15.32 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	19.32, 4.41, -9.65 	-15.45, -9.83, -15.32 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	20.92, 5.41, -9.99 	-15.49, -9.86, -15.30 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	25.09, 7.34, -10.92 	-15.54, -9.88, -15.30 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	29.62, 8.92, -12.26 	-15.63, -9.89, -15.31 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	28.11, 7.99, -12.89 	-15.69, -9.97, -15.27 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	21.85, 4.24, -12.05 	-15.70, -10.01, -15.25 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	20.11, 2.15, -10.71 	-15.73, -9.99, -15.24 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	22.11, 3.33, -10.20 	-15.96, -9.99, -15.20 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	24.33, 5.13, -10.30 	-15.96, -9.92, -15.22 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	25.44, 5.62, -10.35 	-15.99, -9.86, -15.24 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.01, 5.59, -10.35 	-16.16, -9.85, -15.22 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.36, 5.65, -10.47 	-16.28, -9.93, -15.22 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.39, 5.68, -10.55 	-16.27, -9.89, -15.23 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.35, 5.60, -10.50 	-16.30, -9.91, -15.22 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.46, 5.56, -10.40 	-16.38, -10.03, -15.19 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.60, 5.75, -10.37 	-16.36, -10.10, -15.18 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.76, 6.06, -10.39 	-16.44, -10.11, -15.18 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.94, 6.25, -10.42 	-16.45, -10.16, -15.17 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.20, 6.35, -10.48 	-16.38, -10.19, -15.18 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.42, 6.40, -10.56 	-16.39, -10.19, -15.18 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.53, 6.31, -10.66 	-16.45, -10.24, -15.17 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.53, 6.03, -10.71 	-16.45, -10.24, -15.17 	0.00, 30.00 	17,13,6,657		inf,-nan	0,0 	0
0       	27.40, 5.72, -10.70 	-16.46, -10.30, -15.16 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.31, 5.68, -10.68 	-16.52, -10.31, -15.15 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.23, 5.81, -10.68 	-16.48, -10.31, -15.13 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.33, 6.04, -10.73 	-16.45, -10.37, -15.11 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.40, 6.18, -10.78 	-16.63, -10.46, -15.08 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.38, 6.16, -10.81 	-16.77, -10.54, -15.02 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.30, 6.03, -10.82 	-17.08, -10.75, -14.96 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	27.17, 5.84, -10.81 	-17.42, -11.05, -14.84 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.94, 5.61, -10.80 	-17.95, -11.32, -14.70 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.64, 5.38, -10.81 	-18.86, -11.39, -14.62 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	26.24, 5.27, -10.85 	-18.83, -11.08, -14.70 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	25.59, 5.08, -10.88 	-18.16, -10.49, -14.96 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	24.40, 4.83, -10.84 	-17.43, -10.41, -15.13 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	23.15, 4.53, -10.73 	-17.53, -10.71, -15.11 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	21.87, 4.37, -10.67 	-17.80, -11.05, -15.06 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	20.94, 4.53, -10.69 	-17.94, -11.27, -14.99 	0.00, 30.00 	17,13,6,657		inf,inf	0,0 	0
0       	20.71, 5.10, -10.76 	-18.12, -11.37, -14.97 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	20.75, 5.45, -10.78 	-18.26, -11.49, -14.95 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	20.27, 4.89, -10.61 	-18.28, -11.50, -14.94 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	19.17, 3.83, -10.38 	-18.32, -11.56, -14.92 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	17.81, 2.85, -10.24 	-18.35, -11.56, -14.90 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	16.31, 2.10, -10.14 	-18.29, -11.62, -14.91 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	15.05, 1.36, -9.94 	-18.32, -11.57, -14.94 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	14.13, 0.82, -9.76 	-18.30, -11.57, -14.92 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	13.47, 0.57, -9.65 	-18.32, -11.63, -14.92 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	12.70, 0.29, -9.52 	-18.41, -11.70, -14.92 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	11.57, -0.28, -9.29 	-18.46, -11.83, -14.89 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	10.33, -0.85, -9.07 	-18.55, -12.00, -14.88 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	9.35, -0.95, -9.01 	-18.75, -11.97, -14.94 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	8.59, -0.84, -9.03 	-18.87, -12.11, -14.93 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	8.00, -0.86, -9.01 	-19.00, -12.24, -14.92 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	7.46, -1.02, -8.98 	-19.20, -12.33, -14.96 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	6.88, -1.22, -8.93 	-19.31, -12.42, -15.04 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	6.07, -1.52, -8.83 	-19.65, -12.56, -15.13 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	5.01, -1.96, -8.60 	-19.70, -12.76, -15.28 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	4.65, -2.06, -8.52 	-19.83, -13.02, -15.43 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	4.36, -1.85, -8.53 	-19.92, -13.33, -15.47 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	4.00, -1.51, -8.55 	-19.92, -13.63, -15.43 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	3.53, -1.30, -8.48 	-20.28, -13.66, -15.43 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	2.95, -1.15, -8.39 	-20.40, -13.78, -15.48 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	2.42, -1.01, -8.27 	-20.65, -13.74, -15.64 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	2.07, -0.98, -8.15 	-20.90, -13.86, -15.74 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.83, -1.02, -8.02 	-21.05, -14.02, -15.77 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.53, -1.10, -7.81 	-21.21, -13.98, -15.77 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.26, -1.12, -7.51 	-21.07, -14.11, -15.72 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.28, -0.74, -6.98 	-20.86, -14.03, -15.72 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.99, -0.13, -6.92 	-20.76, -13.94, -15.78 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	2.45, 0.38, -7.16 	-20.73, -13.95, -15.75 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	2.16, 0.75, -7.41 	-20.84, -14.03, -15.76 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.60, 0.87, -7.52 	-20.88, -14.23, -15.71 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.00, 0.81, -7.54 	-21.02, -14.45, -15.63 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	0.61, 0.79, -7.58 	-21.05, -14.47, -15.60 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	0.35, 0.79, -7.62 	-20.93, -14.52, -15.64 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	0.40, 0.77, -7.59 	-20.82, -14.53, -15.64 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	0.72, 0.72, -7.53 	-20.86, -14.58, -15.61 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.24, 0.78, -7.58 	-20.85, -14.55, -15.61 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.94, 0.99, -7.77 	-20.97, -14.45, -15.57 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	2.64, 1.02, -7.91 	-21.04, -14.52, -15.55 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	2.55, 0.77, -7.88 	-21.03, -14.46, -15.54 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.70, 0.46, -7.73 	-21.07, -14.58, -15.51 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	1.11, 0.31, -7.61 	-21.18, -14.52, -15.53 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	0.69, 0.22, -7.54 	-20.99, -14.58, -15.52 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	0.35, 0.05, -7.38 	-21.08, -14.61, -15.50 	0.00, 30.00 	17,13,6,658		inf,inf	0,0 	0
0       	0.22, -0.05, -7.24 	-21.16, -14.63, -15.48 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
0       	0.40, -0.04, -7.20 	-21.30, -14.65, -15.46 	0.00, 30.00 	17,13,6,659		inf,inf	0,0 	0
