#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-2.33, -13.49, -14.46 	29.79, -13.94, -14.76 	0.00, 30.00 	13,40,47,211		0.00,0.00	0,0 	0
0       	-0.96, -23.01, -12.09 	24.92, -14.52, -8.21 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-1.12, -22.83, -12.01 	26.15, -14.57, -8.38 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-1.23, -22.68, -12.00 	26.54, -14.91, -8.34 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-1.31, -22.54, -12.04 	26.17, -15.57, -8.11 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-1.36, -22.31, -12.06 	25.44, -16.32, -7.85 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-1.01, -22.20, -11.95 	24.81, -16.99, -7.56 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-1.17, -22.19, -11.74 	24.77, -17.25, -7.48 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-1.62, -22.18, -11.37 	25.13, -17.28, -7.48 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-2.04, -22.11, -10.92 	25.48, -17.42, -7.41 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-2.40, -21.83, -10.68 	25.26, -17.99, -7.17 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-2.71, -21.34, -10.53 	24.77, -18.91, -6.74 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-2.82, -20.53, -10.53 	24.11, -20.20, -6.07 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-2.59, -19.69, -10.65 	23.45, -22.18, -5.17 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-2.06, -19.09, -10.81 	22.75, -24.82, -4.03 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-1.93, -18.49, -10.99 	22.33, -26.50, -2.67 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-1.96, -17.95, -11.00 	21.15, -27.31, -1.49 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-2.57, -17.63, -10.89 	19.06, -28.79, -0.55 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-3.21, -17.43, -10.67 	19.62, -28.85, -0.65 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-3.82, -16.96, -10.53 	23.98, -26.89, -1.77 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-4.59, -16.27, -10.34 	27.84, -24.94, -2.69 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-5.67, -15.80, -10.14 	28.16, -24.19, -2.79 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-5.43, -15.29, -10.11 	26.86, -24.13, -2.63 	0.00, 30.00 	13,40,47,223		inf,inf	0,0 	0
0       	-4.01, -14.47, -10.29 	26.14, -24.67, -2.47 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.32, -13.93, -10.41 	25.50, -25.86, -2.14 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.19, -13.72, -10.48 	24.68, -26.63, -1.96 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.14, -13.68, -10.60 	21.38, -26.38, -2.27 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.17, -13.57, -10.69 	15.09, -26.00, -2.35 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.28, -13.50, -10.73 	9.54, -26.29, -2.09 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.48, -13.41, -10.78 	8.54, -26.72, -1.83 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.49, -13.33, -10.79 	9.92, -26.80, -1.81 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.58, -13.15, -10.89 	10.81, -26.85, -1.81 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.56, -12.74, -11.06 	11.26, -27.06, -1.74 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.36, -11.93, -11.44 	11.73, -27.16, -1.69 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.14, -10.69, -11.89 	12.52, -27.36, -1.55 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.75, -9.99, -11.86 	14.23, -27.76, -1.20 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-4.69, -9.98, -11.54 	17.40, -27.95, -0.59 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-5.38, -10.09, -11.43 	20.83, -27.25, -0.50 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-5.73, -9.89, -11.38 	22.72, -25.38, -1.49 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-5.62, -9.37, -11.37 	22.82, -24.20, -2.42 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-5.12, -8.78, -11.37 	22.32, -24.24, -2.62 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-4.70, -8.16, -11.53 	22.06, -24.66, -2.50 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-4.28, -7.52, -11.71 	22.18, -24.87, -2.36 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.80, -7.00, -11.89 	22.74, -24.85, -2.30 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.39, -6.71, -12.05 	23.40, -24.57, -2.31 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.36, -6.68, -12.20 	24.00, -24.24, -2.37 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.78, -6.85, -12.25 	24.85, -23.80, -2.50 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-4.21, -6.99, -12.19 	25.28, -23.63, -2.56 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.92, -6.72, -12.25 	25.35, -23.55, -2.59 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-2.74, -6.31, -12.48 	25.15, -23.46, -2.51 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-2.52, -6.43, -12.63 	25.05, -23.49, -2.34 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.26, -7.06, -12.49 	24.92, -23.74, -2.06 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-4.07, -7.63, -12.29 	25.35, -23.94, -1.81 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-3.72, -7.51, -12.45 	25.83, -24.12, -1.38 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-2.92, -7.06, -12.79 	26.23, -24.25, -0.94 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-2.39, -6.80, -13.00 	26.56, -24.26, -0.66 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-2.16, -6.78, -13.11 	27.06, -24.14, -0.50 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-2.14, -6.94, -13.11 	27.28, -24.02, -0.45 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-2.50, -7.51, -12.77 	27.01, -23.92, -0.40 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-2.63, -7.68, -12.29 	26.60, -23.80, -0.36 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	-1.29, -7.07, -12.33 	25.96, -23.71, -0.33 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	0.02, -6.62, -12.34 	25.58, -23.62, -0.33 	0.00, 30.00 	13,40,47,224		inf,inf	0,0 	0
0       	0.62, -6.53, -12.27 	25.15, -23.42, -0.32 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	0.83, -6.51, -12.22 	25.04, -23.13, -0.36 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	1.00, -6.52, -12.24 	24.82, -22.87, -0.41 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	1.57, -6.44, -12.41 	24.77, -22.67, -0.40 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	3.96, -6.46, -13.58 	24.82, -22.51, -0.48 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	1.80, -7.34, -13.59 	24.62, -22.30, -0.55 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	-1.63, -8.71, -12.57 	24.30, -21.98, -0.73 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	-4.17, -9.92, -11.40 	23.92, -21.62, -0.91 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	-3.37, -9.32, -11.29 	23.78, -21.32, -1.09 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	-0.86, -7.25, -11.93 	23.54, -21.21, -1.17 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	0.28, -6.15, -12.23 	23.49, -21.01, -1.21 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	0.01, -6.18, -12.15 	23.50, -20.90, -1.22 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	-0.27, -6.13, -12.18 	23.52, -20.81, -1.22 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	-0.18, -5.84, -12.34 	23.49, -20.79, -1.20 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	0.09, -5.56, -12.48 	23.59, -20.74, -1.24 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	0.39, -5.27, -12.69 	23.57, -20.80, -1.20 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	0.78, -5.06, -12.83 	23.60, -20.80, -1.21 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	1.18, -4.97, -12.96 	23.54, -20.79, -1.26 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	1.55, -4.86, -13.03 	23.50, -20.64, -1.38 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	1.90, -4.81, -13.09 	23.42, -20.47, -1.48 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	2.08, -4.76, -13.14 	23.41, -20.30, -1.57 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	2.33, -4.73, -13.17 	23.44, -20.36, -1.59 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	2.77, -4.71, -13.24 	23.54, -20.41, -1.52 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	3.43, -4.78, -13.38 	23.70, -20.43, -1.39 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	4.34, -4.84, -13.65 	23.82, -20.39, -1.24 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	4.53, -4.93, -13.72 	23.85, -20.38, -1.09 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	4.71, -5.20, -13.68 	23.84, -20.41, -1.01 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	4.97, -5.32, -13.64 	23.87, -20.48, -0.94 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	5.35, -4.92, -13.58 	23.73, -20.49, -0.93 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	5.90, -4.28, -13.49 	23.80, -20.45, -0.94 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	6.67, -3.63, -13.36 	23.78, -20.43, -0.93 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	6.91, -3.23, -13.28 	23.75, -20.45, -0.90 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	6.61, -2.90, -13.10 	23.68, -20.50, -0.87 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	6.37, -2.48, -12.89 	23.59, -20.61, -0.83 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	6.32, -1.90, -12.79 	23.63, -20.85, -0.77 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	6.26, -1.39, -12.72 	23.78, -21.13, -0.74 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	6.02, -1.10, -12.47 	23.89, -21.32, -0.69 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	5.87, -0.87, -12.17 	23.80, -21.44, -0.65 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	5.92, -0.41, -12.02 	23.72, -21.59, -0.63 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	6.17, 0.15, -11.99 	23.42, -21.82, -0.67 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	6.00, 0.37, -11.76 	23.28, -22.12, -0.66 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	5.45, 0.18, -11.21 	23.25, -22.38, -0.71 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	4.87, -0.05, -10.64 	23.47, -22.64, -0.76 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	4.92, 0.02, -10.26 	23.84, -22.74, -0.80 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	5.20, 0.32, -9.98 	24.22, -22.83, -0.79 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	5.26, 0.43, -9.62 	24.58, -22.89, -0.80 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	4.88, 0.32, -9.26 	24.92, -22.98, -0.83 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	4.19, 0.32, -9.00 	24.98, -22.94, -0.88 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	3.65, 0.46, -8.85 	24.90, -22.91, -0.93 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	3.34, 0.74, -8.75 	24.69, -22.87, -0.98 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	3.18, 0.90, -8.72 	24.51, -22.82, -1.02 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	3.13, 0.96, -8.73 	24.46, -22.81, -1.04 	0.00, 30.00 	13,40,47,225		inf,inf	0,0 	0
0       	3.05, 1.04, -8.62 	24.42, -22.76, -1.08 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	3.03, 1.13, -8.43 	24.40, -22.75, -1.11 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	2.97, 1.15, -8.27 	24.50, -22.71, -1.16 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	2.91, 1.13, -8.21 	24.51, -22.68, -1.13 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	2.77, 1.23, -8.17 	24.53, -22.68, -1.14 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	2.51, 1.30, -8.09 	24.54, -22.66, -1.18 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	2.21, 1.34, -8.07 	24.51, -22.65, -1.19 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	1.84, 1.40, -8.07 	24.48, -22.63, -1.23 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	1.49, 1.45, -8.04 	24.51, -22.64, -1.23 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	1.20, 1.32, -7.89 	24.49, -22.60, -1.28 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	1.02, 1.17, -7.75 	24.42, -22.54, -1.38 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	1.31, 1.22, -7.76 	24.32, -22.32, -1.48 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	1.50, 1.35, -7.86 	24.21, -22.04, -1.60 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	1.40, 1.38, -7.87 	24.06, -21.75, -1.74 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	1.26, 1.36, -7.87 	23.62, -21.40, -1.89 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	1.10, 1.36, -7.91 	23.12, -20.93, -2.00 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	0.62, 1.39, -7.91 	22.54, -20.40, -2.18 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.04, 1.42, -7.80 	21.99, -19.81, -2.38 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.39, 1.60, -7.79 	21.52, -19.25, -2.56 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.27, 1.94, -7.94 	21.10, -18.96, -2.69 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.04, 2.32, -8.08 	20.84, -18.84, -2.73 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	0.12, 2.36, -8.06 	20.75, -18.73, -2.79 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	0.12, 2.22, -7.98 	20.73, -18.65, -2.86 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	0.08, 2.17, -7.92 	20.82, -18.60, -2.91 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.01, 2.19, -7.87 	20.99, -18.59, -2.95 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.08, 2.21, -7.83 	21.09, -18.58, -2.97 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.13, 2.23, -7.80 	21.12, -18.57, -3.02 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.24, 2.27, -7.75 	21.18, -18.52, -3.07 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.39, 2.35, -7.73 	21.20, -18.43, -3.12 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.55, 2.55, -7.71 	21.13, -18.35, -3.19 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.58, 2.81, -7.71 	21.12, -18.22, -3.26 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.52, 2.98, -7.68 	21.22, -18.06, -3.40 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.57, 3.05, -7.61 	21.42, -17.91, -3.51 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.71, 2.98, -7.49 	21.54, -17.79, -3.58 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.83, 2.90, -7.40 	21.66, -17.64, -3.63 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-0.92, 2.84, -7.36 	21.72, -17.59, -3.65 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.00, 2.85, -7.35 	21.74, -17.44, -3.70 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.05, 2.87, -7.33 	21.67, -17.30, -3.74 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.14, 2.87, -7.31 	21.56, -17.23, -3.77 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.33, 2.94, -7.26 	21.39, -17.17, -3.78 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.47, 3.04, -7.18 	21.29, -17.09, -3.84 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.49, 2.99, -7.15 	21.18, -17.05, -3.85 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.38, 2.86, -7.12 	21.23, -17.03, -3.84 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.35, 2.81, -7.08 	21.19, -17.01, -3.80 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.39, 2.86, -7.08 	21.16, -17.03, -3.77 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.49, 2.83, -7.09 	21.12, -17.02, -3.74 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.74, 2.70, -7.11 	21.18, -17.02, -3.68 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-2.07, 2.64, -7.15 	21.23, -17.00, -3.67 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-2.25, 2.56, -7.21 	21.17, -17.00, -3.63 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-2.15, 2.44, -7.24 	21.14, -16.99, -3.62 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.93, 2.42, -7.30 	21.12, -17.00, -3.63 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.62, 2.45, -7.33 	21.18, -17.00, -3.60 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.49, 2.37, -7.28 	21.16, -17.01, -3.61 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.38, 2.17, -7.15 	21.16, -17.03, -3.60 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.37, 2.06, -7.10 	21.17, -17.05, -3.58 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.57, 2.05, -7.15 	21.24, -17.10, -3.56 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-1.86, 1.94, -7.15 	21.29, -17.10, -3.51 	0.00, 30.00 	13,40,47,226		inf,inf	0,0 	0
0       	-2.06, 1.75, -7.11 	21.30, -17.14, -3.53 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-2.06, 1.64, -7.13 	21.27, -17.22, -3.47 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.94, 1.74, -7.29 	21.26, -17.23, -3.43 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.79, 1.77, -7.42 	21.21, -17.29, -3.38 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.67, 1.67, -7.48 	21.24, -17.33, -3.33 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.68, 1.56, -7.50 	21.19, -17.40, -3.31 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.68, 1.53, -7.51 	21.28, -17.47, -3.27 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.63, 1.52, -7.46 	21.33, -17.56, -3.23 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.61, 1.50, -7.43 	21.38, -17.64, -3.17 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.62, 1.48, -7.41 	21.44, -17.73, -3.13 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.68, 1.45, -7.39 	21.46, -17.82, -3.08 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.72, 1.42, -7.37 	21.51, -17.86, -3.04 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.74, 1.39, -7.38 	21.42, -17.93, -2.99 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.74, 1.37, -7.37 	21.42, -17.96, -2.98 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.72, 1.36, -7.38 	21.37, -17.99, -2.94 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.72, 1.37, -7.40 	21.40, -18.04, -2.92 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.68, 1.38, -7.40 	21.45, -18.09, -2.89 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.67, 1.36, -7.41 	21.44, -18.09, -2.87 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.66, 1.37, -7.40 	21.47, -18.11, -2.84 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.66, 1.34, -7.42 	21.47, -18.17, -2.81 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.67, 1.31, -7.40 	21.49, -18.17, -2.77 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.70, 1.28, -7.41 	21.50, -18.17, -2.75 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.75, 1.24, -7.41 	21.50, -18.22, -2.74 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.83, 1.19, -7.40 	21.52, -18.25, -2.70 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.82, 1.13, -7.41 	21.49, -18.29, -2.67 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.83, 1.08, -7.43 	21.47, -18.30, -2.64 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.83, 1.03, -7.43 	21.45, -18.32, -2.63 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.77, 0.94, -7.41 	21.51, -18.35, -2.59 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.76, 0.89, -7.42 	21.57, -18.41, -2.58 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.75, 0.83, -7.45 	21.57, -18.48, -2.51 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.80, 0.75, -7.46 	21.63, -18.53, -2.45 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.82, 0.62, -7.44 	21.68, -18.52, -2.40 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.87, 0.52, -7.42 	21.70, -18.59, -2.36 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.93, 0.44, -7.43 	21.64, -18.62, -2.32 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.93, 0.39, -7.46 	21.71, -18.68, -2.29 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.89, 0.34, -7.49 	21.70, -18.66, -2.25 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.81, 0.27, -7.50 	21.74, -18.68, -2.24 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.78, 0.21, -7.52 	21.79, -18.72, -2.20 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.78, 0.13, -7.53 	21.85, -18.77, -2.15 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.79, 0.06, -7.51 	21.94, -18.80, -2.10 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.83, -0.04, -7.51 	21.99, -18.84, -2.03 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.87, -0.10, -7.50 	22.06, -18.91, -1.92 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-1.99, -0.20, -7.48 	22.02, -18.99, -1.81 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
0       	-2.14, -0.35, -7.43 	22.08, -19.07, -1.72 	0.00, 30.00 	13,40,47,227		inf,inf	0,0 	0
