#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-6.52, -5.93, -11.54 	-9.23, -9.86, -13.50 	0.00, 30.00 	13,41,34,654		0.00,0.00	0,0 	0
0       	-0.54, 4.26, -7.89 	-42.62, 6.85, -10.95 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.42, 4.24, -7.89 	-42.65, 6.90, -10.94 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.30, 4.17, -7.89 	-42.67, 6.92, -10.91 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.18, 4.08, -7.90 	-42.68, 6.95, -10.91 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.10, 4.03, -7.91 	-42.68, 6.97, -10.89 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.13, 3.96, -7.92 	-42.66, 6.98, -10.89 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.30, 3.83, -7.95 	-42.63, 6.98, -10.87 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.59, 3.67, -8.03 	-42.59, 7.01, -10.87 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.82, 3.50, -8.07 	-42.56, 6.99, -10.85 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-1.09, 3.32, -7.96 	-42.53, 7.02, -10.85 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-1.27, 3.16, -7.85 	-42.50, 7.02, -10.83 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-1.14, 3.11, -7.76 	-42.52, 7.04, -10.83 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.71, 3.12, -7.72 	-42.49, 7.04, -10.82 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.44, 3.01, -7.80 	-42.47, 7.06, -10.82 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.58, 2.75, -7.95 	-42.42, 7.04, -10.81 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.85, 2.52, -7.99 	-42.38, 7.05, -10.79 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.94, 2.44, -7.90 	-42.35, 7.06, -10.79 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.87, 2.52, -7.74 	-42.30, 7.03, -10.78 	0.00, 30.00 	13,41,34,661		inf,inf	0,0 	0
0       	-0.95, 2.65, -7.62 	-42.24, 7.07, -10.78 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.11, 2.71, -7.53 	-42.22, 7.08, -10.77 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.23, 2.65, -7.44 	-42.17, 7.06, -10.77 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.41, 2.62, -7.37 	-42.14, 7.08, -10.75 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.58, 2.59, -7.29 	-42.11, 7.06, -10.75 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.63, 2.54, -7.21 	-42.09, 7.08, -10.75 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.48, 2.55, -7.20 	-42.08, 7.10, -10.74 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.34, 2.57, -7.29 	-42.02, 7.10, -10.74 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.31, 2.50, -7.35 	-42.05, 7.09, -10.72 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.34, 2.34, -7.33 	-42.02, 7.08, -10.71 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.46, 2.13, -7.29 	-42.02, 7.09, -10.70 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.79, 1.95, -7.17 	-42.01, 7.08, -10.70 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-2.20, 1.71, -7.01 	-42.00, 7.09, -10.70 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-2.47, 1.46, -6.83 	-41.99, 7.08, -10.71 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-2.62, 1.32, -6.64 	-41.99, 7.09, -10.69 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-2.68, 1.29, -6.54 	-41.99, 7.08, -10.68 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-2.72, 1.27, -6.48 	-41.96, 7.08, -10.68 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-2.81, 1.22, -6.47 	-41.98, 7.08, -10.69 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-2.00, 1.80, -6.76 	-41.95, 7.09, -10.69 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.47, 2.21, -7.05 	-41.92, 7.10, -10.69 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.39, 2.25, -7.16 	-41.92, 7.10, -10.69 	0.00, 30.00 	13,41,34,662		inf,-nan	0,0 	0
0       	-1.61, 2.03, -7.08 	-41.91, 7.09, -10.69 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.74, 1.83, -7.00 	-41.91, 7.08, -10.69 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.72, 1.74, -7.03 	-41.91, 7.08, -10.69 	0.00, 30.00 	13,41,34,662		inf,-nan	0,0 	0
0       	-1.70, 1.62, -7.02 	-41.88, 7.06, -10.69 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.64, 1.45, -6.97 	-41.89, 7.07, -10.68 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.54, 1.38, -6.95 	-41.88, 7.06, -10.68 	0.00, 30.00 	13,41,34,662		inf,inf	0,0 	0
0       	-1.43, 1.47, -7.02 	-41.88, 7.06, -10.69 	0.00, 30.00 	13,41,34,663		inf,-nan	0,0 	0
0       	-1.35, 1.54, -7.06 	-41.88, 7.06, -10.69 	0.00, 30.00 	13,41,34,663		inf,-nan	0,0 	0
0       	-1.26, 1.55, -7.06 	-41.88, 7.06, -10.68 	0.00, 30.00 	13,41,34,663		inf,-nan	0,0 	0
0       	-1.27, 1.49, -7.03 	-41.89, 7.04, -10.67 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.30, 1.47, -7.04 	-41.88, 7.04, -10.67 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.36, 1.42, -7.04 	-41.87, 7.02, -10.67 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.38, 1.38, -7.03 	-41.85, 7.01, -10.67 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.39, 1.34, -7.03 	-41.85, 6.99, -10.66 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.43, 1.33, -7.03 	-41.88, 6.98, -10.66 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.44, 1.30, -7.03 	-41.90, 6.97, -10.65 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.46, 1.23, -7.01 	-41.92, 6.96, -10.65 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.43, 1.21, -7.02 	-41.93, 6.95, -10.65 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.39, 1.17, -7.03 	-41.94, 6.95, -10.65 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.37, 1.18, -7.09 	-41.92, 6.94, -10.65 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.31, 1.18, -7.10 	-41.94, 6.95, -10.65 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-1.50, 1.06, -7.09 	-41.94, 6.95, -10.65 	0.00, 30.00 	13,41,34,663		inf,-nan	0,0 	0
0       	-1.75, 0.90, -7.06 	-41.95, 6.95, -10.64 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-2.03, 0.74, -7.01 	-41.95, 6.93, -10.64 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-2.21, 0.60, -7.00 	-41.95, 6.93, -10.63 	0.00, 30.00 	13,41,34,663		inf,-nan	0,0 	0
0       	-2.32, 0.48, -7.01 	-41.97, 6.92, -10.63 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-2.40, 0.38, -7.07 	-41.98, 6.92, -10.63 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-2.36, 0.32, -7.14 	-41.97, 6.92, -10.63 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-2.13, 0.25, -7.14 	-41.98, 6.92, -10.63 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-2.14, 0.21, -7.07 	-42.00, 6.93, -10.64 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-2.27, 0.23, -7.05 	-41.99, 6.93, -10.63 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-2.30, 0.26, -7.04 	-42.00, 6.92, -10.63 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-2.30, 0.24, -7.02 	-42.00, 6.94, -10.64 	0.00, 30.00 	13,41,34,663		inf,inf	0,0 	0
0       	-2.33, 0.27, -7.03 	-42.00, 6.92, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.36, 0.27, -7.04 	-41.98, 6.91, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.41, 0.24, -7.04 	-42.00, 6.92, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.41, 0.23, -7.04 	-42.01, 6.92, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.41, 0.23, -7.07 	-42.00, 6.93, -10.65 	0.00, 30.00 	13,41,34,664		-nan,inf	0,0 	0
0       	-2.35, 0.23, -7.09 	-42.01, 6.92, -10.65 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.36, 0.21, -7.11 	-41.99, 6.91, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.30, 0.18, -7.11 	-41.98, 6.90, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.29, 0.17, -7.12 	-41.97, 6.90, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.35, 0.14, -7.09 	-41.97, 6.90, -10.64 	0.00, 30.00 	13,41,34,664		inf,-nan	0,0 	0
0       	-2.52, 0.05, -7.03 	-41.97, 6.90, -10.64 	0.00, 30.00 	13,41,34,664		inf,-nan	0,0 	0
0       	-2.66, 0.01, -7.04 	-41.98, 6.90, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.72, 0.05, -7.07 	-41.99, 6.90, -10.63 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.71, 0.06, -7.11 	-41.98, 6.90, -10.63 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.65, 0.03, -7.11 	-41.97, 6.89, -10.63 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.55, 0.05, -7.13 	-41.97, 6.89, -10.63 	0.00, 30.00 	13,41,34,664		inf,-nan	0,0 	0
0       	-2.48, 0.09, -7.14 	-41.99, 6.89, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.40, 0.13, -7.15 	-41.97, 6.89, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.35, 0.14, -7.15 	-41.97, 6.89, -10.64 	0.00, 30.00 	13,41,34,664		inf,-nan	0,0 	0
0       	-2.33, 0.16, -7.13 	-41.98, 6.89, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.37, 0.15, -7.12 	-42.00, 6.88, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.41, 0.14, -7.11 	-42.02, 6.88, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.42, 0.15, -7.12 	-42.00, 6.88, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.47, 0.14, -7.11 	-42.00, 6.89, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.50, 0.13, -7.10 	-42.03, 6.88, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.49, 0.12, -7.10 	-42.04, 6.89, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.49, 0.10, -7.11 	-42.05, 6.90, -10.64 	0.00, 30.00 	13,41,34,664		inf,inf	0,0 	0
0       	-2.51, 0.10, -7.11 	-42.05, 6.90, -10.64 	0.00, 30.00 	13,41,34,664		inf,-nan	0,0 	0
0       	-2.49, 0.09, -7.11 	-42.03, 6.88, -10.64 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.53, 0.09, -7.10 	-42.03, 6.88, -10.64 	0.00, 30.00 	13,41,34,665		inf,-nan	0,0 	0
0       	-2.60, 0.05, -7.08 	-42.03, 6.88, -10.64 	0.00, 30.00 	13,41,34,665		inf,-nan	0,0 	0
0       	-2.67, 0.01, -7.06 	-42.03, 6.88, -10.63 	0.00, 30.00 	13,41,34,665		inf,-nan	0,0 	0
0       	-2.81, -0.06, -7.04 	-42.04, 6.88, -10.64 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.92, -0.14, -7.02 	-42.03, 6.87, -10.63 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.97, -0.16, -7.04 	-42.03, 6.87, -10.63 	0.00, 30.00 	13,41,34,665		inf,-nan	0,0 	0
0       	-2.97, -0.15, -7.06 	-42.04, 6.87, -10.64 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.96, -0.14, -7.08 	-42.05, 6.87, -10.64 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.95, -0.13, -7.08 	-42.04, 6.88, -10.63 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.93, -0.14, -7.07 	-42.02, 6.88, -10.65 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.92, -0.14, -7.05 	-42.04, 6.87, -10.64 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.94, -0.13, -7.04 	-42.04, 6.88, -10.65 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.95, -0.13, -7.04 	-42.04, 6.88, -10.65 	0.00, 30.00 	13,41,34,665		inf,-nan	0,0 	0
0       	-2.96, -0.14, -7.04 	-42.03, 6.88, -10.66 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.97, -0.15, -7.04 	-42.03, 6.88, -10.65 	0.00, 30.00 	13,41,34,665		inf,-nan	0,0 	0
0       	-2.99, -0.15, -7.04 	-42.05, 6.89, -10.66 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.98, -0.16, -7.04 	-42.06, 6.88, -10.67 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.96, -0.16, -7.04 	-42.06, 6.88, -10.67 	0.00, 30.00 	13,41,34,665		inf,-nan	0,0 	0
0       	-2.96, -0.15, -7.04 	-42.06, 6.86, -10.65 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.97, -0.15, -7.04 	-42.07, 6.86, -10.65 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.96, -0.16, -7.04 	-42.07, 6.85, -10.64 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.95, -0.15, -7.04 	-42.07, 6.86, -10.64 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.97, -0.16, -7.04 	-42.08, 6.87, -10.64 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.98, -0.15, -7.04 	-42.07, 6.86, -10.64 	0.00, 30.00 	13,41,34,665		inf,inf	0,0 	0
0       	-2.98, -0.14, -7.04 	-42.07, 6.86, -10.64 	0.00, 30.00 	13,41,34,666		inf,-nan	0,0 	0
0       	-3.00, -0.17, -7.04 	-42.08, 6.85, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-2.98, -0.17, -7.04 	-42.08, 6.86, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-3.00, -0.18, -7.04 	-42.08, 6.87, -10.65 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-2.99, -0.18, -7.04 	-42.08, 6.86, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-2.95, -0.18, -7.05 	-42.08, 6.87, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-2.97, -0.17, -7.05 	-42.08, 6.86, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-2.97, -0.17, -7.04 	-42.07, 6.86, -10.64 	0.00, 30.00 	13,41,34,666		-nan,inf	0,0 	0
0       	-2.97, -0.17, -7.04 	-42.07, 6.87, -10.64 	0.00, 30.00 	13,41,34,666		-nan,inf	0,0 	0
0       	-2.98, -0.17, -7.04 	-42.08, 6.87, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-2.99, -0.18, -7.04 	-42.08, 6.86, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-2.99, -0.19, -7.04 	-42.08, 6.87, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-3.00, -0.19, -7.04 	-42.08, 6.87, -10.64 	0.00, 30.00 	13,41,34,666		inf,-nan	0,0 	0
0       	-3.00, -0.20, -7.04 	-42.09, 6.86, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-2.99, -0.20, -7.04 	-42.09, 6.85, -10.63 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-2.99, -0.20, -7.04 	-42.07, 6.85, -10.64 	0.00, 30.00 	13,41,34,666		-nan,inf	0,0 	0
0       	-2.99, -0.20, -7.04 	-42.07, 6.85, -10.63 	0.00, 30.00 	13,41,34,666		-nan,-nan	0,0 	0
0       	-2.99, -0.20, -7.04 	-42.09, 6.85, -10.63 	0.00, 30.00 	13,41,34,666		-nan,inf	0,0 	0
0       	-2.95, -0.18, -7.05 	-42.08, 6.84, -10.63 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-2.95, -0.18, -7.05 	-42.09, 6.85, -10.63 	0.00, 30.00 	13,41,34,666		-nan,inf	0,0 	0
0       	-2.99, -0.20, -7.04 	-42.09, 6.85, -10.63 	0.00, 30.00 	13,41,34,666		inf,-nan	0,0 	0
0       	-2.98, -0.17, -7.04 	-42.11, 6.87, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-3.01, -0.19, -7.04 	-42.11, 6.85, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-3.02, -0.19, -7.05 	-42.13, 6.87, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-3.01, -0.19, -7.05 	-42.11, 6.85, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-3.03, -0.18, -7.06 	-42.09, 6.85, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-3.01, -0.19, -7.06 	-42.12, 6.86, -10.64 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-3.01, -0.18, -7.06 	-42.12, 6.84, -10.63 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-3.03, -0.17, -7.06 	-42.11, 6.84, -10.63 	0.00, 30.00 	13,41,34,666		inf,inf	0,0 	0
0       	-3.01, -0.20, -7.05 	-42.13, 6.83, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.19, -7.05 	-42.13, 6.84, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.20, -7.04 	-42.13, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.20, -7.04 	-42.13, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		-nan,-nan	0,0 	0
0       	-3.02, -0.20, -7.04 	-42.14, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.04, -0.20, -7.04 	-42.15, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.04, -0.20, -7.04 	-42.15, 6.84, -10.63 	0.00, 30.00 	13,41,34,667		-nan,inf	0,0 	0
0       	-3.01, -0.21, -7.04 	-42.15, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.02, -0.20, -7.04 	-42.15, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,-nan	0,0 	0
0       	-3.02, -0.20, -7.04 	-42.15, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		-nan,-nan	0,0 	0
0       	-3.02, -0.19, -7.04 	-42.15, 6.81, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.02, -0.19, -7.04 	-42.14, 6.82, -10.63 	0.00, 30.00 	13,41,34,667		-nan,inf	0,0 	0
0       	-3.02, -0.20, -7.03 	-42.16, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.21, -7.04 	-42.15, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.20, -7.04 	-42.15, 6.82, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.04, -0.20, -7.04 	-42.15, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.21, -7.04 	-42.16, 6.84, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.04, -0.20, -7.04 	-42.16, 6.83, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.02, -0.20, -7.04 	-42.17, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.01, -0.19, -7.04 	-42.19, 6.84, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-2.99, -0.19, -7.04 	-42.19, 6.84, -10.63 	0.00, 30.00 	13,41,34,667		inf,-nan	0,0 	0
0       	-3.00, -0.19, -7.05 	-42.15, 6.84, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.00, -0.18, -7.05 	-42.16, 6.84, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.04, -0.18, -7.05 	-42.17, 6.86, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.04, -0.18, -7.05 	-42.19, 6.85, -10.63 	0.00, 30.00 	13,41,34,667		-nan,inf	0,0 	0
0       	-3.02, -0.19, -7.05 	-42.19, 6.84, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.19, -7.04 	-42.20, 6.84, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.04, -0.19, -7.05 	-42.21, 6.85, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.19, -7.05 	-42.20, 6.84, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.04, -0.19, -7.05 	-42.18, 6.84, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.04, -0.19, -7.05 	-42.17, 6.83, -10.64 	0.00, 30.00 	13,41,34,667		-nan,inf	0,0 	0
0       	-3.02, -0.19, -7.05 	-42.19, 6.85, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.02, -0.20, -7.04 	-42.18, 6.85, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.02, -0.20, -7.04 	-42.18, 6.85, -10.64 	0.00, 30.00 	13,41,34,667		-nan,-nan	0,0 	0
0       	-3.02, -0.19, -7.04 	-42.17, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.20, -7.05 	-42.18, 6.84, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.19, -7.06 	-42.19, 6.86, -10.65 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.20, -7.05 	-42.19, 6.86, -10.65 	0.00, 30.00 	13,41,34,667		inf,-nan	0,0 	0
0       	-3.04, -0.19, -7.05 	-42.19, 6.85, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.02, -0.20, -7.04 	-42.20, 6.86, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.21, -7.04 	-42.22, 6.84, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.21, -7.04 	-42.22, 6.84, -10.64 	0.00, 30.00 	13,41,34,667		-nan,-nan	0,0 	0
0       	-3.05, -0.21, -7.04 	-42.22, 6.83, -10.64 	0.00, 30.00 	13,41,34,667		-nan,inf	0,0 	0
0       	-3.03, -0.21, -7.04 	-42.22, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,-nan	0,0 	0
0       	-3.06, -0.21, -7.04 	-42.23, 6.83, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.21, -7.04 	-42.22, 6.84, -10.64 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.05, -0.21, -7.04 	-42.23, 6.82, -10.63 	0.00, 30.00 	13,41,34,667		-nan,inf	0,0 	0
0       	-3.05, -0.21, -7.04 	-42.23, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		-nan,inf	0,0 	0
0       	-3.05, -0.21, -7.05 	-42.23, 6.85, -10.64 	0.00, 30.00 	13,41,34,667		-nan,inf	0,0 	0
0       	-3.04, -0.20, -7.05 	-42.23, 6.85, -10.63 	0.00, 30.00 	13,41,34,667		inf,-nan	0,0 	0
0       	-3.04, -0.20, -7.05 	-42.22, 6.84, -10.63 	0.00, 30.00 	13,41,34,667		-nan,inf	0,0 	0
0       	-3.02, -0.20, -7.05 	-42.22, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.04, -0.20, -7.04 	-42.22, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,-nan	0,0 	0
0       	-3.03, -0.22, -7.05 	-42.23, 6.83, -10.63 	0.00, 30.00 	13,41,34,667		inf,inf	0,0 	0
0       	-3.03, -0.22, -7.04 	-42.23, 6.83, -10.62 	0.00, 30.00 	13,41,34,668		-nan,-nan	0,0 	0
